station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
고창연안1_연안,2007-08-01,126.4605556,35.5725,10.9,367.171,30.25,27.16,2.7002,5.6,8.18372,8.07,43.2097,5.02849,3.74968,19.3173,,55.6252,1.44,31.2794,34.1007,
고창연안1_연안,2007-11-01,126.4605556,35.5725,17.0,571.0,30.42,15.45,0.0229,31.4,8.44,8.1,95.0,6.3,55.0,138.1,,154.8,1.51,10.4,67.0,
고창연안2_연안,2007-02-01,126.3916667,35.5,7.5,505.709,32.3,6.28,8.6291,40.6667,10.6735,7.89,458.683,2.84072,20.499,276.545,,289.151,2.46667,9.76486,32.9596,
고창연안2_연안,2007-05-01,126.3916667,35.5,8.5,155.359,32.39,17.0,3.46042,15.4,9.39238,7.8,155.357,5.08904,106.564,23.7099,,70.3375,1.36,41.5385,117.411,
고창연안2_연안,2007-08-01,126.3916667,35.5,10.3,739.994,31.35,27.14,1.64358,6.6,8.31414,7.97,49.1141,7.60925,8.40446,9.54229,,37.9272,0.92,20.7757,35.0704,
고창연안2_연안,2007-11-01,126.3916667,35.5,10.0,460.6,30.59,15.34,0.0029,30.8,9.54,8.1,81.0,4.5,59.0,155.4,,167.6,0.79,7.7,121.0,
고창연안3_연안,2007-02-01,126.3775,35.38972222,3.0,390.373,32.29,6.92,5.22202,15.8,10.5714,7.97,516.018,2.65745,22.6953,381.619,,536.394,1.86667,152.117,34.702,
고창연안3_연안,2007-05-01,126.3775,35.38972222,6.0,192.401,32.5,17.23,1.57762,42.0,9.45752,7.88,372.124,8.10891,,70.551,,108.446,1.28,29.7857,145.566,
고창연안3_연안,2007-08-01,126.3775,35.38972222,5.0,739.994,31.25,27.12,5.09082,64.0,8.4696,7.99,43.2097,7.31659,2.71529,15.3089,,49.966,1.2,27.3405,27.7977,
고창연안4_연안,2007-02-01,126.3,35.33333333,2.0,791.059,32.44,7.6,5.42036,82.8,9.90788,7.95,775.939,1.61891,29.1378,468.362,,721.09,7.02667,251.109,46.0,
고창연안4_연안,2007-05-01,126.3,35.33333333,5.0,426.378,32.49,17.83,1.97703,23.3,9.71134,8.19,353.285,4.64165,,12.6592,,35.4235,1.2,18.1226,196.362,
고창연안4_연안,2007-08-01,126.3,35.33333333,2.2,491.508,31.29,26.68,7.1769,20.3333,8.75653,7.98,44.0149,7.60925,2.58599,24.5564,,52.6324,1.68,20.4668,22.4644,
고창연안4_연안,2007-11-01,126.3,35.33333333,6.2,501.9,30.11,14.9,0.0104,88.0,8.67,8.09,152.0,6.1,92.0,141.9,,177.9,1.99,29.9,177.0,
고흥연안1_연안,2007-02-01,127.2433333,34.5,29.0,1025.0,33.84,8.35,1.27,25.2,9.64,8.19,425.0,3.0,13.0,191.0,,213.0,1.18,19.0,31.0,
고흥연안1_연안,2007-05-01,127.2433333,34.5,21.5,437.0,33.77,15.31,4.18218,8.8,10.14,8.28,368.32,3.976,20.4817,170.156,,191.156,0.687862,17.024,30.0,
고흥연안1_연안,2007-08-01,127.2433333,34.5,21.5,364.0,34.0,24.87,3.4,108.4,7.06,7.94,569.0,6.0,7.0,17.0,,35.0,0.12,12.0,40.0,
고흥연안1_연안,2007-11-01,127.2433333,34.5,20.8,599.0,32.49,17.37,4.42,9.0,7.36,8.19,77.0,7.0,0.0,13.0,,45.0,0.44,25.0,42.0,
고흥연안2_연안,2007-02-01,127.2161111,34.33138889,18.6,833.0,33.94,9.0,0.95,23.6,9.59,8.15,474.0,4.0,16.0,481.0,,496.0,1.33,11.0,40.0,
고흥연안2_연안,2007-05-01,127.2161111,34.33138889,16.0,647.0,33.97,14.16,1.74374,12.8,10.76,8.24,375.365,8.54,17.4251,190.092,,211.148,0.959808,12.516,41.0,
고흥연안2_연안,2007-08-01,127.2161111,34.33138889,17.0,443.0,34.31,23.21,2.41,15.2,7.64,8.0,386.0,7.0,7.0,9.0,,26.0,0.09,10.0,26.0,
고흥연안2_연안,2007-11-01,127.2161111,34.33138889,16.5,623.0,32.79,17.35,4.54,7.2,8.25,8.25,27.0,5.0,1.0,14.0,,37.0,0.66,18.0,23.0,
고흥연안3_연안,2007-02-01,127.4016667,34.40444444,17.1,764.0,33.77,7.67,6.69,15.6,10.22,8.14,335.0,3.0,10.0,169.0,,183.0,1.3,11.0,58.0,
고흥연안3_연안,2007-05-01,127.4016667,34.40444444,15.4,669.0,33.78,15.18,3.76186,16.4,11.05,8.28,374.769,6.034,15.2861,183.554,,201.558,1.03979,11.97,46.0,
고흥연안3_연안,2007-08-01,127.4016667,34.40444444,16.0,467.0,34.19,23.98,3.58,35.2,7.18,7.99,471.0,7.0,9.0,13.0,,31.0,0.06,11.0,29.0,
고흥연안3_연안,2007-11-01,127.4016667,34.40444444,15.0,496.0,32.74,17.58,8.32,8.4,7.36,8.25,29.0,6.0,1.0,25.0,,47.0,0.81,15.0,26.0,
고흥연안4_연안,2007-02-01,127.595,34.50916667,13.0,753.0,33.88,7.52,5.61,17.6,9.83,8.25,385.0,3.0,9.0,419.0,,435.0,1.49,13.0,24.0,
고흥연안4_연안,2007-05-01,127.595,34.50916667,13.0,749.0,33.81,15.13,4.29518,20.2,10.06,8.27,340.04,8.946,18.166,140.378,,163.506,0.68253,14.182,42.0,
고흥연안4_연안,2007-08-01,127.595,34.50916667,14.0,679.0,34.21,23.87,3.92,13.6,6.8,7.98,515.0,5.0,8.0,12.0,,29.0,0.14,11.0,42.0,
고흥연안4_연안,2007-11-01,127.595,34.50916667,14.0,603.0,33.0,17.54,6.08,7.6,7.68,8.23,34.0,4.0,0.0,16.0,,35.0,0.79,15.0,26.0,
고흥연안5_연안,2007-02-01,127.4791667,34.47833333,4.0,784.0,33.79,7.62,7.3,41.4,9.91,8.25,297.0,2.0,6.0,222.0,,238.0,1.49,14.0,44.0,
고흥연안5_연안,2007-05-01,127.4791667,34.47833333,7.0,574.0,33.76,16.29,15.5432,29.8,10.73,8.3,192.226,3.402,8.3111,43.414,,60.522,1.00247,13.706,59.0,
고흥연안5_연안,2007-08-01,127.4791667,34.47833333,6.0,742.0,33.83,25.51,3.81,41.6,6.82,8.0,482.0,2.0,7.0,9.0,,23.0,0.32,12.0,37.0,
고흥연안5_연안,2007-11-01,127.4791667,34.47833333,6.0,567.0,32.11,17.04,3.46,6.6,7.44,8.28,21.0,5.0,0.0,34.0,,50.0,1.05,11.0,36.0,
고흥연안6_연안,2007-02-01,127.4916667,34.52277778,6.0,891.0,33.87,7.35,7.82,18.0,10.79,8.27,216.0,1.0,8.0,283.0,,300.0,1.47,15.0,26.0,
고흥연안6_연안,2007-05-01,127.4916667,34.52277778,7.0,654.0,33.75,16.02,8.31196,30.4,10.04,8.27,292.009,1.638,8.7947,118.692,,135.03,0.890489,14.7,49.0,
고흥연안6_연안,2007-08-01,127.4916667,34.52277778,8.0,1122.0,33.76,25.92,4.24,57.6,7.24,8.04,504.0,2.0,8.0,8.0,,21.0,0.3,11.0,32.0,
고흥연안6_연안,2007-11-01,127.4916667,34.52277778,8.0,690.0,32.05,17.06,5.43,7.8,8.56,8.3,36.0,4.0,0.0,45.0,,68.0,1.24,19.0,32.0,
고흥연안7_연안,2007-02-01,127.5475,34.45888889,7.8,880.0,33.9,7.66,12.05,19.6,10.05,8.07,249.0,3.0,9.0,137.0,,153.0,1.54,14.0,31.0,
고흥연안7_연안,2007-05-01,127.5475,34.45888889,10.0,830.0,33.85,15.12,7.17272,28.0,11.1,8.29,348.197,6.622,20.2926,181.51,,199.92,0.602546,11.788,60.0,
고흥연안7_연안,2007-08-01,127.5475,34.45888889,10.0,552.0,34.09,24.0,4.89,8.8,7.02,7.98,563.0,5.0,9.0,6.0,,22.0,0.21,11.0,36.0,
고흥연안7_연안,2007-11-01,127.5475,34.45888889,11.0,634.0,32.74,17.66,4.01,8.6,7.72,8.25,50.0,4.0,1.0,27.0,,49.0,0.98,18.0,191.0,
고흥연안8_연안,2007-02-01,127.5475,34.4225,19.0,962.0,33.84,7.64,3.5,39.0,9.94,8.1,442.0,3.0,11.0,210.0,,227.0,1.76,14.0,46.0,
고흥연안8_연안,2007-05-01,127.5475,34.4225,18.0,750.0,33.85,14.94,3.05772,13.6,10.71,8.28,407.098,10.654,19.5269,190.47,,211.526,0.810505,10.402,54.0,
고흥연안8_연안,2007-08-01,127.5475,34.4225,18.0,648.0,34.32,22.96,3.29,65.2,6.84,7.98,391.0,6.0,8.0,26.0,,78.0,0.19,46.0,26.0,
고흥연안8_연안,2007-11-01,127.5475,34.4225,17.5,589.0,32.74,17.7,5.7,8.2,7.35,8.26,23.0,5.0,1.0,41.0,,62.0,0.93,15.0,42.0,
광양만1_환경관리,2007-02-01,127.67972,34.85139,4.0,1292.0,32.5,7.2,1.91,14.0,9.88,8.23,399.0,14.0,32.0,425.0,,461.0,1.92,22.0,46.0,
광양만1_환경관리,2007-05-01,127.67972,34.85139,6.0,871.0,33.14,17.23,9.22686,12.2,9.91,7.91,92.5288,5.642,10.0688,90.482,,108.318,1.67433,12.194,47.0,
광양만1_환경관리,2007-08-01,127.67972,34.85139,6.0,2053.0,31.2,24.37,3.06,22.8,6.33,7.85,649.0,33.0,15.0,52.0,,98.0,0.35,13.0,72.0,
광양만1_환경관리,2007-11-01,127.67972,34.85139,6.0,824.0,31.68,17.82,4.46,14.2,6.29,8.13,214.0,18.0,22.0,90.0,,122.0,1.09,14.0,58.0,
광양만2_환경관리,2007-02-01,127.65056,34.88389,17.0,1425.0,32.8,6.56,2.24,9.2,10.02,8.26,368.0,14.0,23.0,240.0,,271.0,1.31,18.0,32.0,
광양만2_환경관리,2007-05-01,127.65056,34.88389,18.0,828.0,33.46,16.03,12.8333,17.4,9.49,7.37,96.9752,8.428,9.7247,54.25,,70.14,1.16243,7.462,49.0,
광양만2_환경관리,2007-08-01,127.65056,34.88389,20.0,1671.0,31.78,23.28,5.12,12.4,4.92,7.87,499.0,26.0,8.0,64.0,,103.0,0.45,13.0,52.0,
광양만2_환경관리,2007-11-01,127.65056,34.88389,18.0,818.0,31.87,18.37,6.39,9.2,6.07,8.17,149.0,22.0,8.0,73.0,,109.0,0.85,15.0,37.0,
광양만3_환경관리,2007-02-01,127.68222,34.90222,15.0,1292.0,33.1,7.29,2.38,12.2,9.02,8.21,478.0,13.0,24.0,324.0,,358.0,1.57,20.0,36.0,
광양만3_환경관리,2007-05-01,127.68222,34.90222,18.0,676.0,33.57,15.67,7.95854,13.6,9.39,8.03,172.556,6.314,26.1888,96.446,,144.102,0.570553,41.342,42.0,
광양만3_환경관리,2007-08-01,127.68222,34.90222,21.0,866.0,31.85,22.97,2.81,20.8,7.36,7.85,596.0,47.0,26.0,41.0,,99.0,0.27,11.0,55.0,
광양만3_환경관리,2007-11-01,127.68222,34.90222,19.0,746.0,32.5,18.91,4.5,9.6,5.82,8.15,333.0,30.0,4.0,70.0,,118.0,0.42,19.0,142.0,
광양만4_환경관리,2007-02-01,127.82333,34.92083,13.4,1208.0,33.0,7.53,2.42,13.0,9.07,8.21,381.0,8.0,21.0,281.0,,307.0,1.47,17.0,36.0,
광양만4_환경관리,2007-05-01,127.82333,34.92083,10.0,1067.0,33.68,15.399,10.9423,19.6,10.2,7.47,130.012,5.04,21.514,106.554,,123.956,1.22642,12.362,44.0,
광양만4_환경관리,2007-08-01,127.82333,34.92083,12.0,1414.0,30.79,24.52,2.47,30.0,5.62,7.9,878.0,18.0,6.0,236.0,,264.0,0.83,11.0,62.0,
광양만4_환경관리,2007-11-01,127.82333,34.92083,10.0,663.0,32.71,18.68,1.88,42.2,5.5,8.15,332.0,30.0,8.0,151.0,,195.0,0.2,14.0,49.0,
광양만5_환경관리,2007-02-01,127.80111,34.83194,36.0,549.0,33.5,8.06,2.7,12.6,9.54,8.2,433.0,7.0,16.0,247.0,,268.0,1.44,14.0,44.0,
광양만5_환경관리,2007-05-01,127.80111,34.83194,42.0,616.0,33.88,14.32,9.34642,8.6,10.81,8.14,84.9408,3.43,19.4804,71.428,,84.644,0.68253,9.786,33.0,
광양만5_환경관리,2007-08-01,127.80111,34.83194,35.0,1314.0,32.19,21.12,2.84,17.6,8.1,7.91,558.0,24.0,12.0,17.0,,54.0,0.13,13.0,43.0,
광양만5_환경관리,2007-11-01,127.80111,34.83194,42.0,524.0,33.08,18.25,1.9,7.2,5.74,8.19,194.0,22.0,6.0,43.0,,79.0,0.5,14.0,80.0,
광양만H1_항만,2007-02-01,127.7402778,34.8625,4.0,790.0,32.8,7.28,2.5,14.8,8.36,8.21,403.0,10.0,21.0,199.0,,226.0,1.63,17.0,43.0,
광양만H1_항만,2007-08-01,127.7402778,34.8625,4.0,1729.0,30.7,25.02,4.45,33.2,6.91,7.76,643.0,26.0,12.0,100.0,,137.0,0.45,11.0,100.0,
구룡포연안1_연안,2007-02-01,129.5638889,35.98305556,22.0,207.0,33.99,12.57,0.59786,6.2,9.3,8.02,229.0,10.0,8.0,59.0,,91.0,0.58,23.0,23.0,
구룡포연안1_연안,2007-05-01,129.5638889,35.98305556,20.0,346.34,34.05,10.74,5.87838,8.4,9.03,7.75,23.177,0.51987,1.6547,6.04927,,17.9032,1.27846,11.3341,30.2512,
구룡포연안1_연안,2007-08-01,129.5638889,35.98305556,28.0,252.548,33.61,19.13,1.3805,3.8,8.08,7.91,38.0765,1.333,1.18193,1.79516,,21.597,0.519376,18.4688,23.106,
구룡포연안1_연안,2007-11-01,129.5638889,35.98305556,22.0,213.424,33.42,17.92,1.07486,3.0,7.96,7.78,184.943,5.4653,10.6373,45.817,,175.223,0.679184,123.941,24.4051,
구룡포연안2_연안,2007-02-01,129.5880556,35.99777778,35.0,172.0,33.97,12.3,0.67298,0.8,9.6,8.02,250.0,9.0,11.0,73.0,,112.0,0.54,29.0,23.0,
구룡포연안2_연안,2007-05-01,129.5880556,35.99777778,36.0,407.717,33.98,5.8,2.29894,7.2,8.44,7.74,291.604,3.85237,27.9722,8.0,,23.1864,0.79904,11.3341,57.3473,
구룡포연안2_연안,2007-08-01,129.5880556,35.99777778,35.0,90.4708,34.0,12.54,0.73042,3.0,8.18,7.84,23.4135,1.1997,0.866745,4.31368,,26.8361,0.359568,21.3227,11.2282,
구룡포연안2_연안,2007-11-01,129.5880556,35.99777778,35.0,133.846,34.07,14.42,0.1404,1.6,7.15,7.78,161.293,5.14538,7.64312,46.176,,79.4527,0.439472,28.1313,19.2086,
구룡포연안H1_항만,2007-02-01,129.5563889,35.98555556,8.5,228.0,33.82,11.38,1.70566,10.4,9.65,7.98,267.0,7.0,13.0,95.0,,131.0,0.66,29.0,32.0,
구룡포연안H1_항만,2007-08-01,129.5563889,35.98555556,8.9,141.485,33.4,21.05,8.76294,3.2,8.15,7.94,35.2385,1.9995,4.49131,4.49143,,99.3242,0.9988,92.8333,32.0,
군산연안1_연안,2007-02-01,126.7191667,35.99777778,6.6,1175.45,29.7,6.2,5.5136,7.2,10.4456,7.22,626.867,22.7258,42.1693,1028.0,,1327.01,2.38667,276.283,59.0,
군산연안1_연안,2007-05-01,126.7191667,35.99777778,2.3,835.954,25.46,17.57,3.98684,16.8,9.10788,8.18,178.111,24.3547,,310.863,,736.966,2.96,401.748,148.904,
군산연안1_연안,2007-08-01,126.7191667,35.99777778,7.5,2073.42,17.75,24.71,2.97908,60.0,7.78579,7.48,1586.15,18.5442,56.2453,1610.54,,1828.58,3.28,199.493,107.151,
군산연안1_연안,2007-11-01,126.7191667,35.99777778,5.0,635.1,22.83,15.14,0.0725,42.2,10.15,7.92,273.0,20.9,101.0,189.5,,495.5,1.93,285.1,144.0,
군산연안10_연안,2007-02-01,126.4,35.97916667,17.3,534.208,32.52,6.16,2.22928,20.2,10.424,8.15,639.289,3.024,26.9415,336.403,,352.328,1.18667,12.9004,38.4771,
군산연안10_연안,2007-05-01,126.4,35.97916667,20.3,172.395,32.08,12.77,0.32872,3.2,9.70134,8.18,44.283,0.587197,75.8122,134.542,,173.797,1.12,38.6676,96.8024,
군산연안10_연안,2007-08-01,126.4,35.97916667,18.0,1046.41,30.89,24.63,0.66218,14.4,6.83128,7.93,256.038,7.05053,6.20637,16.7218,,62.3117,1.04,38.5393,25.2119,
군산연안10_연안,2007-11-01,126.4,35.97916667,18.0,679.3,31.1,15.75,0.0511,32.2,8.48,7.98,74.0,13.5,56.0,423.3,,444.3,1.83,7.5,77.0,
군산연안2_연안,2007-02-01,126.6644444,36.0,4.4,902.002,29.8,6.02,4.09454,17.4,10.5133,7.27,666.046,11.7905,36.1661,705.256,,869.521,2.78667,152.475,44.0,
군산연안2_연안,2007-05-01,126.6644444,36.0,5.0,615.653,29.84,15.61,1.79076,10.0,9.3763,8.36,63.1216,6.51509,78.8247,293.134,,471.635,1.52,171.986,122.926,
군산연안2_연안,2007-08-01,126.6644444,36.0,5.9,979.437,27.74,24.41,3.3145,11.8,7.27459,7.92,961.081,9.95056,38.9191,658.073,,791.288,2.2,123.264,98.2617,
군산연안2_연안,2007-11-01,126.6644444,36.0,5.0,741.9,28.54,15.82,0.0587,34.0,8.61,7.48,157.0,12.3,97.0,186.5,,343.0,1.51,144.2,128.0,
군산연안3_연안,2007-02-01,126.6,35.97916667,11.7,844.212,31.18,6.17,4.8147,35.0,10.4016,7.48,645.978,6.93381,29.5771,513.041,,563.066,2.30667,43.0908,46.8985,
군산연안3_연안,2007-05-01,126.6,35.97916667,12.0,515.936,30.89,15.24,2.10128,7.6,9.36126,8.37,64.1002,3.04783,75.1847,225.517,,364.844,2.84,136.279,111.751,
군산연안3_연안,2007-08-01,126.6,35.97916667,13.0,963.612,28.71,24.21,1.25728,9.0,7.69074,7.97,1259.52,9.92395,25.3427,342.543,,487.779,1.92,135.312,45.4137,
군산연안3_연안,2007-11-01,126.6,35.97916667,12.0,651.9,28.84,15.79,0.0485,27.8,10.67,8.02,152.0,8.4,79.0,147.0,,190.8,2.45,35.4,98.0,
군산연안4_연안,2007-02-01,126.55,35.97916667,12.0,612.0,31.41,6.14,3.89214,16.6,10.4938,7.55,627.822,6.26181,29.1378,487.143,,530.403,2.38667,36.999,35.5732,
군산연안4_연안,2007-05-01,126.55,35.97916667,15.6,512.028,31.22,14.96,1.68916,7.8,9.40083,8.35,96.1503,2.37675,63.7626,180.196,,247.617,1.6,65.0441,99.2697,
군산연안4_연안,2007-08-01,126.55,35.97916667,16.0,814.125,29.28,23.93,2.38832,11.4,8.60759,8.03,909.283,8.54045,20.0414,251.704,,350.376,1.04,90.131,37.333,
군산연안4_연안,2007-11-01,126.55,35.97916667,12.0,625.7,29.45,15.88,0.057,31.2,7.97,8.08,104.0,6.6,103.0,138.9,,166.5,1.35,21.0,124.0,
군산연안5_연안,2007-02-01,126.5611111,36.01666667,6.3,423.0,32.4,6.3,3.19076,15.2,10.8025,7.6,580.043,3.75709,24.0131,326.168,,336.644,1.50667,6.71894,31.0,
군산연안5_연안,2007-05-01,126.5611111,36.01666667,11.4,299.934,31.25,15.36,1.26478,13.2,9.42029,8.39,67.0361,2.12509,85.7281,201.241,,261.771,1.12,58.4051,105.946,
군산연안5_연안,2007-08-01,126.5611111,36.01666667,10.7,699.49,29.74,23.96,1.64122,7.4,8.29615,8.02,684.914,7.28998,15.2573,230.381,,306.795,2.44,69.1236,37.333,
군산연안5_연안,2007-11-01,126.5611111,36.01666667,11.0,776.1,29.88,15.74,0.0581,29.0,8.88,8.06,105.0,6.3,59.0,109.2,,138.0,1.95,22.5,107.0,
군산연안6_연안,2007-02-01,126.5088889,36.05833333,9.5,718.257,32.52,6.11,2.82944,17.6,10.6042,7.7,574.787,2.93236,27.3808,311.074,,325.922,2.10667,11.9149,33.1048,
군산연안6_연안,2007-05-01,126.5088889,36.05833333,15.1,432.942,31.51,15.26,0.88456,5.6,8.8843,8.27,80.7369,0.894776,73.5529,149.279,,192.52,1.56,42.3459,99.4148,
군산연안6_연안,2007-08-01,126.5088889,36.05833333,13.7,790.483,29.78,24.21,0.51476,12.6,7.15596,8.04,732.955,7.60925,22.1102,134.191,,277.73,1.12,135.93,42.8279,
군산연안6_연안,2007-11-01,126.5088889,36.05833333,14.0,788.8,30.37,15.63,0.0684,30.8,8.36,8.06,107.0,7.4,63.0,157.5,,176.5,1.03,11.6,94.0,
군산연안7_연안,2007-02-01,126.4888889,36.11666667,10.6,512.0,32.53,6.14,2.53856,16.4,10.251,7.52,563.798,2.74909,27.0879,323.544,,338.567,1.94667,12.2733,34.5568,
군산연안7_연안,2007-05-01,126.4888889,36.11666667,16.5,323.3,31.87,15.05,0.4464,5.6,8.96266,8.27,67.7701,0.335541,56.1061,136.997,,160.928,1.6,23.5953,104.93,
군산연안7_연안,2007-08-01,126.4888889,36.11666667,13.9,1287.55,29.47,25.32,1.624,11.8,7.56098,8.08,590.712,6.30557,15.9038,112.139,,219.62,0.64,101.175,43.636,
군산연안7_연안,2007-11-01,126.4888889,36.11666667,14.0,640.5,30.78,16.03,0.0869,33.4,8.13,8.06,101.0,11.6,61.0,96.9,,120.3,1.39,11.8,108.0,
군산연안8_연안,2007-02-01,126.5,35.97916667,13.2,557.458,32.23,6.14,3.45432,20.8,10.7292,7.61,621.133,4.24581,26.3558,386.507,,404.549,1.82667,13.7962,34.9924,
군산연안8_연안,2007-05-01,126.5,35.97916667,15.6,565.482,31.3,14.78,0.43458,5.0,9.66084,8.35,43.0597,1.28624,45.6882,176.988,,223.132,1.44,44.858,99.5599,
군산연안8_연안,2007-08-01,126.5,35.97916667,14.1,1580.97,29.92,23.74,1.06508,12.4,8.0,8.05,572.998,7.28998,13.835,175.59,,254.63,0.68,71.7495,34.5855,
군산연안8_연안,2007-11-01,126.5,35.97916667,13.0,606.4,29.84,15.9,0.1085,28.0,8.65,8.1,88.0,5.1,64.0,205.3,,223.4,3.51,13.0,116.0,
군산연안9_연안,2007-02-01,126.45,35.97916667,12.5,696.655,32.36,6.08,3.09148,30.2,10.1765,8.0,641.2,3.39054,25.6237,364.06,,375.334,1.98667,7.88356,40.8003,
군산연안9_연안,2007-05-01,126.45,35.97916667,18.6,209.047,31.87,13.57,0.26394,2.4,9.28939,8.31,62.1429,0.419426,45.1861,124.502,,168.343,1.4,43.4225,102.172,
군산연안9_연안,2007-08-01,126.45,35.97916667,13.4,784.642,30.7,24.91,1.69326,10.6,6.69307,7.97,460.277,6.65144,7.62867,97.7175,,169.168,0.76,64.7986,33.4542,
군산연안9_연안,2007-11-01,126.45,35.97916667,13.0,726.1,30.48,16.03,0.0861,28.6,8.24,8.19,111.9,8.1,51.0,176.9,,194.6,2.84,9.6,94.0,
기장연안1_연안,2007-02-01,129.2802778,35.28333333,28.0,165.178,34.16,12.44,0.844517,7.215,9.34798,7.69,312.05,8.16789,14.0,97.1321,,109.749,0.881945,4.44853,41.9051,
기장연안1_연안,2007-05-01,129.2802778,35.28333333,28.5,584.964,34.65,13.02,1.41999,12.035,7.794,8.09,367.399,9.84363,15.0495,175.069,,170.228,1.02113,36.1665,37.0,
기장연안1_연안,2007-08-01,129.2802778,35.28333333,26.0,336.992,34.091,13.282,3.00439,9.0,7.47988,7.8,574.267,5.14346,31.0424,91.6428,,103.974,0.492026,7.18821,50.4722,
기장연안1_연안,2007-11-01,129.2802778,35.28333333,29.0,333.0,33.71,15.78,1.88,38.9,7.24,7.94,341.0,6.0,19.0,96.0,,111.0,1.19,10.0,67.0,
기장연안2_연안,2007-02-01,129.2166667,35.16666667,14.1,151.582,34.18,12.67,2.0104,2.205,8.81027,7.82,321.123,8.62838,19.4309,88.257,,102.797,0.65745,5.91202,48.3305,
기장연안2_연안,2007-05-01,129.2166667,35.16666667,15.0,593.271,34.14,13.36,2.60081,13.08,7.943,7.71,423.255,9.67414,17.6327,180.415,,413.487,0.957308,10.392,23.0,
기장연안2_연안,2007-08-01,129.2166667,35.16666667,19.0,302.017,34.25,12.467,0.732413,8.5,6.90069,7.6,656.982,4.52066,34.8904,104.958,,116.513,0.573129,7.03391,54.7274,
기장연안2_연안,2007-11-01,129.2166667,35.16666667,45.0,400.0,34.14,13.39,0.58,18.0,7.22,7.9,559.0,6.0,44.0,221.0,,232.0,0.96,5.0,61.0,
기장연안3_연안,2007-02-01,129.2916667,35.3,27.0,163.545,34.17,12.56,2.23461,5.33,8.47937,7.77,320.16,8.29668,23.1555,97.7787,,111.668,0.833839,5.59309,59.7971,
기장연안3_연안,2007-05-01,129.2916667,35.3,29.5,521.969,34.62,13.47,1.62925,10.405,8.241,8.13,251.762,8.48355,11.0,143.571,,165.463,1.03708,34.2983,34.0,
기장연안3_연안,2007-08-01,129.2916667,35.3,25.0,366.119,34.089,13.221,0.941674,5.9,7.13237,7.77,634.756,4.97361,36.2225,27.9672,,39.9747,0.508247,7.03391,62.5286,
기장연안3_연안,2007-11-01,129.2916667,35.3,28.0,239.0,33.83,17.25,1.17,3.9,6.01,8.03,234.0,5.0,14.0,65.0,,85.0,1.13,15.0,20.0,
기장연안4_연안,2007-02-01,129.2522222,35.265,13.0,174.569,34.22,12.76,1.59935,7.355,9.14117,7.83,401.244,7.43589,16.6243,81.3681,,94.6641,0.962122,5.86007,30.3034,
기장연안4_연안,2007-05-01,129.2522222,35.265,12.0,667.445,34.72,12.86,0.971569,18.035,7.414,8.08,422.047,9.13063,28.8772,199.58,,418.635,1.34023,31.6572,34.0,
기장연안4_연안,2007-08-01,129.2522222,35.265,23.0,382.307,34.004,13.909,2.83997,9.05,7.56262,7.82,516.029,5.5681,29.7104,138.998,,154.068,0.783998,9.5027,49.763,
기장연안4_연안,2007-11-01,129.2522222,35.265,25.0,448.0,34.01,14.3,0.57,20.9,7.67,7.88,495.0,6.0,39.0,188.0,,212.0,1.67,19.0,102.0,
기장연안H1_항만,2007-02-01,129.2286111,35.22277778,4.5,333.859,34.19,12.29,6.12836,4.185,8.68618,7.74,334.109,8.06519,27.0753,101.794,,162.078,1.13851,52.2195,39.9738,
기장연안H1_항만,2007-08-01,129.2286111,35.22277778,10.0,332.266,34.77,16.49,11.9578,3.4,8.93614,7.94,95.138,2.2276,9.13842,2.9792,,13.0894,1.69235,7.88255,43.7348,
낙동강하구1_환경관리,2007-02-01,128.92722,35.01278,23.0,157.129,33.88,11.75,1.02388,11.15,9.18253,7.85,251.507,8.13014,19.5867,68.0036,,82.7463,0.481061,6.61257,24.2619,
낙동강하구1_환경관리,2007-05-01,128.92722,35.01278,21.0,477.275,33.8,13.35,2.60081,4.705,8.605,8.15,298.862,7.84309,8.5155,123.192,,124.756,0.462699,30.7741,19.0,
낙동강하구1_환경관리,2007-08-01,128.92722,35.01278,26.0,393.031,,15.59,1.65914,11.3,6.10636,7.77,575.79,7.29051,28.8825,144.243,,163.138,0.778591,11.6055,45.5646,
낙동강하구1_환경관리,2007-11-01,128.92722,35.01278,24.0,325.0,33.72,16.82,2.17,3.4,5.7,7.84,423.0,9.0,28.0,136.0,,154.0,0.62,9.0,28.0,
낙동강하구2_환경관리,2007-02-01,128.96667,34.97639,42.6,190.148,33.84,11.49,0.964095,8.32,9.01708,7.84,239.088,9.12434,18.3595,82.455,,100.882,0.561238,9.30312,25.4905,
낙동강하구2_환경관리,2007-05-01,128.96667,34.97639,41.5,555.37,33.86,13.28,1.45735,4.505,8.506,8.16,347.472,7.57242,8.36355,185.723,,163.993,0.574385,23.9832,16.0,
낙동강하구2_환경관리,2007-08-01,128.96667,34.97639,40.0,391.279,,14.59,2.95955,9.6,6.18911,7.79,573.308,8.4474,36.2898,184.398,,202.97,0.811032,10.1248,41.6599,
