station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
양양연안3_연안,2008-08-01,128.7086111,38.08111111,57.0,511.531,33.99,5.75,,,8.39293,7.77,228.068,3.18904,20.7282,130.328,,144.151,1.296,10.6339,32.346
양양연안3_연안,2008-11-01,128.7086111,38.08111111,52.0,293.195,33.73,9.7,,,7.91396,7.94,237.834,4.836,11.81,67.941,,81.526,1.22667,8.749,19.657
양양연안4_연안,2008-02-01,128.7130556,38.05194444,33.0,216.003,33.69,9.55,0.886,2.2,8.63148,7.8,332.076,3.24488,18.8915,94.9334,,104.074,0.626667,5.89572,25.411
양양연안4_연안,2008-05-01,128.7130556,38.05194444,33.0,404.262,34.11,5.14,1.49,2.4,7.51614,7.25,606.555,6.33,36.5156,237.614,,254.438,1.46,10.4932,56.6442
양양연안4_연안,2008-08-01,128.7130556,38.05194444,31.0,323.633,34.13,10.51,,,8.54941,7.83,249.257,1.30624,9.10778,23.885,,31.5492,1.488,6.35798,16.268
양양연안4_연안,2008-11-01,128.7130556,38.05194444,34.0,282.046,33.87,10.7,,,7.92876,8.0,236.465,4.259,12.809,66.826,,78.996,1.50667,7.911,20.59
여수연안1_연안,2008-02-01,127.7661111,34.73555556,10.0,981.0,33.57,5.74,16.54,14.4,10.56,8.19,56.0,3.0,12.0,14.0,,42.0,1.36,26.0,33.0
여수연안1_연안,2008-05-01,127.7661111,34.73555556,8.0,737.0,34.1,16.24,2.6,32.0,9.87,8.14,33.0,1.0,3.0,30.0,,53.0,0.35,21.0,40.0
여수연안1_연안,2008-08-01,127.7661111,34.73555556,14.0,816.0,32.92,21.34,,,5.91,7.89,429.0,2.044,6.0,44.0,,59.0,0.93,15.0,30.0
여수연안1_연안,2008-11-01,127.7661111,34.73555556,12.0,1042.0,32.64,18.39,,,7.09,8.09,613.0,0.0,10.0,116.0,,157.0,0.96,42.0,46.0
여수연안2_연안,2008-02-01,127.7613889,34.76277778,8.8,864.0,33.48,5.6,17.65,9.8,10.85,8.23,96.0,1.0,15.0,16.0,,40.0,1.52,23.0,22.0
여수연안2_연안,2008-05-01,127.7613889,34.76277778,10.0,1003.0,33.82,16.14,4.36,23.2,8.48,8.13,132.0,1.0,3.0,42.0,,51.0,0.75,8.0,34.0
여수연안2_연안,2008-08-01,127.7613889,34.76277778,14.0,678.0,32.91,20.99,,,3.68,7.7,309.0,11.592,14.0,79.0,,95.0,0.69,15.0,30.0
여수연안2_연안,2008-11-01,127.7613889,34.76277778,14.0,891.0,32.94,18.4,,,3.64,8.04,623.0,0.0,16.0,110.0,,146.0,0.64,36.0,38.0
여수연안3_연안,2008-02-01,127.8052778,34.76444444,14.0,643.0,33.62,6.64,14.68,36.8,10.11,8.17,115.0,2.0,18.0,30.0,,52.0,0.83,20.0,31.0
여수연안3_연안,2008-05-01,127.8052778,34.76444444,17.0,758.0,33.55,15.97,3.71,31.6,8.86,8.11,220.0,2.0,12.0,68.0,,89.0,1.3,19.0,43.0
여수연안3_연안,2008-08-01,127.8052778,34.76444444,16.0,686.0,33.28,19.61,,,6.53,7.9,327.0,3.486,5.0,61.0,,75.0,0.75,15.0,20.0
여수연안3_연안,2008-11-01,127.8052778,34.76444444,17.0,886.0,32.81,18.75,,,7.11,8.1,600.0,0.0,13.0,128.0,,137.0,0.86,10.0,40.0
여수연안4_연안,2008-02-01,127.845,34.69055556,18.0,969.0,33.99,7.83,9.93,9.8,9.69,8.13,39.0,0.0,13.0,18.0,,42.0,0.74,24.0,34.0
여수연안4_연안,2008-05-01,127.845,34.69055556,18.0,486.0,34.14,14.7,2.53,78.0,8.79,8.13,179.0,2.0,7.0,37.0,,50.0,1.52,10.0,29.0
여수연안4_연안,2008-08-01,127.845,34.69055556,20.0,796.0,33.34,19.26,,,5.09,7.87,313.0,4.844,4.0,71.0,,90.0,0.82,19.0,23.0
여수연안4_연안,2008-11-01,127.845,34.69055556,19.0,757.0,33.19,18.47,,,3.82,8.09,586.0,0.0,14.0,145.0,,161.0,0.67,15.0,32.0
여수연안5_연안,2008-02-01,127.8069444,34.62,12.0,825.0,33.82,6.39,11.42,10.0,10.25,8.19,128.0,2.0,12.0,55.0,,82.0,0.75,25.0,30.0
여수연안5_연안,2008-05-01,127.8069444,34.62,13.0,461.0,34.25,15.52,2.66,19.6,10.89,8.17,49.0,1.0,5.0,34.0,,45.0,1.31,10.0,24.0
여수연안5_연안,2008-08-01,127.8069444,34.62,14.0,609.0,33.11,21.11,,,4.8,7.85,356.0,6.314,12.0,63.0,,81.0,0.72,18.0,31.0
여수연안5_연안,2008-11-01,127.8069444,34.62,15.0,792.0,33.03,18.25,,,6.69,8.11,502.0,0.0,17.0,88.0,,116.0,0.61,28.0,29.0
여수연안H1_항만,2008-02-01,127.7558333,34.74722222,6.2,685.0,33.45,5.39,14.85,10.4,11.09,8.25,33.0,1.0,15.0,31.0,,57.0,1.55,25.0,29.0
여자만1_연안,2008-02-01,127.4877778,34.80416667,6.5,793.0,33.16,2.69,5.97,21.0,10.42,8.35,66.0,1.0,5.0,15.0,,31.0,3.28,15.0,52.0
여자만1_연안,2008-05-01,127.4877778,34.80416667,7.0,573.0,33.4,18.95,8.49,57.2,7.05,7.98,582.0,2.0,2.0,56.0,,94.0,1.18,36.0,73.0
여자만1_연안,2008-08-01,127.4877778,34.80416667,7.0,657.0,31.95,27.16,,,4.67,7.86,906.0,9.618,18.0,34.0,,79.0,0.72,36.0,57.0
여자만1_연안,2008-11-01,127.4877778,34.80416667,8.0,1054.0,32.74,15.94,,,4.0,8.1,821.0,13.0,34.0,131.0,,256.0,0.94,112.0,62.0
여자만2_연안,2008-02-01,127.4444444,34.76805556,5.0,665.0,33.39,2.67,8.86,25.2,10.42,8.31,80.0,2.0,6.0,17.0,,43.0,2.98,23.0,41.0
여자만2_연안,2008-05-01,127.4444444,34.76805556,7.0,698.0,33.87,18.79,2.74,27.6,7.54,8.07,467.0,1.0,6.0,32.0,,56.0,0.69,24.0,41.0
여자만2_연안,2008-08-01,127.4444444,34.76805556,5.0,691.0,31.36,28.58,,,5.1,7.89,948.0,2.45,5.0,33.0,,56.0,1.38,20.0,59.0
여자만2_연안,2008-11-01,127.4444444,34.76805556,7.0,839.0,32.85,16.83,,,3.76,8.11,576.0,9.0,19.0,71.0,,117.0,0.7,37.0,40.0
여자만3_연안,2008-02-01,127.5222222,34.6775,10.0,565.0,33.55,5.01,5.2,21.4,10.13,8.31,42.0,0.0,5.0,27.0,,48.0,2.16,21.0,32.0
여자만3_연안,2008-05-01,127.5222222,34.6775,11.0,565.0,33.84,16.79,2.74,56.8,8.72,8.08,271.0,3.0,5.0,33.0,,59.0,0.5,23.0,64.0
여자만3_연안,2008-08-01,127.5222222,34.6775,11.0,667.0,32.84,23.48,,,5.47,7.9,947.0,15.47,10.0,73.0,,108.0,0.78,20.0,38.0
여자만3_연안,2008-11-01,127.5222222,34.6775,11.0,838.0,32.82,16.86,,,3.72,8.13,330.0,4.0,16.0,43.0,,80.0,0.89,33.0,42.0
영일만10_연안,2008-02-01,129.48,36.07694444,27.0,206.229,33.92,9.52,0.69908,1.8,9.74,7.95,278.952,3.70574,16.7833,85.0753,,95.7935,0.619256,7.01244,19.7653
영일만10_연안,2008-05-01,129.48,36.07694444,26.0,197.038,33.92,12.63,3.8147,4.0,8.52,7.9,24.6287,1.13373,5.23904,15.285,,65.9102,0.978824,49.4915,41.9937
영일만10_연안,2008-08-01,129.48,36.07694444,26.0,253.67,33.88,13.1,,,8.09,7.82,527.2,3.99712,8.84088,9.83445,,17.237,0.9988,3.40538,35.102
영일만10_연안,2008-11-01,129.48,36.07694444,26.0,171.857,33.5,13.63,,,7.8,7.8,230.087,5.37795,8.186,39.9312,,88.1261,1.63803,42.8169,17.3672
영일만11_연안,2008-02-01,129.5127778,36.06555556,28.0,127.873,33.95,9.47,0.90058,1.8,9.45,7.97,287.702,2.10614,15.365,88.591,,98.1172,0.619256,7.42014,26.8178
영일만11_연안,2008-05-01,129.5127778,36.06555556,28.0,143.933,33.87,11.89,2.42504,5.2,8.47,7.86,43.4625,8.0,19.1552,12.4756,,103.673,0.89892,75.6447,50.0801
영일만11_연안,2008-08-01,129.5127778,36.06555556,28.0,266.016,33.72,12.42,,,8.05,7.84,497.935,2.71804,7.20368,8.79169,,43.2478,0.559328,31.7381,36.756
영일만11_연안,2008-11-01,129.5127778,36.06555556,27.0,158.14,33.92,13.2,,,7.7,7.78,248.713,6.48261,2.78324,67.4848,,117.329,1.35837,43.3618,16.9996
영일만12_연안,2008-02-01,129.4833333,36.13444444,33.0,129.143,34.02,10.03,0.15098,9.7,9.78,7.86,300.71,8.7978,15.365,69.5822,,79.0323,0.4994,0.65232,26.4466
영일만12_연안,2008-05-01,129.4833333,36.13444444,35.0,105.328,33.81,13.98,0.3624,6.2,8.83,7.95,74.4658,2.38374,7.3674,9.25867,,91.1012,0.69916,79.4587,39.4208
영일만12_연안,2008-08-01,129.4833333,36.13444444,34.0,198.801,33.81,13.25,,,8.02,7.86,461.427,1.46803,8.02228,28.3511,,42.6688,0.639232,12.8496,34.1831
영일만12_연안,2008-11-01,129.4833333,36.13444444,33.0,197.332,33.62,13.91,,,7.66,7.86,246.726,6.71517,3.11068,70.2375,,84.4445,1.35837,7.49183,19.7563
영일만2_연안,2008-02-01,129.43,36.0125,12.0,213.212,33.6,8.6,1.3356,2.8,9.23,7.82,332.401,4.15896,15.9954,129.98,,146.126,1.0787,11.9864,23.4771
영일만2_연안,2008-05-01,129.43,36.0125,12.0,230.547,33.91,13.03,1.06326,3.4,9.19,7.91,37.9572,1.4535,15.226,5.21352,,47.4407,0.9988,40.7737,41.4424
영일만2_연안,2008-08-01,129.43,36.0125,13.0,184.104,33.74,15.8,,,7.96,7.89,91.7059,1.96222,3.11068,1.98492,,10.0768,0.878944,6.12967,23.1563
영일만2_연안,2008-11-01,129.43,36.0125,13.0,251.907,33.81,12.99,,,8.48,7.87,237.786,7.15122,4.25672,65.6885,,136.725,1.95765,63.8848,31.8858
영일만3_연안,2008-02-01,129.4383333,36.00777778,12.0,174.306,33.63,8.9,1.86834,4.1,8.89,7.77,324.596,4.63884,16.9409,124.613,,139.607,1.0787,10.3556,21.6212
영일만3_연안,2008-05-01,129.4383333,36.00777778,12.0,263.664,33.91,13.3,1.50172,6.6,8.87,7.72,45.201,1.27908,12.6064,17.3289,,37.3148,0.9988,18.7069,46.5882
영일만3_연안,2008-08-01,129.4383333,36.00777778,12.0,136.682,33.66,15.7,,,8.03,7.9,139.804,1.7006,4.25672,9.54378,,27.908,0.439472,16.6636,25.1779
영일만3_연안,2008-11-01,129.4383333,36.00777778,11.0,204.68,33.93,13.16,,,8.26,7.86,246.974,6.16284,3.76556,108.934,,138.299,0.639232,23.202,16.4483
영일만4_연안,2008-02-01,129.4466667,36.00666667,14.0,252.118,33.64,8.71,2.05712,2.1,9.2,7.84,319.157,4.74548,15.365,118.172,,141.264,1.15861,18.3465,21.8068
영일만4_연안,2008-05-01,129.4466667,36.00666667,14.0,175.482,33.84,13.17,1.4744,4.2,9.07,7.82,98.515,1.42443,8.51344,21.9599,,25.3821,0.559328,1.99782,43.464
영일만4_연안,2008-08-01,129.4466667,36.00666667,14.0,186.064,33.73,15.32,,,7.97,7.85,121.84,1.20641,7.3674,15.4777,,63.2243,1.47822,46.5401,26.6481
영일만4_연안,2008-11-01,129.4466667,36.00666667,14.0,255.238,31.99,13.28,,,8.17,7.75,244.739,6.94773,13.5888,77.0368,,146.144,1.27846,62.1594,16.0807
영일만5_연안,2008-02-01,129.4697222,36.02944444,19.0,150.001,33.83,9.76,1.10742,3.0,9.21,7.93,288.885,3.62576,14.7347,99.0365,,112.202,0.619256,9.54018,20.6933
영일만5_연안,2008-05-01,129.4697222,36.02944444,14.0,208.012,33.87,12.41,3.44902,6.6,8.37,7.93,81.9993,1.65699,7.3674,10.9805,,33.2514,1.03875,20.6139,46.5882
영일만5_연안,2008-08-01,129.4697222,36.02944444,20.0,150.007,33.85,14.17,,,8.41,7.91,123.578,2.74711,8.51344,7.90021,,25.9488,1.31842,15.3015,29.5886
영일만5_연안,2008-11-01,129.4697222,36.02944444,19.0,283.652,32.74,13.25,,,7.84,7.91,255.914,7.00587,6.5488,81.755,,163.815,0.918896,75.0545,16.9996
영일만6_연안,2008-02-01,129.4511111,36.04055556,22.0,111.73,33.85,10.18,0.85168,2.8,8.71,7.78,275.877,3.999,15.0498,76.8444,,92.0144,0.459448,11.171,21.2501
영일만6_연안,2008-05-01,129.4511111,36.04055556,21.0,234.662,33.7,12.54,3.17848,4.2,8.97,7.84,230.061,6.54075,30.9431,27.2587,,78.3872,0.838992,44.5877,49.5287
영일만6_연안,2008-08-01,129.4511111,36.04055556,22.0,209.971,33.87,13.41,,,8.18,7.92,368.707,9.25879,9.65948,11.8037,,59.5205,0.159808,38.458,31.7939
영일만6_연안,2008-11-01,129.4511111,36.04055556,21.0,230.253,32.91,12.69,,,8.06,7.88,263.116,6.59889,2.4558,82.2284,,96.2283,1.67798,7.40101,16.9996
영일만7_연안,2008-02-01,129.4319444,36.05333333,21.0,132.589,33.89,10.25,0.86204,2.4,9.13,7.8,280.607,2.666,15.6802,83.8081,,98.6235,0.69916,12.1495,20.8789
영일만7_연안,2008-05-01,129.4319444,36.05333333,21.0,260.725,33.85,12.72,2.88604,3.6,9.03,7.82,16.226,1.97676,26.0315,14.3093,,59.6933,0.519376,43.4072,49.1612
영일만7_연안,2008-08-01,129.4319444,36.05333333,21.0,154.123,33.49,13.96,,,8.01,7.89,132.85,3.12503,6.71252,7.38963,,20.4583,1.15861,9.9437,24.0752
영일만7_연안,2008-11-01,129.4319444,36.05333333,21.0,196.548,33.08,13.27,,,8.35,7.91,264.855,4.91283,4.74788,96.3197,,177.468,1.63803,76.235,16.8159
영일만8_연안,2008-02-01,129.4186111,36.06027778,15.0,184.463,33.87,9.95,0.62134,4.1,9.75,7.9,282.736,3.3325,15.5226,86.1524,,97.6389,0.69916,8.154,24.4051
영일만8_연안,2008-05-01,129.4186111,36.06027778,14.0,189.591,33.86,13.27,2.90888,4.8,9.29,7.94,18.8337,1.65699,23.2482,11.9092,,67.689,1.0787,54.1228,46.5882
영일만8_연안,2008-08-01,129.4186111,36.06027778,15.0,151.183,33.79,16.23,,,8.11,7.91,101.268,3.38666,7.3674,6.46461,,13.2566,1.23851,3.40538,19.8482
영일만8_연안,2008-11-01,129.4186111,36.06027778,15.0,217.32,32.49,13.16,,,8.17,7.83,233.812,6.48261,1.96464,65.8927,,115.374,2.03755,42.9985,14.7943
영일만9_연안,2008-02-01,129.45,36.08805556,23.0,269.168,33.89,10.21,0.6858,1.2,9.66,7.85,276.35,3.70574,16.153,68.3397,,82.0749,0.978824,10.0294,20.8789
영일만9_연안,2008-05-01,129.45,36.08805556,23.0,208.208,33.72,12.62,2.98858,4.6,8.26,7.91,23.7595,1.59885,6.5488,15.815,,58.0059,0.938872,40.5921,44.0153
영일만9_연안,2008-08-01,129.45,36.08805556,23.0,151.967,33.85,13.45,,,7.91,7.83,118.653,3.99712,6.87624,5.72147,,34.6459,0.79904,24.9273,27.3832
영일만9_연안,2008-11-01,129.45,36.08805556,22.0,162.843,33.36,13.9,,,8.23,7.98,214.69,6.56982,5.89392,58.3756,,112.938,1.47822,47.9931,19.205
영일만H1_항만,2008-02-01,129.3777778,36.05,8.6,546.0,33.31,10.55,0.85662,16.4,8.95,7.94,265.0,10.0,27.0,121.0,,260.0,1.2,129.0,55.0
영일만H2_항만,2008-02-01,129.4133333,36.02388889,13.0,287.0,33.86,10.03,0.36492,9.8,9.57,7.97,236.0,7.0,16.0,98.0,,141.0,0.68,36.0,26.0
온산연안1_환경관리,2008-02-01,129.35806,35.45333,13.5,569.0,34.18,11.24,0.8,32.2,9.89,8.14,7.0,9.0,34.0,186.0,,237.0,0.67,42.0,34.0
온산연안1_환경관리,2008-05-01,129.35806,35.45333,16.0,268.0,34.42,15.24,1.74,11.6,9.12,8.1,132.0,7.0,11.0,49.0,,80.0,1.23,24.0,22.0
온산연안1_환경관리,2008-08-01,129.35806,35.45333,13.0,240.0,34.58,16.72,,,7.61,8.09,229.0,2.0,15.0,69.0,,91.0,0.82,20.0,20.0
온산연안1_환경관리,2008-11-01,129.35806,35.45333,16.0,260.0,33.49,16.13,,,6.66,7.92,525.0,8.0,17.0,191.0,,207.0,0.97,7.0,27.0
온산연안2_환경관리,2008-02-01,129.3575,35.38,5.5,259.0,34.4,11.92,0.46,34.3,9.84,8.15,6.0,5.0,20.0,88.0,,93.0,0.75,0.0,28.0
온산연안2_환경관리,2008-05-01,129.3575,35.38,22.0,248.0,34.35,15.26,1.83,18.5,8.99,8.11,142.0,4.0,11.0,26.0,,76.0,1.18,46.0,25.0
온산연안2_환경관리,2008-08-01,129.3575,35.38,23.0,296.0,35.12,11.23,,,6.77,7.93,486.0,3.0,24.0,135.0,,145.0,0.84,7.0,49.0
온산연안2_환경관리,2008-11-01,129.3575,35.38,15.0,220.0,35.04,13.74,,,7.4,7.89,445.0,8.0,26.0,153.0,,170.0,0.63,9.0,28.0
온산연안3_환경관리,2008-02-01,129.40778,35.3675,43.0,175.0,34.37,12.09,0.45,4.8,9.71,8.14,6.0,5.0,17.0,85.0,,90.0,0.61,0.0,28.0
온산연안3_환경관리,2008-05-01,129.40778,35.3675,71.0,344.0,34.46,12.09,1.19,17.5,8.69,8.05,423.0,20.0,20.0,103.0,,139.0,1.14,17.0,62.0
온산연안3_환경관리,2008-08-01,129.40778,35.3675,60.0,291.0,34.34,10.62,,,7.75,7.92,590.0,4.0,34.0,177.0,,187.0,0.72,6.0,38.0
온산연안3_환경관리,2008-11-01,129.40778,35.3675,70.0,274.0,34.47,10.55,,,5.88,7.86,788.0,4.0,39.0,245.0,,256.0,0.77,7.0,43.0
완도연안1_환경관리,2008-02-01,126.78306,34.31889,16.0,766.0,34.15,7.38,3.12,20.0,10.27,8.09,329.0,16.0,5.0,66.0,,112.0,0.27,30.0,95.0
완도연안1_환경관리,2008-05-01,126.78306,34.31889,18.0,543.0,34.13,15.14,20.55,22.8,8.84,8.12,57.0,2.0,1.0,62.0,,79.0,1.34,14.0,34.0
완도연안1_환경관리,2008-08-01,126.78306,34.31889,15.0,791.0,30.78,21.4,,,9.34,7.99,488.0,0.77,4.0,29.0,,53.77,1.08,24.0,32.0
완도연안1_환경관리,2008-11-01,126.78306,34.31889,15.1,790.0,33.64,14.47,,,9.28,8.14,317.0,3.0,0.0,117.0,,130.0,0.37,9.0,29.0
완도연안2_환경관리,2008-02-01,126.75889,34.35333,19.0,851.0,34.08,6.9,3.98,48.8,10.04,8.08,319.0,2.0,5.0,73.0,,94.0,0.53,19.0,37.0
완도연안2_환경관리,2008-05-01,126.75889,34.35333,20.0,360.0,34.11,15.29,11.02,13.6,8.81,8.12,59.0,0.0,1.0,48.0,,61.0,1.16,13.0,31.0
완도연안2_환경관리,2008-08-01,126.75889,34.35333,8.4,1074.0,31.14,21.09,,,9.65,7.94,489.0,10.458,3.0,80.0,,136.458,1.29,46.0,33.0
완도연안2_환경관리,2008-11-01,126.75889,34.35333,13.4,872.0,33.6,13.85,,,8.78,8.14,335.0,4.0,3.0,125.0,,137.0,0.49,7.0,29.0
완도연안3_환경관리,2008-02-01,126.85611,34.36778,18.0,630.0,34.25,9.0,1.18,51.4,10.0,8.09,579.0,9.0,7.0,123.0,,149.0,0.5,17.0,41.0
완도연안3_환경관리,2008-05-01,126.85611,34.36778,15.0,474.0,34.18,14.97,11.21,48.8,8.92,8.14,43.0,1.0,1.0,44.0,,61.0,0.89,16.0,38.0
완도연안3_환경관리,2008-08-01,126.85611,34.36778,18.0,595.0,31.06,21.04,,,10.78,8.04,504.0,0.854,5.0,22.0,,44.854,1.26,22.0,22.0
완도연안3_환경관리,2008-11-01,126.85611,34.36778,18.3,836.0,33.86,13.79,,,8.73,8.13,339.0,6.0,5.0,133.0,,146.0,0.65,8.0,31.0
완도연안4_환경관리,2008-02-01,126.73889,34.24444,30.0,772.0,34.24,9.02,0.98,23.0,9.62,8.05,375.0,3.0,13.0,104.0,,123.0,0.29,16.0,38.0
완도연안4_환경관리,2008-05-01,126.73889,34.24444,33.0,379.0,34.39,13.99,0.66,27.6,9.51,8.15,216.0,7.0,14.0,134.0,,152.0,0.55,10.0,47.0
완도연안4_환경관리,2008-08-01,126.73889,34.24444,31.0,690.0,31.62,18.7,,,12.9,8.01,323.0,2.646,3.0,44.0,,67.646,1.4,21.0,24.0
완도연안4_환경관리,2008-11-01,126.73889,34.24444,32.5,861.0,33.63,15.01,,,9.1,8.13,355.0,3.0,7.0,146.0,,161.0,0.55,12.0,29.0
완도연안5_환경관리,2008-02-01,127.0,34.38944,30.0,917.0,34.31,8.19,1.28,50.6,9.9,8.1,387.0,3.0,6.0,113.0,,133.0,0.34,17.0,45.0
완도연안5_환경관리,2008-05-01,127.0,34.38944,28.0,440.0,34.34,14.11,9.15,27.2,9.29,8.14,39.0,3.0,17.0,55.0,,66.0,0.94,8.0,42.0
완도연안5_환경관리,2008-08-01,127.0,34.38944,26.5,793.0,31.25,20.33,,,11.8,8.03,425.0,1.204,4.0,31.0,,53.204,1.16,21.0,24.0
완도연안5_환경관리,2008-11-01,127.0,34.38944,25.7,775.0,33.67,14.58,,,7.87,8.14,389.0,4.0,8.0,173.0,,191.0,0.33,14.0,31.0
완도연안H1_항만,2008-02-01,126.7519444,34.32194444,10.0,753.0,34.11,7.69,3.31,9.8,10.39,8.1,341.0,4.0,16.0,89.0,,116.0,0.22,24.0,40.0
울산연안1_환경관리,2008-02-01,129.47667,35.52056,50.0,650.0,34.36,12.05,0.42,6.8,9.61,8.15,11.0,6.0,18.0,104.0,,110.0,0.42,0.0,30.0
울산연안1_환경관리,2008-05-01,129.47667,35.52056,43.0,265.0,34.46,15.09,2.62,15.6,8.82,8.07,144.0,5.0,17.0,27.0,,60.0,0.94,29.0,32.0
울산연안1_환경관리,2008-08-01,129.47667,35.52056,44.0,256.0,34.08,15.22,,,7.19,8.02,360.0,3.0,16.0,118.0,,127.0,0.43,6.0,16.0
울산연안1_환경관리,2008-11-01,129.47667,35.52056,50.0,226.0,34.09,12.77,,,6.11,7.83,694.0,4.0,27.0,210.0,,220.0,0.6,6.0,48.0
울산연안2_환경관리,2008-02-01,129.40778,35.445,30.0,568.0,34.1,11.9,0.55,17.1,9.36,8.14,6.0,6.0,29.0,101.0,,114.0,0.58,7.0,41.0
울산연안2_환경관리,2008-05-01,129.40778,35.445,30.0,212.0,34.45,15.21,1.24,5.5,8.82,8.09,110.0,4.0,15.0,18.0,,39.0,0.72,17.0,24.0
울산연안2_환경관리,2008-08-01,129.40778,35.445,10.0,309.0,34.11,15.11,,,7.31,8.04,283.0,2.0,25.0,59.0,,70.0,0.43,9.0,28.0
울산연안2_환경관리,2008-11-01,129.40778,35.445,34.0,221.0,33.94,14.49,,,6.42,7.92,637.0,6.0,24.0,198.0,,210.0,0.64,6.0,41.0
울산연안3_환경관리,2008-02-01,129.39861,35.47806,13.5,216.0,34.07,11.33,0.78,5.3,9.75,8.14,5.0,6.0,34.0,111.0,,128.0,0.55,11.0,34.0
울산연안3_환경관리,2008-05-01,129.39861,35.47806,14.0,212.0,34.46,15.32,1.62,4.6,8.92,8.09,117.0,6.0,5.0,16.0,,47.0,0.53,25.0,20.0
울산연안3_환경관리,2008-08-01,129.39861,35.47806,15.0,231.0,34.51,14.34,,,7.26,8.04,287.0,3.0,13.0,84.0,,95.0,0.39,7.0,33.0
울산연안3_환경관리,2008-11-01,129.39861,35.47806,15.0,231.0,33.49,15.51,,,7.05,7.92,595.0,7.0,29.0,197.0,,218.0,1.13,14.0,38.0
울산연안4_환경관리,2008-02-01,129.385,35.51972,12.0,452.0,33.29,9.35,0.77,4.9,9.79,8.1,8.0,9.0,37.0,221.0,,372.0,0.61,141.0,52.0
울산연안4_환경관리,2008-05-01,129.385,35.51972,13.0,471.0,34.26,14.88,3.25,4.5,8.56,8.04,283.0,16.0,30.0,82.0,,224.0,0.64,126.0,44.0
울산연안4_환경관리,2008-08-01,129.385,35.51972,11.0,495.0,33.0,18.49,,,7.41,8.1,224.0,8.0,35.0,99.0,,148.0,1.83,42.0,46.0
울산연안4_환경관리,2008-11-01,129.385,35.51972,12.0,465.0,32.67,16.26,,,6.85,7.93,670.0,10.0,40.0,221.0,,265.0,1.53,34.0,72.0
울산연안5_환경관리,2008-02-01,129.39667,35.49278,10.5,435.0,33.34,9.97,0.68,6.0,10.03,8.13,8.0,9.0,33.0,205.0,,339.0,0.71,125.0,45.0
울산연안5_환경관리,2008-05-01,129.39667,35.49278,12.0,293.0,34.32,15.01,2.16,138.1,8.82,8.1,214.0,10.0,17.0,84.0,,148.0,0.82,54.0,38.0
울산연안5_환경관리,2008-08-01,129.39667,35.49278,10.0,212.0,33.75,17.38,,,8.07,8.14,102.0,2.0,2.0,29.0,,37.0,0.58,6.0,14.0
울산연안5_환경관리,2008-11-01,129.39667,35.49278,11.0,321.0,33.67,16.25,,,7.02,7.96,586.0,8.0,48.0,197.0,,229.0,0.81,24.0,55.0
울산연안H1_항만,2008-02-01,129.3786111,35.51916667,12.0,544.0,32.94,10.07,1.58,6.1,9.88,8.09,8.0,10.0,50.0,233.0,,424.0,0.56,181.0,50.0
월포연안1_연안,2008-02-01,129.4002778,36.20166667,29.0,152.087,33.95,11.06,0.0827,6.9,9.61,7.89,276.587,4.15896,13.0012,79.5389,,83.9425,0.958848,0.24462,19.023
월포연안1_연안,2008-05-01,129.4002778,36.20166667,41.0,154.71,33.82,14.28,1.2164,3.2,9.01,7.86,112.133,2.67444,2.94696,16.3979,,19.9804,0.679184,0.9081,50.2638
월포연안1_연안,2008-08-01,129.4002778,36.20166667,29.0,225.452,33.87,13.23,,,7.89,7.87,360.304,6.11924,16.6994,72.7241,,92.7826,0.838992,13.9393,35.4695
월포연안1_연안,2008-11-01,129.4002778,36.20166667,30.0,241.717,33.6,14.03,,,7.5,7.84,330.168,8.34309,16.372,137.734,,176.453,1.79784,30.3759,27.1075
월포연안2_연안,2008-02-01,129.3972222,36.24916667,40.0,194.711,33.97,10.93,0.3449,9.0,9.67,7.87,296.216,8.18462,15.8378,89.3162,,98.0716,0.679184,0.57078,22.5492
월포연안2_연안,2008-05-01,129.3972222,36.24916667,28.0,137.662,33.84,14.23,0.52012,4.6,8.42,7.84,55.0525,0.75582,3.76556,19.7759,,22.0755,0.759088,1.54377,44.5667
월포연안2_연안,2008-08-01,129.3972222,36.24916667,44.0,234.662,33.79,11.99,,,7.83,7.84,483.738,7.25296,19.8101,56.0008,,79.1001,0.759088,15.8463,36.3884
월포연안2_연안,2008-11-01,129.3972222,36.24916667,41.0,368.699,33.94,10.55,,,7.65,7.76,698.705,4.21515,20.6287,322.436,,359.751,0.958848,33.1002,55.5934
인천연안1_환경관리,2008-02-01,126.56111,37.59167,11.0,744.0,30.16,1.55,11.551,116.0,10.79,8.13,411.771,25.0,18.0,396.0,,675.0,2.0433,254.0,103.0
인천연안1_환경관리,2008-05-01,126.56111,37.59167,7.0,1401.0,25.67,15.37,6.03748,211.4,6.82,7.75,377.423,61.0,6.0,1199.0,,1346.7,2.99013,86.7047,70.0
인천연안1_환경관리,2008-08-01,126.56111,37.59167,8.6,1794.0,8.73,24.3,,,5.98,7.57,2772.0,69.0,96.0,1435.0,,1618.0,6.40889,114.0,204.0
