station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
고성자란만1_연안,2009-08-01,128.3147222,34.9275,391.0,30.78,24.94,1.91,6.2,5.43,8.02,695.0,13.0,8.0,17.0,2.3,53.0,0.93,23.0,,39.0
고성자란만1_연안,2009-11-01,128.3147222,34.9275,247.0,32.4,16.62,1.09,14.8,7.22,7.96,1051.0,12.0,19.0,15.0,1.5,35.0,0.82,8.0,,64.0
고성자란만2_연안,2009-02-01,128.2233333,34.90944444,348.0,33.77,9.1,0.6806,4.8,11.8,8.18,174.0,2.0,2.0,11.0,4.5,19.0,0.46,6.0,,21.0
고성자란만2_연안,2009-05-01,128.2233333,34.90944444,522.0,33.77,19.62,0.3603,0.4,8.01,8.05,423.0,3.0,3.0,25.0,7.0,44.0,0.45,16.0,,26.0
고성자란만2_연안,2009-08-01,128.2233333,34.90944444,257.0,30.42,25.28,1.86,4.0,6.05,8.21,281.0,2.0,6.0,20.0,4.0,31.0,0.85,9.0,,14.0
고성자란만2_연안,2009-11-01,128.2233333,34.90944444,268.0,32.65,18.2,1.21,5.4,7.15,8.08,597.0,16.0,5.0,54.0,3.0,80.0,0.56,10.0,,38.0
고성자란만3_연안,2009-02-01,128.25,34.875,405.0,33.9,9.2,0.685,3.0,10.85,8.18,200.0,1.0,1.0,10.0,4.0,16.0,0.67,5.0,,27.0
고성자란만3_연안,2009-05-01,128.25,34.875,364.0,33.81,18.65,0.6804,0.4,7.11,8.07,243.0,1.0,1.0,58.0,3.0,69.0,0.61,10.0,,26.0
고성자란만3_연안,2009-08-01,128.25,34.875,284.0,30.49,24.79,2.22,3.4,6.52,8.25,351.0,3.0,5.0,14.0,3.5,26.0,0.86,9.0,,19.0
고성자란만3_연안,2009-11-01,128.25,34.875,523.0,32.68,17.82,2.46,8.2,7.15,8.09,465.0,10.0,2.0,32.0,2.0,50.0,0.53,8.0,,34.0
고창연안1_연안,2009-02-01,126.4605556,35.5725,152.9,32.11,4.95,10.5222,27.0,11.62,8.2,19.0,0.9,4.0,0.0,0.7,2.9,1.57619,2.0,,39.8314
고창연안1_연안,2009-05-01,126.4605556,35.5725,86.4322,32.09,17.21,1.83068,4.0,8.57,8.22,13.0,0.0,4.0,2.0,3.5,19.0,1.29682,17.0,,22.7
고창연안1_연안,2009-08-01,126.4605556,35.5725,200.0,30.16,25.82,1.92068,22.4,7.82,8.19,29.0,3.0,11.0,9.0,1.5,13.0,2.31847,1.0,,47.0
고창연안1_연안,2009-11-01,126.4605556,35.5725,205.0,31.73,15.54,2.68276,5.6,8.43,8.15,14.0,10.0,2.0,14.0,2.6,64.0,0.865387,40.0,,25.0
고창연안2_연안,2009-02-01,126.3916667,35.5,136.7,32.16,4.88,10.4534,29.6,11.27,8.18,22.0,0.4,5.0,0.0,0.3,0.4,1.27628,0.0,,38.3329
고창연안2_연안,2009-05-01,126.3916667,35.5,67.4484,32.17,18.22,3.943,7.2,7.97,8.16,96.0,1.0,5.0,4.0,1.8,23.0,1.05802,18.0,,13.5
고창연안2_연안,2009-08-01,126.3916667,35.5,214.0,30.64,26.1,2.36568,17.2,6.83,8.13,25.0,3.0,10.0,9.0,1.0,13.0,1.03043,1.0,,40.0
고창연안2_연안,2009-11-01,126.3916667,35.5,261.0,31.95,16.18,0.53276,9.8,8.34,8.1,34.0,8.0,18.0,31.0,1.2,165.0,0.950507,126.0,,28.0
고창연안3_연안,2009-02-01,126.3775,35.38972222,152.0,32.11,6.43,8.27872,247.4,10.7,8.13,38.0,0.9,3.0,5.1,0.1,7.0,2.33597,1.0,,42.1729
고창연안3_연안,2009-05-01,126.3775,35.38972222,85.483,32.35,20.47,2.58492,19.8,7.37,8.13,188.0,3.0,10.0,32.0,0.8,50.0,0.978417,15.0,,16.6
고창연안3_연안,2009-08-01,126.3775,35.38972222,267.0,31.0,28.63,1.8902,17.2,6.18,8.1,21.0,3.0,7.0,11.0,0.5,15.0,1.66454,1.0,,40.0
고창연안3_연안,2009-11-01,126.3775,35.38972222,201.0,32.03,17.04,0.44644,27.4,7.71,8.03,62.0,8.0,14.0,78.0,0.2,139.0,1.24843,53.0,,32.0
고창연안4_연안,2009-02-01,126.3,35.33333333,152.3,32.16,5.61,4.66492,181.2,10.44,8.12,53.0,0.8,2.0,10.2,0.2,15.0,1.93609,4.0,,53.5055
고창연안4_연안,2009-05-01,126.3,35.33333333,85.7621,32.44,18.58,3.95352,50.0,7.55,8.14,221.0,3.0,18.0,45.0,0.3,69.0,0.859017,21.0,,38.4
고창연안4_연안,2009-08-01,126.3,35.33333333,141.0,31.06,26.71,1.55376,46.8,6.58,8.18,17.0,2.0,8.0,9.0,0.2,12.0,1.54565,1.0,,45.0
고창연안4_연안,2009-11-01,126.3,35.33333333,190.0,32.04,16.73,0.05232,30.8,7.47,7.97,76.0,7.0,23.0,122.0,0.1,149.0,0.886667,20.0,,38.0
고흥연안1_연안,2009-02-01,127.2433333,34.5,454.2,33.25,9.08,1.14,48.4,9.62,8.11,353.0,4.0,10.0,122.0,0.6,138.0,0.75,12.0,,49.0
고흥연안1_연안,2009-05-01,127.2433333,34.5,466.0,33.9,15.88,2.33,95.2,9.22,8.12,221.0,5.0,14.0,81.0,5.0,98.0,0.69,12.0,,22.0
고흥연안1_연안,2009-08-01,127.2433333,34.5,327.0,31.13,24.95,3.18,18.0,9.55,8.28,555.0,1.0,3.0,25.0,2.0,38.0,3.31,12.0,,82.0
고흥연안1_연안,2009-11-01,127.2433333,34.5,338.0,31.89,16.67,1.18,21.2,7.62,7.98,482.0,9.0,11.0,74.0,1.0,92.0,0.69,9.0,,41.0
고흥연안2_연안,2009-02-01,127.2161111,34.33138889,391.2,33.26,9.23,1.5,190.4,8.06,8.22,350.0,4.0,16.0,145.0,1.0,161.0,0.59,12.0,,67.0
고흥연안2_연안,2009-05-01,127.2161111,34.33138889,385.0,33.76,15.65,1.29,16.0,9.22,8.09,196.0,5.0,1.0,78.0,2.2,92.0,0.55,9.0,,25.0
고흥연안2_연안,2009-08-01,127.2161111,34.33138889,523.0,31.33,24.81,24.91,25.6,7.88,8.21,444.0,1.0,9.0,23.0,2.7,32.0,1.54,8.0,,18.0
고흥연안2_연안,2009-11-01,127.2161111,34.33138889,274.0,31.99,16.82,1.37,31.6,7.62,8.0,460.0,19.0,18.0,163.0,1.4,193.0,0.78,11.0,,41.0
고흥연안3_연안,2009-02-01,127.4016667,34.40444444,444.0,33.28,8.77,1.26,88.8,8.41,8.26,361.0,4.0,13.0,102.0,0.8,115.0,0.43,9.0,,42.0
고흥연안3_연안,2009-05-01,127.4016667,34.40444444,428.0,33.77,17.44,1.54,44.8,9.34,8.09,237.0,3.0,1.0,86.0,1.2,98.0,0.79,9.0,,30.0
고흥연안3_연안,2009-08-01,127.4016667,34.40444444,323.0,31.16,25.36,5.49,27.2,8.09,8.23,534.0,1.0,6.0,20.0,2.4,34.0,1.54,13.0,,31.0
고흥연안3_연안,2009-11-01,127.4016667,34.40444444,399.0,31.82,16.99,2.63,18.0,8.01,8.04,541.0,31.0,17.0,139.0,1.2,181.0,0.91,11.0,,40.0
고흥연안4_연안,2009-02-01,127.595,34.50916667,425.4,33.48,7.91,4.48,148.8,9.17,8.07,53.0,1.0,7.0,20.0,1.2,34.0,0.79,13.0,,23.0
고흥연안4_연안,2009-05-01,127.595,34.50916667,490.0,33.84,17.23,2.69,90.4,9.09,8.03,421.0,4.0,2.0,211.0,1.2,223.0,0.73,8.0,,34.0
고흥연안4_연안,2009-08-01,127.595,34.50916667,263.0,30.42,26.2,2.05,11.6,8.46,8.22,494.0,1.0,5.0,23.0,4.4,34.0,1.22,10.0,,16.0
고흥연안4_연안,2009-11-01,127.595,34.50916667,435.0,31.8,16.84,2.56,25.2,7.96,8.01,669.0,40.0,21.0,143.0,1.2,198.0,0.66,15.0,,48.0
고흥연안5_연안,2009-02-01,127.4791667,34.47833333,416.4,33.41,8.43,4.72,156.8,10.32,8.1,140.0,2.0,7.0,15.0,1.2,26.0,0.65,9.0,,33.0
고흥연안5_연안,2009-05-01,127.4791667,34.47833333,630.0,33.67,16.52,2.76,89.6,8.76,8.08,263.0,2.0,1.0,77.0,1.2,87.0,0.89,8.0,,31.0
고흥연안5_연안,2009-08-01,127.4791667,34.47833333,630.0,30.68,26.39,2.14,80.8,8.76,8.32,627.0,1.0,0.0,18.0,2.8,30.0,1.44,11.0,,22.0
고흥연안5_연안,2009-11-01,127.4791667,34.47833333,249.0,31.87,16.37,3.9,26.4,8.22,8.0,469.0,19.0,15.0,57.0,0.7,86.0,1.17,10.0,,54.0
고흥연안6_연안,2009-02-01,127.4916667,34.52277778,358.2,33.43,7.94,4.31,26.0,10.4,8.24,63.0,1.0,3.0,22.0,1.9,33.0,0.62,10.0,,22.0
고흥연안6_연안,2009-05-01,127.4916667,34.52277778,430.0,33.68,16.78,1.97,96.8,8.55,8.07,265.0,2.0,1.0,62.0,1.6,72.0,0.66,8.0,,25.0
고흥연안6_연안,2009-08-01,127.4916667,34.52277778,352.0,30.27,25.92,9.76,14.4,9.05,8.31,715.0,1.0,13.0,27.0,3.0,39.0,1.94,11.0,,42.0
고흥연안6_연안,2009-11-01,127.4916667,34.52277778,347.0,31.88,16.7,4.6,95.2,8.64,8.03,439.0,19.0,12.0,87.0,1.0,116.0,1.22,10.0,,52.0
고흥연안7_연안,2009-02-01,127.5475,34.45888889,398.4,33.47,8.58,4.39,35.6,8.67,8.18,196.0,2.0,7.0,49.0,1.2,63.0,0.7,12.0,,36.0
고흥연안7_연안,2009-05-01,127.5475,34.45888889,515.0,33.63,15.65,1.31,117.6,8.71,8.04,274.0,2.0,1.0,123.0,0.8,133.0,0.65,8.0,,43.0
고흥연안7_연안,2009-08-01,127.5475,34.45888889,256.0,30.71,26.06,2.85,21.2,8.3,8.29,683.0,1.0,9.0,15.0,2.0,23.0,1.47,7.0,,25.0
고흥연안7_연안,2009-11-01,127.5475,34.45888889,294.0,31.96,17.08,4.91,18.4,8.05,8.08,287.0,8.0,7.0,58.0,1.1,82.0,1.02,16.0,,41.0
고흥연안8_연안,2009-02-01,127.5475,34.4225,379.8,33.45,8.84,3.17,141.2,8.66,8.19,273.0,3.0,13.0,63.0,1.0,78.0,0.51,12.0,,27.0
고흥연안8_연안,2009-05-01,127.5475,34.4225,570.0,33.72,16.11,1.38,21.6,8.71,8.09,256.0,3.0,0.0,80.0,1.3,93.0,0.92,10.0,,33.0
고흥연안8_연안,2009-08-01,127.5475,34.4225,216.0,31.0,25.33,2.83,20.4,7.33,8.22,476.0,1.0,7.0,25.0,2.2,39.0,1.34,13.0,,25.0
고흥연안8_연안,2009-11-01,127.5475,34.4225,360.0,31.96,17.05,4.54,85.2,8.13,8.07,323.0,9.0,7.0,104.0,1.1,129.0,0.8,16.0,,43.0
광양만1_환경관리,2009-02-01,127.67972,34.85139,370.8,32.48,7.48,2.38,12.4,9.39,8.34,109.0,3.0,19.0,34.0,2.8,51.0,0.71,14.0,,40.0
광양만1_환경관리,2009-05-01,127.67972,34.85139,499.0,34.84,18.02,7.3,34.8,7.88,8.04,237.0,7.0,14.0,60.0,1.8,80.0,1.21,13.0,,47.0
광양만1_환경관리,2009-08-01,127.67972,34.85139,502.0,,24.77,16.42,12.4,6.79,8.15,468.0,16.0,13.0,161.0,1.7,220.0,1.5,43.0,,46.0
광양만1_환경관리,2009-11-01,127.67972,34.85139,440.0,32.45,14.33,2.95,14.4,8.18,8.0,564.0,31.0,26.0,146.0,2.6,192.0,0.69,15.0,,80.0
광양만2_환경관리,2009-02-01,127.65056,34.88389,450.6,32.7,6.74,4.86,9.6,9.65,8.35,89.0,2.0,12.0,28.0,5.0,45.0,0.7,15.0,,29.0
광양만2_환경관리,2009-05-01,127.65056,34.88389,489.0,34.15,17.21,3.64,34.0,7.62,8.04,289.0,10.0,17.0,138.0,1.1,168.0,1.59,20.0,,38.0
광양만2_환경관리,2009-08-01,127.65056,34.88389,772.0,,24.59,13.01,13.6,6.66,8.12,1195.0,25.0,17.0,351.0,1.5,471.0,1.82,95.0,,49.0
광양만2_환경관리,2009-11-01,127.65056,34.88389,422.0,31.95,13.03,3.49,14.8,8.39,7.73,872.0,67.0,45.0,233.0,1.7,310.0,0.69,10.0,,72.0
광양만3_환경관리,2009-02-01,127.68222,34.90222,412.2,32.65,6.97,3.14,13.2,10.29,8.37,85.0,2.0,16.0,22.0,5.0,38.0,0.73,14.0,,27.0
광양만3_환경관리,2009-05-01,127.68222,34.90222,433.0,34.54,17.33,3.86,15.6,7.96,8.07,155.0,3.0,10.0,56.0,3.2,75.0,1.56,16.0,,40.0
광양만3_환경관리,2009-08-01,127.68222,34.90222,849.0,27.33,24.02,10.23,11.2,6.57,8.15,814.0,20.0,13.0,182.0,2.6,276.0,1.95,74.0,,47.0
광양만3_환경관리,2009-11-01,127.68222,34.90222,416.0,31.87,14.44,3.31,14.4,8.01,7.61,727.0,63.0,31.0,188.0,2.6,277.0,0.62,26.0,,57.0
광양만4_환경관리,2009-02-01,127.82333,34.92083,632.4,33.04,8.31,2.89,11.2,10.63,8.32,86.0,2.0,13.0,41.0,6.0,55.0,0.46,12.0,,22.0
광양만4_환경관리,2009-05-01,127.82333,34.92083,506.0,33.45,19.94,1.51,16.0,7.83,8.04,165.0,3.0,11.0,115.0,2.2,136.0,1.05,18.0,,36.0
광양만4_환경관리,2009-08-01,127.82333,34.92083,610.0,27.38,26.24,2.55,19.6,5.74,8.04,528.0,14.0,13.0,115.0,1.8,185.0,1.23,56.0,,43.0
광양만4_환경관리,2009-11-01,127.82333,34.92083,640.0,31.85,14.5,3.28,13.2,8.22,7.53,761.0,61.0,33.0,135.0,3.5,215.0,0.62,19.0,,54.0
광양만5_환경관리,2009-02-01,127.80111,34.83194,815.4,32.81,7.58,3.37,19.6,10.45,8.35,93.0,3.0,10.0,55.0,6.7,63.0,0.62,5.0,,22.0
광양만5_환경관리,2009-05-01,127.80111,34.83194,416.0,33.72,17.14,0.87,23.6,7.92,8.08,143.0,4.0,13.0,44.0,2.0,61.0,0.9,13.0,,23.0
광양만5_환경관리,2009-08-01,127.80111,34.83194,563.0,27.52,24.41,7.65,9.6,6.41,8.17,656.0,13.0,9.0,192.0,2.5,262.0,1.36,57.0,,49.0
광양만5_환경관리,2009-11-01,127.80111,34.83194,350.0,32.09,14.86,1.92,14.0,7.88,7.61,690.0,43.0,25.0,124.0,1.7,181.0,0.54,14.0,,77.0
광양만6_환경관리,2009-02-01,127.78889,34.86944,729.0,32.72,7.9,2.42,11.2,10.75,8.32,99.0,3.0,13.0,58.0,6.2,69.0,0.59,8.0,,19.0
광양만6_환경관리,2009-05-01,127.78889,34.86944,522.0,33.96,17.03,2.34,17.2,8.13,8.08,159.0,3.0,11.0,51.0,2.0,67.0,0.66,13.0,,24.0
광양만6_환경관리,2009-08-01,127.78889,34.86944,509.0,27.6,24.3,4.96,8.4,6.28,8.14,869.0,13.0,16.0,244.0,3.0,331.0,0.93,74.0,,45.0
광양만6_환경관리,2009-11-01,127.78889,34.86944,374.0,32.18,14.82,1.97,14.0,8.34,7.51,586.0,42.0,26.0,131.0,2.4,191.0,0.62,18.0,,51.0
광양만7_환경관리,2009-02-01,127.79889,34.90278,1016.4,32.55,7.98,2.78,7.6,10.4,8.34,117.0,5.0,13.0,90.0,5.3,105.0,1.25,10.0,,23.0
광양만7_환경관리,2009-05-01,127.79889,34.90278,474.0,32.81,17.51,3.35,28.0,7.71,8.05,258.0,4.0,15.0,69.0,1.8,88.0,1.58,15.0,,33.0
광양만7_환경관리,2009-08-01,127.79889,34.90278,726.0,,24.65,4.38,8.4,6.11,8.08,1439.0,15.0,18.0,196.0,1.7,293.0,1.15,82.0,,42.0
광양만7_환경관리,2009-11-01,127.79889,34.90278,310.0,32.14,14.92,8.46,15.6,8.01,7.63,590.0,42.0,26.0,137.0,1.8,195.0,0.64,16.0,,74.0
광양만8_환경관리,2009-02-01,127.75972,34.89167,638.4,32.65,7.98,2.42,13.6,10.38,8.34,99.0,4.0,14.0,71.0,5.1,82.0,0.93,7.0,,20.0
광양만8_환경관리,2009-05-01,127.75972,34.89167,480.0,33.42,18.18,5.17,12.4,8.8,8.09,137.0,3.0,8.0,31.0,2.9,45.0,0.98,11.0,,33.0
광양만8_환경관리,2009-08-01,127.75972,34.89167,481.0,,24.66,12.59,10.0,6.58,8.17,488.0,17.0,9.0,99.0,2.6,191.0,1.6,75.0,,46.0
광양만8_환경관리,2009-11-01,127.75972,34.89167,336.0,32.11,14.89,8.34,11.6,7.92,7.6,658.0,43.0,26.0,167.0,3.0,224.0,0.53,14.0,,67.0
광양만9_환경관리,2009-02-01,127.72389,34.9025,586.8,32.57,6.92,1.88,13.6,10.66,8.37,89.0,1.0,12.0,41.0,5.2,55.0,0.56,13.0,,22.0
광양만9_환경관리,2009-05-01,127.72389,34.9025,544.0,33.18,17.76,5.66,114.8,8.3,8.09,149.0,4.0,8.0,73.0,2.2,88.0,0.48,11.0,,30.0
광양만9_환경관리,2009-08-01,127.72389,34.9025,518.0,,25.22,15.52,9.2,6.87,8.22,511.0,15.0,6.0,172.0,2.4,235.0,1.66,48.0,,40.0
광양만9_환경관리,2009-11-01,127.72389,34.9025,457.0,32.04,14.74,2.44,14.8,8.01,7.71,712.0,53.0,30.0,185.0,2.0,260.0,0.48,22.0,,56.0
광양만H1_항만,2009-02-01,127.7402778,34.8625,424.2,32.52,7.76,3.53,54.8,9.25,8.34,64.0,2.0,10.0,30.0,2.4,67.0,0.78,35.0,,23.0
광양만H1_항만,2009-05-01,127.7402778,34.8625,707.0,32.52,7.76,3.53,54.8,9.25,8.34,64.0,2.0,10.0,30.0,2.4,67.0,0.78,35.0,,23.0
광양만H1_항만,2009-08-01,127.7402778,34.8625,641.0,,25.0,13.15,13.2,6.66,8.13,480.0,15.0,,215.0,1.2,300.0,1.5,70.0,,128.0
구룡포연안1_연안,2009-02-01,129.5638889,35.98305556,263.673,34.26,12.07,2.02,6.4,8.36619,8.2,179.454,3.668,12.105,65.641,5.0,72.849,0.469333,3.54,,18.296
구룡포연안1_연안,2009-05-01,129.5638889,35.98305556,174.676,34.0,15.58,1.838,5.8,9.78141,8.23,50.342,0.341,1.018,10.607,10.0,17.463,0.574667,6.515,,11.807
구룡포연안1_연안,2009-08-01,129.5638889,35.98305556,325.713,30.74,24.34,3.4,5.4,7.60375,8.25,73.726,1.035,26.6924,6.33574,7.0,9.91374,1.07733,2.543,,36.3744
구룡포연안1_연안,2009-11-01,129.5638889,35.98305556,145.0,33.32,17.03,1.08,3.4,7.89315,8.1,250.0,12.0,11.0,71.0,5.5,104.0,0.698667,21.0,,30.0
구룡포연안2_연안,2009-02-01,129.5880556,35.99777778,149.577,34.31,12.29,2.26,3.2,7.93455,8.21,256.5,5.186,13.315,81.956,5.0,98.965,0.661333,11.823,,27.441
구룡포연안2_연안,2009-05-01,129.5880556,35.99777778,365.561,33.98,15.71,1.092,9.6,9.37581,8.23,49.604,0.254,0.282,0.784,7.0,7.203,0.322667,6.165,,25.6665
구룡포연안2_연안,2009-08-01,129.5880556,35.99777778,147.255,31.27,24.38,2.54,3.2,7.32623,8.26,38.425,2.068,34.3014,3.62022,6.0,7.56322,1.68533,1.875,,36.571
구룡포연안2_연안,2009-11-01,129.5880556,35.99777778,178.0,33.25,16.56,0.828,5.4,8.2918,8.1,265.0,13.0,12.0,73.0,5.5,116.0,0.794667,30.0,,39.0
구룡포연안H1_항만,2009-02-01,129.5563889,35.98555556,478.0,33.94,9.89,2.96,5.0,7.97617,8.1,300.282,8.37,55.266,184.332,3.0,414.949,0.965333,222.247,,79.332
구룡포연안H1_항만,2009-05-01,129.5563889,35.98555556,278.296,33.94,9.89,2.96,5.0,7.97617,8.1,300.282,8.37,55.266,184.332,3.0,207.475,2.41333,222.247,,79.332
구룡포연안H1_항만,2009-08-01,129.5563889,35.98555556,289.834,30.91,24.83,6.59,3.0,6.77195,8.2,186.318,2.52,32.9318,19.4726,5.0,35.1546,0.96,13.162,,38.1438
군산연안1_연안,2009-02-01,126.7191667,35.99777778,1299.5,23.46,4.36,16.7166,31.8,11.84,8.27,123.0,28.8138,12.0,983.186,0.3,1188.0,2.82107,176.0,,84.3671
군산연안1_연안,2009-05-01,126.7191667,35.99777778,568.0,28.84,19.82,19.5,25.0,7.62,8.03,740.0,24.0,17.0,211.0,0.8,494.0,2.36147,259.0,,73.2072
군산연안1_연안,2009-08-01,126.7191667,35.99777778,1365.0,19.77,27.02,5.65976,35.8,5.81,7.93,199.0,30.0,67.0,508.0,0.4,541.0,3.43147,3.0,,130.0
군산연안1_연안,2009-11-01,126.7191667,35.99777778,620.0,25.12,14.82,0.4862,37.4,8.01,7.91,69.0,35.0,32.0,299.0,0.3,471.0,3.31259,137.0,,90.0
군산연안10_연안,2009-02-01,126.4,35.97916667,183.1,32.25,4.6,2.2516,10.0,10.89,8.05,404.0,4.51092,22.0,151.489,1.1,156.0,0.602851,0.0,,27.5443
군산연안10_연안,2009-05-01,126.4,35.97916667,121.831,31.87,15.04,2.86756,3.2,9.57,8.34,5.0,1.0,2.0,2.0,6.1,9.0,1.40627,6.0,,22.2
군산연안10_연안,2009-08-01,126.4,35.97916667,394.0,30.82,24.6,1.2126,7.8,6.84,8.22,95.0,2.0,5.0,0.0,2.2,3.0,2.63883,1.0,,69.0
군산연안10_연안,2009-11-01,126.4,35.97916667,199.0,32.01,16.62,1.85744,4.8,7.8,8.07,38.0,30.0,12.0,42.0,1.9,86.0,0.602933,14.0,,26.0
군산연안2_연안,2009-02-01,126.6644444,36.0,543.0,29.09,4.38,18.3778,16.2,12.07,8.23,79.0,12.1514,5.0,348.849,0.8,407.0,2.02171,46.0,,42.8279
군산연안2_연안,2009-05-01,126.6644444,36.0,431.882,30.85,18.23,16.3022,11.0,8.9,8.18,310.0,10.0,12.0,86.0,1.1,193.0,2.08287,97.0,,62.6628
군산연안2_연안,2009-08-01,126.6644444,36.0,1046.0,24.6,26.61,4.51276,26.0,6.45,8.07,172.0,21.0,49.0,275.0,0.5,298.0,3.27294,2.0,,101.0
군산연안2_연안,2009-11-01,126.6644444,36.0,1161.0,10.81,15.78,1.35252,37.8,8.17,7.88,54.0,37.0,30.0,876.0,0.3,1021.0,3.41189,108.0,,117.0
군산연안3_연안,2009-02-01,126.6,35.97916667,443.5,29.55,4.35,11.7441,12.0,12.03,8.22,82.0,11.4392,4.0,295.561,0.9,347.0,1.78191,40.0,,46.3688
군산연안3_연안,2009-05-01,126.6,35.97916667,356.951,31.01,18.14,16.5546,12.8,8.53,8.17,312.0,8.0,2.0,71.0,2.2,99.0,1.96347,20.0,,63.6089
군산연안3_연안,2009-08-01,126.6,35.97916667,954.0,27.85,25.37,3.1562,10.6,5.95,8.11,86.0,10.0,20.0,85.0,0.9,97.0,2.51993,2.0,,87.0
군산연안3_연안,2009-11-01,126.6,35.97916667,719.0,24.6,16.02,1.52948,40.4,7.52,7.91,68.0,30.0,21.0,317.0,0.4,497.0,2.17765,150.0,,77.0
군산연안4_연안,2009-02-01,126.55,35.97916667,349.0,30.98,4.4,13.0447,15.2,11.77,8.19,90.0,7.89951,4.0,143.1,0.8,171.0,1.52211,20.0,,34.8669
군산연안4_연안,2009-05-01,126.55,35.97916667,301.396,31.26,17.58,7.54024,8.2,9.53,8.25,144.0,4.0,4.0,36.0,1.5,61.0,2.24207,21.0,,65.9811
군산연안4_연안,2009-08-01,126.55,35.97916667,495.0,29.9,24.64,2.44828,13.0,5.87,8.09,111.0,9.0,18.0,46.0,1.0,56.0,2.06417,1.0,,82.0
군산연안4_연안,2009-11-01,126.55,35.97916667,491.0,28.47,16.07,0.5202,43.0,7.59,7.96,68.0,31.0,33.0,196.0,0.4,384.0,1.64565,157.0,,59.0
군산연안5_연안,2009-02-01,126.5611111,36.01666667,177.7,31.95,4.13,7.92412,26.6,11.78,8.18,129.0,4.33825,4.0,30.6617,0.9,40.0,1.22235,5.0,,28.8932
군산연안5_연안,2009-05-01,126.5611111,36.01666667,93.4673,31.83,17.57,3.04576,10.8,8.48,8.21,114.0,1.0,1.0,2.0,1.4,8.0,1.26697,5.0,,37.6
군산연안5_연안,2009-08-01,126.5611111,36.01666667,671.0,29.84,25.96,4.81772,7.4,6.39,8.29,77.0,1.0,9.0,3.0,1.0,5.0,3.59,1.0,,111.0
군산연안5_연안,2009-11-01,126.5611111,36.01666667,245.0,31.24,16.07,0.57624,5.0,7.91,8.02,63.0,37.0,21.0,95.0,1.8,164.0,1.15621,32.0,,38.0
군산연안6_연안,2009-02-01,126.5088889,36.05833333,191.1,32.32,4.59,4.97456,11.6,11.27,8.12,277.0,4.31667,16.0,83.6833,1.1,94.0,0.762723,6.0,,38.9136
군산연안6_연안,2009-05-01,126.5088889,36.05833333,132.775,32.03,15.61,3.10076,4.2,8.21,8.27,50.0,1.0,2.0,3.0,3.1,7.0,1.04807,3.0,,24.8
군산연안6_연안,2009-08-01,126.5088889,36.05833333,617.0,30.4,25.56,5.50128,8.4,6.7,8.33,58.0,1.0,8.0,3.0,1.8,5.0,2.42085,1.0,,90.0
군산연안6_연안,2009-11-01,126.5088889,36.05833333,181.0,31.91,16.09,0.0618,5.8,7.9,8.04,51.0,40.0,15.0,66.0,2.0,122.0,0.985973,16.0,,33.0
군산연안7_연안,2009-02-01,126.4888889,36.11666667,165.9,32.29,4.63,2.6696,6.4,11.16,8.1,328.0,3.53967,19.0,122.46,1.3,126.0,0.582867,0.0,,30.507
군산연안7_연안,2009-05-01,126.4888889,36.11666667,101.731,32.03,15.2,9.92156,7.0,9.02,8.27,9.0,1.0,1.0,2.0,4.7,16.0,1.24707,13.0,,20.8
군산연안7_연안,2009-08-01,126.4888889,36.11666667,528.0,30.71,25.03,1.49592,6.4,6.43,8.23,54.0,1.0,8.0,2.0,2.2,4.0,2.00472,1.0,,94.0
군산연안7_연안,2009-11-01,126.4888889,36.11666667,143.0,32.09,16.52,0.29852,7.2,7.78,8.06,41.0,35.0,14.0,46.0,1.7,104.0,0.581653,23.0,,31.0
군산연안8_연안,2009-02-01,126.5,35.97916667,241.5,31.79,4.47,10.2767,17.2,11.68,8.17,149.0,4.76992,6.0,72.2301,1.0,86.0,1.12243,9.0,,34.4815
군산연안8_연안,2009-05-01,126.5,35.97916667,190.285,31.55,16.69,1.61764,7.6,10.09,8.33,21.0,1.0,3.0,4.0,2.0,9.0,1.78437,4.0,,26.3
군산연안8_연안,2009-08-01,126.5,35.97916667,627.0,30.15,24.86,4.53092,13.8,5.78,8.16,65.0,2.0,8.0,8.0,2.0,11.0,2.00472,1.0,,81.0
군산연안8_연안,2009-11-01,126.5,35.97916667,341.0,29.94,16.11,0.77216,15.0,7.72,7.99,66.0,32.0,31.0,150.0,1.5,301.0,1.36901,119.0,,48.0
군산연안9_연안,2009-02-01,126.45,35.97916667,157.0,32.32,4.61,6.29412,10.8,11.3,8.13,272.0,4.51092,15.0,83.4891,1.1,88.0,1.22235,0.0,,26.6771
군산연안9_연안,2009-05-01,126.45,35.97916667,91.2898,31.75,16.37,1.91616,8.2,10.06,8.36,0.0,0.0,1.0,3.0,3.1,14.0,1.92367,11.0,,24.0
군산연안9_연안,2009-08-01,126.45,35.97916667,445.0,30.57,24.41,4.48436,3.4,5.79,8.2,78.0,2.0,6.0,1.0,2.2,4.0,2.1038,1.0,,77.0
