station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
속초연안3_연안,2010-02-01,128.6136111,38.22083333,260.0,33.96,6.73,1.408,9.6,9.82259,8.09,289.0,2.0,15.0,98.0,9.0,103.0,0.256,3.0,,37.0
속초연안3_연안,2010-05-01,128.6136111,38.22083333,529.787,33.78,9.9,1.492,11.6,9.99799,8.21,26.0,2.0,1.0,1.0,6.0,22.0,0.848,19.0,,28.0
속초연안3_연안,2010-08-01,128.6136111,38.22083333,234.414,31.4,22.22,0.672,7.6,7.65397,8.17,19.0,1.0,0.0,5.0,10.0,29.0,1.456,23.0,,7.0
속초연안3_연안,2010-11-01,128.6136111,38.22083333,171.493,33.25,15.48,1.12,2.6,7.87721,8.17,231.0,4.0,8.0,65.0,11.5,93.0,0.4,24.0,,34.0
속초연안4_연안,2010-02-01,128.6655556,38.1175,305.0,34.02,7.87,1.092,10.2,9.29638,8.1,280.0,2.0,15.0,98.0,10.0,109.0,0.32,9.0,,34.0
속초연안4_연안,2010-05-01,128.6655556,38.1175,527.982,33.97,10.2,1.292,13.0,10.2053,8.24,30.0,1.0,1.0,3.0,6.0,26.0,0.912,22.0,,7.0
속초연안4_연안,2010-08-01,128.6655556,38.1175,214.594,32.54,22.45,1.568,19.8,7.98883,8.21,59.0,0.0,0.0,7.0,6.5,8.0,1.904,1.0,,11.0
속초연안4_연안,2010-11-01,128.6655556,38.1175,368.11,33.3,15.48,1.492,1.0,7.87721,8.16,225.0,4.0,7.0,60.0,12.0,87.0,0.432,23.0,,29.0
속초연안H1_항만,2010-02-01,128.5977778,38.20888889,282.0,33.55,3.5,1.328,12.4,10.6518,8.08,244.0,5.0,11.0,105.0,6.0,205.0,0.704,95.0,,37.0
속초연안H1_항만,2010-08-01,128.5977778,38.20888889,1099.86,31.37,18.49,19.1,16.0,7.46262,8.25,691.0,8.0,19.0,180.0,1.5,336.0,2.46933,148.0,,50.0
속초연안H2_항만,2010-02-01,128.5883333,38.19722222,437.0,32.39,2.56,1.896,14.8,10.8431,8.08,226.0,3.0,13.0,89.0,2.5,149.0,1.296,57.0,,35.0
속초연안H2_항만,2010-08-01,128.5883333,38.19722222,503.512,30.1,21.5,,24.2,7.5264,8.1,1214.0,13.0,32.0,236.0,1.0,428.0,4.34133,179.0,,111.0
시화호1_환경관리,2010-02-01,126.71194,37.29694,1444.79,28.37,3.35,8.61,13.8,11.29,8.25,432.0,43.0,32.0,516.0,0.7,743.0,3.93606,184.0,,86.0
시화호1_환경관리,2010-05-01,126.71194,37.29694,523.0,27.51,19.42,8.27208,14.4,9.25,8.37,191.0,10.0,2.0,21.0,0.7,43.0,2.73625,12.0,,31.62
시화호1_환경관리,2010-08-01,126.71194,37.29694,529.0,16.87,28.54,3.27722,33.2,0.93,8.08,311.0,11.0,3.0,35.0,0.8,95.0,6.8882,49.0,,44.9309
시화호1_환경관리,2010-11-01,126.71194,37.29694,210.0,25.75,9.12,6.71128,72.8,9.74,8.94,698.0,16.0,4.0,140.0,1.8,170.0,4.7066,14.0,,8.63278
시화호2_환경관리,2010-02-01,126.66722,37.30083,491.325,28.95,2.32,8.87,5.6,12.29,8.52,246.0,11.0,9.0,115.0,1.7,153.0,1.41858,27.0,,55.0
시화호2_환경관리,2010-05-01,126.66722,37.30083,465.0,30.0,18.09,3.72916,8.4,8.84,8.28,123.0,7.0,2.0,12.0,1.5,34.0,1.78105,15.0,,23.21
시화호2_환경관리,2010-08-01,126.66722,37.30083,565.0,18.71,28.24,3.80126,28.4,7.16,8.63,295.0,3.0,2.0,16.0,1.3,83.0,5.8378,64.0,,72.5806
시화호2_환경관리,2010-11-01,126.66722,37.30083,74.0,25.82,8.99,3.62512,57.4,11.32,8.94,520.0,3.0,5.0,16.0,2.7,45.0,3.939,26.0,,10.791
시화호3_환경관리,2010-02-01,126.60306,37.29139,381.06,29.52,2.11,8.61664,48.4,12.29,8.54,187.0,8.0,5.0,98.0,1.7,117.0,1.21878,11.0,,55.0
시화호3_환경관리,2010-05-01,126.60306,37.29139,483.0,30.3,17.25,5.09756,11.2,8.56,8.28,137.0,8.0,1.0,39.0,2.0,61.0,1.96015,14.0,,24.6
시화호3_환경관리,2010-08-01,126.60306,37.29139,1056.0,20.59,27.54,4.48372,32.4,5.84,8.2,439.0,3.0,10.0,22.0,1.1,89.0,4.4642,64.0,,188.94
시화호3_환경관리,2010-11-01,126.60306,37.29139,70.0,25.87,9.09,2.85152,52.4,11.0,8.76,466.0,5.0,8.0,22.0,2.8,60.0,3.232,33.0,,11.8701
신안연안1_연안,2010-02-01,126.2677778,34.80611111,268.0,32.34,4.34,1.32,35.2,10.51,8.09,472.0,4.0,16.0,127.0,0.2,137.0,0.6,6.0,,37.0
신안연안1_연안,2010-05-01,126.2677778,34.80611111,210.0,32.54,14.66,1.86,107.6,10.21,7.95,231.0,11.0,9.0,127.0,1.3,144.0,0.42,5.0,,15.0
신안연안1_연안,2010-08-01,126.2677778,34.80611111,222.0,30.93,26.11,3.88,9.0,7.6,7.93,468.0,4.0,7.0,65.0,0.8,71.0,1.06,1.0,,8.0
신안연안1_연안,2010-11-01,126.2677778,34.80611111,275.0,31.31,15.19,1.27,72.0,8.2,7.93,594.0,24.0,21.0,153.0,0.5,177.0,0.58,0.0,,43.0
신안연안2_연안,2010-02-01,126.2263889,34.71916667,264.0,32.26,6.48,1.19,44.4,10.34,7.6,478.0,3.0,17.0,139.0,0.3,146.0,0.47,4.0,,33.0
신안연안2_연안,2010-05-01,126.2263889,34.71916667,185.0,33.02,14.03,1.83,114.8,8.84,8.0,243.0,9.0,9.0,127.0,1.3,142.0,0.37,5.0,,13.0
신안연안2_연안,2010-08-01,126.2263889,34.71916667,193.0,31.22,24.74,3.26,7.6,7.23,7.85,376.0,6.0,3.0,65.0,1.2,73.0,0.47,2.0,,3.0
신안연안2_연안,2010-11-01,126.2263889,34.71916667,249.0,31.95,15.3,0.87,100.8,7.75,8.09,525.0,18.0,19.0,152.0,0.5,172.0,0.58,2.0,,48.0
아산연안1_연안,2010-02-01,126.4125,37.20416667,342.0,31.66,2.55,0.4776,49.0,11.22,7.96,497.0,3.0,24.0,184.0,0.5,205.0,1.57176,18.0,,46.0
아산연안1_연안,2010-05-01,126.4125,37.20416667,174.0,31.7,9.66,0.6436,6.2,10.599,7.98,53.0,5.0,9.0,125.0,3.3,133.0,1.00495,3.0,,22.0
아산연안1_연안,2010-08-01,126.4125,37.20416667,605.0,30.26,23.23,1.92156,12.0,9.31,8.05,2.0,2.0,6.0,5.0,2.6,16.0,1.77087,9.0,,20.8333
아산연안1_연안,2010-11-01,126.4125,37.20416667,169.0,29.92,13.39,0.51792,61.0,8.32,7.77,203.0,15.0,26.0,125.0,2.4,154.0,1.38033,14.0,,32.9545
아산연안2_연안,2010-02-01,126.4583333,37.16805556,358.0,31.54,2.13,1.12528,30.0,11.66,7.98,549.0,6.0,21.0,214.0,0.7,228.0,1.49184,8.0,,39.0
아산연안2_연안,2010-05-01,126.4583333,37.16805556,154.0,32.66,9.9,0.35868,4.4,10.6789,8.17,56.0,5.0,9.0,118.0,5.7,132.0,0.54725,9.0,,19.0
아산연안2_연안,2010-08-01,126.4583333,37.16805556,595.0,29.76,24.39,3.30898,12.8,11.85,8.23,12.0,1.0,5.0,4.0,2.1,14.0,3.18487,9.0,,20.8333
아산연안2_연안,2010-11-01,126.4583333,37.16805556,178.0,29.84,12.92,0.21304,51.4,8.56,7.91,178.0,13.0,22.0,106.0,2.3,133.0,1.03693,14.0,,32.9545
아산연안3_연안,2010-02-01,126.5194444,37.08888889,364.0,31.66,2.58,0.16752,36.6,10.66,7.98,541.0,4.0,23.0,199.0,0.6,209.0,1.29204,6.0,,51.0
아산연안3_연안,2010-05-01,126.5194444,37.08888889,152.0,31.51,10.41,0.2602,2.8,10.6391,8.26,45.0,5.0,6.0,120.0,4.5,132.0,0.98505,7.0,,19.0
아산연안3_연안,2010-08-01,126.5194444,37.08888889,582.0,30.57,22.92,2.2338,2.0,9.9,8.12,1.0,4.0,6.0,6.0,3.3,17.0,1.36687,7.0,,19.0217
아산연안3_연안,2010-11-01,126.5194444,37.08888889,185.0,29.78,13.38,0.22024,54.4,8.61,7.96,207.0,17.0,25.0,115.0,3.4,151.0,1.54193,19.0,,38.6364
아산연안4_연안,2010-02-01,126.7452778,37.00555556,576.0,29.51,1.48,1.35872,54.4,11.59,8.01,733.0,11.0,24.0,468.0,0.5,563.0,0.51282,84.0,,59.0
아산연안4_연안,2010-05-01,126.7452778,37.00555556,276.0,29.98,12.44,0.56884,3.8,9.91362,8.26,86.0,11.0,6.0,220.0,3.3,268.0,1.06465,37.0,,45.0
아산연안4_연안,2010-08-01,126.7452778,37.00555556,915.0,27.11,24.76,4.23074,11.0,8.34,7.99,46.0,3.0,7.0,34.0,1.8,62.0,1.58907,25.0,,39.8551
아산연안4_연안,2010-11-01,126.7452778,37.00555556,359.0,28.11,11.63,0.36464,49.2,8.81,7.97,448.0,17.0,41.0,256.0,3.1,344.0,1.60253,71.0,,45.4545
아산연안5_연안,2010-02-01,126.6472222,37.09027778,483.0,30.78,1.39,4.0438,37.6,11.52,8.15,602.0,7.0,19.0,295.0,0.6,331.0,0.29304,29.0,,53.0
아산연안5_연안,2010-05-01,126.6472222,37.09027778,189.0,31.21,10.87,0.54164,5.2,10.4373,8.25,47.0,6.0,4.0,140.0,4.1,152.0,0.70645,6.0,,28.0
아산연안5_연안,2010-08-01,126.6472222,37.09027778,707.0,29.25,24.07,4.4713,9.8,11.82,8.0,36.0,2.0,6.0,15.0,1.6,29.0,2.55867,12.0,,31.7029
아산연안5_연안,2010-11-01,126.6472222,37.09027778,281.0,28.99,11.47,0.37516,53.2,8.97,7.98,361.0,17.0,34.0,171.0,3.1,226.0,1.38033,38.0,,44.3182
아산연안H1_항만,2010-02-01,126.8333333,36.95916667,720.0,29.02,1.3,0.74316,13.8,11.83,8.0,777.0,13.0,26.0,535.0,0.7,673.0,0.89244,125.0,,55.0
아산연안H1_항만,2010-08-01,126.8333333,36.95916667,381.0,27.26,24.56,3.076,8.4,8.1,7.95,125.0,6.0,8.0,92.0,1.2,117.0,4.15447,19.0,,67.9348
양양연안1_연안,2010-02-01,128.7502778,38.0125,163.0,34.13,7.98,1.356,7.4,9.32827,8.1,269.0,2.0,15.0,92.0,10.0,103.0,0.32,9.0,,18.0
양양연안1_연안,2010-05-01,128.7502778,38.0125,475.571,33.85,11.1,1.072,12.6,9.93421,8.23,73.0,2.0,1.0,4.0,7.5,27.0,0.554667,21.0,,10.0
양양연안1_연안,2010-08-01,128.7502778,38.0125,279.113,32.35,22.21,1.1,10.6,8.73828,8.23,28.0,0.0,0.0,5.0,5.0,42.0,1.20533,37.0,,29.0
양양연안1_연안,2010-11-01,128.7502778,38.0125,258.128,33.18,15.01,3.16,3.6,8.0845,8.17,201.0,3.0,4.0,46.0,9.0,76.0,0.405333,27.0,,26.0
양양연안2_연안,2010-02-01,128.8016667,37.94972222,184.0,34.04,7.95,1.184,11.2,9.31233,8.11,272.0,2.0,16.0,101.0,10.0,117.0,0.746667,14.0,,35.0
양양연안2_연안,2010-05-01,128.8016667,37.94972222,242.815,33.81,9.9,1.124,18.6,9.93421,8.18,23.0,2.0,3.0,3.0,6.0,33.0,0.538667,28.0,,30.0
양양연안2_연안,2010-08-01,128.8016667,37.94972222,194.835,32.58,23.98,0.604,13.0,9.12098,8.23,20.0,0.0,0.0,3.0,5.0,29.0,1.44533,26.0,,28.0
양양연안2_연안,2010-11-01,128.8016667,37.94972222,255.205,33.23,15.08,4.4,2.8,8.33963,8.19,118.0,2.0,2.0,20.0,7.0,46.0,0.453333,24.0,,45.0
양양연안3_연안,2010-02-01,128.7086111,38.08111111,220.0,34.08,8.03,0.864,11.2,9.45584,8.09,281.0,2.0,15.0,100.0,10.5,110.0,0.56,8.0,,37.0
양양연안3_연안,2010-05-01,128.7086111,38.08111111,481.263,34.04,10.4,0.708,6.6,9.87043,8.23,31.0,1.0,1.0,1.0,8.0,27.0,0.362667,25.0,,7.0
양양연안3_연안,2010-08-01,128.7086111,38.08111111,202.995,32.5,20.92,1.26,15.0,8.53098,8.22,48.0,1.0,0.0,8.0,6.0,32.0,1.20533,23.0,,28.0
양양연안3_연안,2010-11-01,128.7086111,38.08111111,189.17,33.22,15.3,2.004,1.8,7.89315,8.17,208.0,4.0,7.0,55.0,9.5,93.0,0.357333,34.0,,22.0
양양연안4_연안,2010-02-01,128.7130556,38.05194444,339.0,34.23,7.99,1.336,9.6,9.36016,8.1,276.0,2.0,15.0,95.0,10.5,101.0,0.736,4.0,,33.0
양양연안4_연안,2010-05-01,128.7130556,38.05194444,499.095,34.21,10.8,0.688,19.0,9.87043,8.23,34.0,1.0,1.0,1.0,8.5,29.0,0.426667,27.0,,15.0
양양연안4_연안,2010-08-01,128.7130556,38.05194444,210.711,32.72,20.5,1.096,11.2,9.21665,8.24,69.0,1.0,0.0,8.0,6.0,41.0,1.25333,32.0,,8.0
양양연안4_연안,2010-11-01,128.7130556,38.05194444,232.015,33.32,15.08,3.424,8.0,7.9091,8.17,208.0,4.0,6.0,55.0,9.0,114.0,0.672,55.0,,42.0
여수연안1_연안,2010-02-01,127.7661111,34.73555556,198.0,32.57,5.64,4.98,11.2,10.68,7.78,128.0,4.0,4.0,21.0,4.1,51.0,0.42,26.0,,18.0
여수연안1_연안,2010-05-01,127.7661111,34.73555556,150.0,32.33,15.13,3.06,15.2,9.75,8.29,31.0,2.0,6.0,27.0,2.0,41.0,1.52,12.0,,18.0
여수연안1_연안,2010-08-01,127.7661111,34.73555556,135.0,30.16,25.81,1.93,5.4,8.73,8.3,11.0,0.0,0.0,2.0,4.0,7.0,1.32,5.0,,6.0
여수연안1_연안,2010-11-01,127.7661111,34.73555556,223.0,31.82,16.53,2.05,5.8,7.68,7.95,844.0,25.0,31.0,116.0,3.0,145.0,0.6,4.0,,44.0
여수연안2_연안,2010-02-01,127.7613889,34.76277778,133.0,32.38,6.22,3.25,8.4,10.59,7.81,116.0,3.0,6.0,34.0,4.2,45.0,0.36,8.0,,17.0
여수연안2_연안,2010-05-01,127.7613889,34.76277778,91.0,32.78,15.41,1.29,3.2,9.17,8.32,10.0,3.0,6.0,10.0,,15.0,0.9,2.0,,11.0
여수연안2_연안,2010-08-01,127.7613889,34.76277778,74.0,30.25,25.3,1.79,5.4,9.76,8.29,10.0,0.0,0.0,3.0,3.0,3.0,1.73,1.0,,8.0
여수연안2_연안,2010-11-01,127.7613889,34.76277778,192.0,31.94,16.81,2.15,5.4,7.6,8.1,798.0,23.0,23.0,92.0,2.7,119.0,0.47,5.0,,35.0
여수연안3_연안,2010-02-01,127.8052778,34.76444444,162.0,32.78,6.85,3.1,10.4,11.1,7.75,210.0,3.0,7.0,43.0,3.5,51.0,1.12,5.0,,19.0
여수연안3_연안,2010-05-01,127.8052778,34.76444444,104.0,32.87,15.59,3.93,14.0,9.63,8.29,11.0,2.0,5.0,0.0,3.5,3.0,0.97,1.0,,15.0
여수연안3_연안,2010-08-01,127.8052778,34.76444444,151.0,30.2,24.99,2.58,4.8,8.81,8.27,15.0,0.0,1.0,6.0,2.5,7.0,1.81,1.0,,7.0
여수연안3_연안,2010-11-01,127.8052778,34.76444444,174.0,32.18,16.96,2.07,5.4,7.47,7.97,669.0,23.0,18.0,76.0,3.0,103.0,0.78,3.0,,34.0
여수연안4_연안,2010-02-01,127.845,34.69055556,172.0,32.96,7.33,3.46,20.0,10.21,7.75,258.0,3.0,8.0,40.0,3.8,48.0,1.38,5.0,,19.0
여수연안4_연안,2010-05-01,127.845,34.69055556,147.0,31.97,15.4,1.52,10.8,10.71,8.14,7.0,2.0,4.0,8.0,4.0,13.0,1.7,3.0,,13.0
여수연안4_연안,2010-08-01,127.845,34.69055556,103.0,30.42,26.83,0.95,4.8,7.9,8.24,34.0,0.0,0.0,4.0,3.0,4.0,1.43,0.0,,3.0
여수연안4_연안,2010-11-01,127.845,34.69055556,142.0,32.38,17.48,1.62,4.8,7.85,7.97,528.0,16.0,12.0,58.0,4.1,76.0,0.41,2.0,,25.0
여수연안5_연안,2010-02-01,127.8069444,34.62,136.0,32.88,6.78,5.77,12.8,10.59,7.73,170.0,3.0,1.0,12.0,5.0,21.0,1.21,6.0,,18.0
여수연안5_연안,2010-05-01,127.8069444,34.62,86.0,32.17,15.56,0.97,12.4,10.25,8.23,20.0,4.0,5.0,2.0,8.8,6.0,0.68,0.0,,5.0
여수연안5_연안,2010-08-01,127.8069444,34.62,126.0,30.82,26.31,0.98,4.6,7.81,8.18,74.0,0.0,0.0,4.0,5.9,4.0,1.26,0.0,,2.0
여수연안5_연안,2010-11-01,127.8069444,34.62,194.0,31.93,16.55,3.12,7.2,8.14,8.08,792.0,26.0,22.0,82.0,3.5,109.0,0.5,1.0,,35.0
여수연안H1_항만,2010-02-01,127.7558333,34.74722222,104.0,32.5,5.54,7.68,13.6,11.65,7.82,33.0,0.0,2.0,6.0,3.8,12.0,0.55,6.0,,10.0
여수연안H1_항만,2010-08-01,127.7558333,34.74722222,154.0,30.41,25.24,2.85,6.2,9.31,8.26,25.0,0.0,0.0,1.0,3.0,4.0,1.78,3.0,,10.0
여수연안H2_항만,2010-02-01,127.7527778,34.75138889,209.0,32.48,5.58,7.58,12.0,11.44,7.84,38.0,0.0,1.0,5.0,4.2,11.0,0.39,6.0,,17.0
여수연안H2_항만,2010-08-01,127.7527778,34.75138889,120.0,30.43,24.85,2.09,4.8,9.6,8.25,45.0,0.0,0.0,5.0,3.0,7.0,1.6,2.0,,7.0
여수연안H3_항만,2010-02-01,127.7572222,34.74305556,183.0,32.45,5.49,10.08,18.0,11.86,7.84,33.0,1.0,1.0,10.0,2.8,16.0,0.29,5.0,,18.0
여수연안H3_항만,2010-08-01,127.7572222,34.74305556,134.0,30.39,25.31,2.68,5.6,10.18,8.26,15.0,0.0,0.0,2.0,3.5,3.0,2.22,1.0,,12.0
여자만1_연안,2010-02-01,127.4877778,34.80416667,340.0,31.31,3.96,8.67,20.4,12.83,8.15,50.0,2.0,14.0,37.0,1.0,104.0,1.25,65.0,,45.0
여자만1_연안,2010-05-01,127.4877778,34.80416667,24.0,28.58,18.9,5.38,18.8,10.67,8.28,45.0,7.0,7.0,3.0,5.11,15.0,2.21,5.0,,14.0
여자만1_연안,2010-08-01,127.4877778,34.80416667,236.0,28.8,29.19,7.35,9.6,8.98,8.16,514.0,0.0,2.0,1.0,1.2,3.0,1.66,2.0,,35.0
여자만1_연안,2010-11-01,127.4877778,34.80416667,167.0,30.75,13.89,12.09,16.0,9.09,7.89,357.0,4.0,11.0,14.0,1.0,21.0,1.18,3.0,,42.0
여자만2_연안,2010-02-01,127.4444444,34.76805556,336.0,31.31,4.12,23.45,33.2,11.73,8.2,11.0,1.0,4.0,16.0,0.6,21.0,1.44,4.0,,54.0
여자만2_연안,2010-05-01,127.4444444,34.76805556,172.0,30.56,18.69,4.2,22.8,9.13,8.42,39.0,2.0,6.0,4.0,5.11,11.0,1.65,5.0,,40.0
여자만2_연안,2010-08-01,127.4444444,34.76805556,326.0,29.27,28.9,6.51,8.6,5.4,8.07,516.0,0.0,4.0,1.0,1.0,2.0,1.77,1.0,,43.0
여자만2_연안,2010-11-01,127.4444444,34.76805556,256.0,30.47,13.01,7.41,23.0,8.63,7.82,662.0,7.0,21.0,49.0,0.3,59.0,1.27,3.0,,58.0
여자만3_연안,2010-02-01,127.5222222,34.6775,161.0,32.81,5.28,5.3,24.8,11.61,8.11,125.0,1.0,6.0,13.0,1.5,18.0,0.6,4.0,,23.0
여자만3_연안,2010-05-01,127.5222222,34.6775,91.0,31.79,17.39,1.04,23.2,9.84,8.22,20.0,2.0,7.0,4.0,3.0,13.0,1.53,6.0,,11.0
여자만3_연안,2010-08-01,127.5222222,34.6775,246.0,30.19,27.63,4.16,6.8,8.19,8.21,278.0,0.0,2.0,1.0,2.0,2.0,1.45,1.0,,22.0
여자만3_연안,2010-11-01,127.5222222,34.6775,112.0,31.45,15.5,5.03,11.0,11.0,7.93,233.0,4.0,6.0,9.0,1.5,16.0,0.9,3.0,,30.0
영일만10_연안,2010-02-01,129.48,36.07694444,252.0,34.14,9.68,1.304,13.8,8.88179,8.13,344.0,5.0,17.0,100.0,5.5,123.0,0.416,18.0,,27.0
영일만10_연안,2010-05-01,129.48,36.07694444,257.704,33.64,14.1,2.492,9.4,10.875,8.31,8.0,1.0,1.0,2.0,6.0,8.0,1.232,5.0,,20.0
영일만10_연안,2010-08-01,129.48,36.07694444,715.48,32.54,23.49,2.26,13.2,9.05719,8.27,17.0,1.0,0.0,7.0,5.0,59.0,1.22667,51.0,,25.0
영일만10_연안,2010-11-01,129.48,36.07694444,318.843,32.42,16.52,3.904,11.0,8.56287,8.26,87.0,1.0,3.0,17.0,5.0,59.0,0.992,41.0,,22.0
영일만11_연안,2010-02-01,129.5127778,36.06555556,283.0,34.08,9.39,1.232,15.4,9.0253,8.08,354.0,6.0,18.0,111.0,3.5,158.0,0.4,41.0,,29.0
영일만11_연안,2010-05-01,129.5127778,36.06555556,192.804,33.81,13.6,2.02,13.6,10.7634,8.31,7.0,2.0,1.0,3.0,5.0,7.0,0.586667,2.0,,33.0
영일만11_연안,2010-08-01,129.5127778,36.06555556,1275.18,31.45,24.7,5.84,15.2,10.6996,8.27,5.0,1.0,0.0,9.0,4.0,49.0,2.064,39.0,,14.0
영일만11_연안,2010-11-01,129.5127778,36.06555556,338.71,32.55,16.63,3.908,11.4,8.80206,8.25,108.0,2.0,3.0,20.0,5.0,58.0,0.832,36.0,,23.0
영일만12_연안,2010-02-01,129.4833333,36.13444444,260.0,34.41,10.34,0.832,11.8,8.86584,8.12,325.0,4.0,16.0,95.0,9.0,118.0,0.368,19.0,,17.0
영일만12_연안,2010-05-01,129.4833333,36.13444444,432.172,34.15,13.8,2.388,12.4,10.3488,8.25,56.0,1.0,1.0,1.0,5.0,10.0,0.330667,8.0,,28.0
영일만12_연안,2010-08-01,129.4833333,36.13444444,697.434,33.09,23.68,0.732,9.0,8.6426,8.18,16.0,1.0,0.0,8.0,7.0,45.0,0.864,36.0,,6.0
영일만12_연안,2010-11-01,129.4833333,36.13444444,310.2,33.18,17.99,1.456,14.4,7.55829,8.19,183.0,5.0,4.0,46.0,9.0,67.0,0.672,16.0,,40.0
영일만2_연안,2010-02-01,129.43,36.0125,364.0,33.87,9.44,2.992,13.4,9.26449,8.1,418.0,7.0,22.0,166.0,2.5,236.0,0.816,63.0,,51.0
영일만2_연안,2010-05-01,129.43,36.0125,338.943,33.72,13.3,3.344,9.8,10.7953,8.3,15.0,2.0,1.0,6.0,4.5,21.0,1.056,13.0,,36.0
영일만2_연안,2010-08-01,129.43,36.0125,347.095,31.7,23.41,3.252,24.4,9.71097,8.3,14.0,1.0,0.0,3.0,4.0,45.0,1.744,41.0,,11.0
영일만2_연안,2010-11-01,129.43,36.0125,250.004,31.79,15.44,5.64,10.8,8.92963,8.24,99.0,2.0,2.0,20.0,4.0,175.0,0.597333,153.0,,19.0
영일만3_연안,2010-02-01,129.4383333,36.00777778,399.0,33.8,9.19,1.272,10.4,9.12098,8.1,396.0,7.0,21.0,145.0,2.5,215.0,0.528,63.0,,27.0
영일만3_연안,2010-05-01,129.4383333,36.00777778,279.777,33.66,14.5,2.344,11.4,11.0026,8.3,28.0,4.0,1.0,26.0,4.0,53.0,1.072,23.0,,29.0
영일만3_연안,2010-08-01,129.4383333,36.00777778,801.016,31.41,24.74,4.4,11.0,10.572,8.36,23.0,2.0,0.0,4.0,4.0,54.0,2.704,48.0,,35.0
영일만3_연안,2010-11-01,129.4383333,36.00777778,307.838,31.53,15.14,6.0,11.6,8.41936,8.26,137.0,2.0,3.0,33.0,4.0,111.0,0.933333,76.0,,42.0
영일만4_연안,2010-02-01,129.4466667,36.00666667,332.0,33.91,9.48,1.276,14.8,8.97746,8.11,401.0,7.0,21.0,148.0,2.5,212.0,0.394667,57.0,,40.0
영일만4_연안,2010-05-01,129.4466667,36.00666667,400.592,33.61,14.8,2.004,8.8,10.4764,8.29,20.0,5.0,1.0,29.0,4.5,59.0,1.088,25.0,,12.0
영일만4_연안,2010-08-01,129.4466667,36.00666667,454.833,30.63,24.74,8.6,13.6,11.7201,8.41,65.0,6.0,0.0,11.0,4.0,53.0,3.008,36.0,,25.0
영일만4_연안,2010-11-01,129.4466667,36.00666667,277.2,31.85,15.33,6.24,11.4,8.88179,8.28,74.0,1.0,2.0,11.0,4.0,55.0,0.853333,43.0,,34.0
영일만5_연안,2010-02-01,129.4697222,36.02944444,328.0,34.09,9.88,0.884,12.6,8.77017,8.12,404.0,10.0,22.0,163.0,4.5,277.0,0.458667,104.0,,30.0
영일만5_연안,2010-05-01,129.4697222,36.02944444,416.936,33.41,14.9,1.972,12.4,10.1734,8.29,22.0,5.0,1.0,35.0,4.5,69.0,0.864,29.0,,14.0
영일만5_연안,2010-08-01,129.4697222,36.02944444,985.308,31.92,24.17,4.52,27.2,9.99799,8.33,18.0,2.0,0.0,2.0,7.0,44.0,1.38133,40.0,,30.0
영일만5_연안,2010-11-01,129.4697222,36.02944444,256.057,32.28,16.27,4.6,13.4,7.60613,8.28,48.0,1.0,2.0,10.0,7.0,80.0,0.848,69.0,,31.0
영일만6_연안,2010-02-01,129.4511111,36.04055556,382.0,33.87,9.72,0.892,13.8,8.80206,8.12,406.0,10.0,23.0,155.0,3.5,282.0,0.666667,117.0,,45.0
영일만6_연안,2010-05-01,129.4511111,36.04055556,436.934,33.7,14.7,1.816,13.2,10.2691,8.31,11.0,4.0,1.0,16.0,5.5,38.0,0.88,18.0,,31.0
영일만6_연안,2010-08-01,129.4511111,36.04055556,683.75,31.57,23.96,6.2,14.4,11.2099,8.37,18.0,1.0,0.0,4.0,7.0,42.0,1.46667,37.0,,33.0
영일만6_연안,2010-11-01,129.4511111,36.04055556,250.206,32.21,16.02,5.0,11.0,8.92963,8.29,47.0,1.0,2.0,10.0,6.0,58.0,1.344,47.0,,38.0
영일만7_연안,2010-02-01,129.4319444,36.05333333,514.0,33.72,9.71,0.876,11.4,8.77017,8.12,431.0,11.0,24.0,181.0,4.0,330.0,0.490667,138.0,,47.0
영일만7_연안,2010-05-01,129.4319444,36.05333333,347.543,33.86,14.4,1.792,11.2,11.0664,8.31,6.0,2.0,1.0,1.0,5.5,13.0,0.896,10.0,,26.0
영일만7_연안,2010-08-01,129.4319444,36.05333333,734.93,33.14,20.92,2.12,9.4,8.51504,8.24,79.0,3.0,0.0,30.0,7.5,78.0,0.586667,45.0,,19.0
영일만7_연안,2010-11-01,129.4319444,36.05333333,249.536,32.18,16.04,4.6,11.2,8.40342,8.27,111.0,4.0,5.0,30.0,4.0,116.0,0.944,82.0,,37.0
영일만8_연안,2010-02-01,129.4186111,36.06027778,230.0,34.1,9.65,1.16,11.8,9.0253,8.15,329.0,5.0,16.0,96.0,6.0,127.0,0.693333,26.0,,18.0
영일만8_연안,2010-05-01,129.4186111,36.06027778,284.11,34.02,14.0,1.328,17.4,10.6996,8.31,14.0,2.0,1.0,10.0,6.0,16.0,0.976,4.0,,29.0
영일만8_연안,2010-08-01,129.4186111,36.06027778,779.946,33.52,19.03,1.7,7.8,8.59477,8.24,7.0,1.0,0.0,12.0,7.0,58.0,0.938667,45.0,,28.0
