project_name,station,일시,longitude,latitude,dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,거제도동안1_연안,2019-11-06 10:44:00,128.7333333,34.90944444,0,176.5,31.14,18.72,4.02,4.3,7.71,8.29,,1.0,0.4,7.0,4.5,14.7,1.01,6.7,20.6,2019,11,4,20194
해양환경측정망,거제도동안2_연안,2019-02-25 00:00:00,128.6797222,34.79861111,0,171.6,34.44,13.67,0.86,4.9,10.92,8.27,,4.7,,37.6,3.8,47.3,0.88,5.0,19.3,2019,2,1,20191
해양환경측정망,거제도동안2_연안,2019-05-01 00:00:00,128.6797222,34.79861111,0,141.8,33.99,15.08,1.43,1.9,9.21,8.24,,0.2,2.2,4.1,9.0,5.2,1.36,0.9,14.8,2019,5,2,20192
해양환경측정망,거제도동안2_연안,2019-08-08 13:13:00,128.6797222,34.79861111,0,110.0,32.37,25.24,1.32,4.5,9.15,8.22,57.3,0.4,1.6,2.3,6.5,3.0,1.1,0.3,12.5,2019,8,3,20193
해양환경측정망,거제도동안2_연안,2019-11-06 13:28:00,128.6797222,34.79861111,0,160.5,32.9,19.65,5.9,2.2,7.96,8.23,,1.1,3.6,4.5,5.0,10.1,0.8,4.5,20.4,2019,11,4,20194
해양환경측정망,거제도동안3_연안,2019-02-25 00:00:00,128.7744444,34.76805556,0,145.0,34.48,14.07,0.99,2.8,9.12,8.29,,4.4,,33.4,6.5,43.5,0.92,5.8,20.0,2019,2,1,20191
해양환경측정망,거제도동안3_연안,2019-05-01 00:00:00,128.7744444,34.76805556,0,134.3,34.16,15.01,2.16,2.8,9.08,8.26,,0.3,2.2,18.0,7.0,20.4,1.34,2.2,17.1,2019,5,2,20192
해양환경측정망,거제도동안3_연안,2019-08-08 12:26:00,128.7744444,34.76805556,0,108.3,31.8,27.27,0.24,3.1,8.18,8.2,,0.0,1.8,1.6,11.5,2.0,2.1,0.4,5.8,2019,8,3,20193
해양환경측정망,거제도동안3_연안,2019-11-06 12:40:00,128.7744444,34.76805556,0,171.7,32.89,19.59,3.04,8.4,7.0,8.14,,9.4,,27.1,6.0,38.2,1.04,1.8,22.7,2019,11,4,20194
해양환경측정망,거제도동안4_연안,2019-02-25 00:00:00,128.7502778,34.87916667,0,138.3,34.44,13.57,0.89,5.1,9.13,8.27,,5.0,,40.8,3.5,58.8,1.26,12.9,20.3,2019,2,1,20191
해양환경측정망,거제도동안4_연안,2019-05-01 00:00:00,128.7502778,34.87916667,0,144.9,33.49,14.81,0.44,3.5,9.04,8.28,47.8,0.9,2.4,17.6,8.6,19.0,1.53,0.5,15.3,2019,5,2,20192
해양환경측정망,거제도동안4_연안,2019-08-08 11:22:00,128.7502778,34.87916667,0,137.8,31.81,24.28,1.96,6.8,9.23,8.22,35.9,0.3,0.6,3.2,4.0,4.8,1.98,1.4,15.3,2019,8,3,20193
해양환경측정망,거제도동안4_연안,2019-11-06 11:12:00,128.7502778,34.87916667,0,199.2,31.44,18.85,8.18,5.7,7.79,8.3,,0.7,1.7,3.7,4.5,6.1,1.29,1.7,19.1,2019,11,4,20194
해양환경측정망,거제도동안H1_항만,2019-02-25 00:00:00,128.7155556,34.88527778,0,174.3,33.99,11.48,0.48,5.7,9.69,8.33,,6.5,,33.1,4.1,67.9,1.27,28.2,23.3,2019,2,1,20191
해양환경측정망,거제도동안H1_항만,2019-08-08 10:50:00,128.7155556,34.88527778,0,168.6,31.32,25.84,1.28,6.15,9.22,8.23,56.3,1.1,2.9,5.2,5.5,18.7,0.98,12.4,18.4,2019,8,3,20193
해양환경측정망,거제도동안H2_항만,2019-02-25 00:00:00,128.7272222,34.86472222,0,197.8,34.28,13.08,0.51,6.7,9.21,8.25,,4.9,,57.3,1.9,77.2,1.11,15.0,27.4,2019,2,1,20191
해양환경측정망,거제도동안H2_항만,2019-08-08 11:42:00,128.7272222,34.86472222,0,191.2,31.88,24.4,2.88,5.45,9.55,8.22,59.8,0.8,1.9,1.7,4.0,3.0,2.32,0.5,26.5,2019,8,3,20193
해양환경측정망,거진연안1_연안,2019-02-17 00:00:00,128.5055556,38.40833333,0,186.5,34.19,6.64,0.96,2.2,9.46,8.15,,3.3,,,15.0,104.3,0.51,3.2,27.8,2019,2,1,20191
해양환경측정망,거진연안1_연안,2019-02-26 00:00:00,128.5055556,38.40833333,0,100.3,32.35,7.3,6.02,13.4,10.51,8.07,,0.4,,15.0,1.1,20.1,1.07,4.6,16.7,2019,2,1,20191
해양환경측정망,거진연안1_연안,2019-05-02 00:00:00,128.5055556,38.40833333,0,111.5,34.04,13.34,0.78,4.2,9.04,8.19,71.2,0.2,2.3,6.6,7.5,17.7,1.37,11.0,11.9,2019,5,2,20192
해양환경측정망,거진연안1_연안,2019-05-14 00:00:00,128.5055556,38.40833333,0,199.5,33.04,18.67,4.33,10.3,8.37,8.1,,2.6,,20.0,1.5,23.2,1.38,0.5,29.9,2019,5,2,20192
해양환경측정망,거진연안1_연안,2019-08-08 14:55:00,128.5055556,38.40833333,0,113.0,33.17,24.65,0.93,6.8,8.0,8.16,105.9,0.0,1.5,1.0,9.2,7.6,1.26,6.7,9.7,2019,8,3,20193
해양환경측정망,거진연안1_연안,2019-11-10 16:30:00,128.5055556,38.40833333,0,149.6,33.28,17.94,1.51,4.1,8.49,8.12,,2.4,1.1,13.6,8.0,21.0,0.96,5.0,12.2,2019,11,4,20194
해양환경측정망,거진연안2_연안,2019-02-17 00:00:00,128.4597222,38.44027778,0,218.3,34.09,5.22,0.47,13.0,9.65,8.18,,3.2,,,6.0,128.6,0.58,5.7,30.0,2019,2,1,20191
해양환경측정망,거진연안2_연안,2019-05-02 00:00:00,128.4597222,38.44027778,0,129.3,33.84,13.7,1.76,5.6,9.15,8.17,120.5,0.2,1.6,4.2,5.3,11.6,1.26,7.2,12.6,2019,5,2,20192
해양환경측정망,거진연안2_연안,2019-08-08 14:33:00,128.4597222,38.44027778,0,85.4,33.12,22.85,1.46,7.3,8.14,8.18,144.3,0.0,1.7,2.7,6.8,3.3,1.09,0.6,7.6,2019,8,3,20193
해양환경측정망,거진연안2_연안,2019-11-10 16:07:00,128.4597222,38.44027778,0,163.7,33.16,17.64,1.96,4.1,8.33,8.14,139.9,1.2,0.2,5.9,7.5,18.7,0.78,11.6,15.3,2019,11,4,20194
해양환경측정망,거진연안H1_항만,2019-02-17 00:00:00,128.4597222,38.44638889,0,286.6,33.88,4.92,0.28,4.0,9.96,8.19,,3.4,,,3.5,174.3,1.12,45.9,33.9,2019,2,1,20191
해양환경측정망,거진연안H1_항만,2019-08-08 14:20:00,128.4597222,38.44638889,0,140.0,32.0,25.42,4.12,6.2,7.79,8.16,,1.0,,13.4,2.7,18.2,1.38,3.8,22.8,2019,8,3,20193
해양환경측정망,고성자란만1_연안,2019-02-26 00:00:00,128.3147222,34.9275,0,166.8,34.22,9.93,1.09,5.1,9.87,8.21,,1.3,,14.7,3.6,28.5,1.06,12.5,20.9,2019,2,1,20191
해양환경측정망,고성자란만1_연안,2019-05-07 00:00:00,128.3147222,34.9275,0,120.4,34.03,17.49,0.74,6.8,8.0,8.15,,0.1,,2.8,3.2,7.5,1.96,4.6,18.2,2019,5,2,20192
해양환경측정망,고성자란만1_연안,2019-08-16 10:49:00,128.3147222,34.9275,0,159.9,32.38,26.45,2.34,5.3,7.17,8.07,,0.6,,1.9,6.0,15.5,1.78,13.0,36.7,2019,8,3,20193
해양환경측정망,고성자란만1_연안,2019-11-07 14:43:00,128.3147222,34.9275,0,168.4,31.07,18.1,4.86,8.1,6.66,7.94,,3.9,,5.6,2.5,15.9,1.64,6.5,25.4,2019,11,4,20194
해양환경측정망,고성자란만2_연안,2019-02-26 00:00:00,128.2233333,34.90944444,0,508.0,34.39,9.57,0.34,7.4,10.07,8.27,,0.5,,4.4,7.1,16.1,0.72,11.2,22.7,2019,2,1,20191
해양환경측정망,고성자란만2_연안,2019-05-07 00:00:00,128.2233333,34.90944444,0,140.9,33.98,17.1,0.27,7.3,8.36,8.19,,1.3,,18.5,7.0,20.2,1.66,0.4,16.2,2019,5,2,20192
해양환경측정망,고성자란만2_연안,2019-08-16 09:38:00,128.2233333,34.90944444,0,156.3,32.26,26.72,0.72,4.3,7.68,8.16,70.8,0.4,4.1,1.1,8.5,1.7,1.11,0.3,18.8,2019,8,3,20193
해양환경측정망,고성자란만2_연안,2019-11-07 15:48:00,128.2233333,34.90944444,0,217.2,31.55,19.37,3.14,7.2,6.2,8.04,,14.0,,29.5,3.0,65.6,1.2,22.2,30.0,2019,11,4,20194
해양환경측정망,고성자란만3_연안,2019-02-26 00:00:00,128.25,34.875,0,160.7,34.41,11.41,1.45,4.8,9.01,8.22,,3.9,,46.2,3.3,62.1,0.48,12.0,19.6,2019,2,1,20191
해양환경측정망,고성자란만3_연안,2019-05-07 00:00:00,128.25,34.875,0,112.8,33.81,15.72,0.62,5.7,8.79,8.26,,0.2,,5.8,5.1,7.3,1.59,1.3,15.6,2019,5,2,20192
해양환경측정망,고성자란만3_연안,2019-08-16 10:06:00,128.25,34.875,0,144.5,32.28,26.65,0.66,2.9,7.63,8.18,108.0,0.5,3.7,1.2,10.9,1.9,0.92,0.2,16.4,2019,8,3,20193
해양환경측정망,고성자란만3_연안,2019-11-07 15:25:00,128.25,34.875,0,140.4,31.82,19.63,3.34,7.4,6.34,8.22,47.4,0.3,3.6,1.1,4.8,2.7,1.37,1.3,19.8,2019,11,4,20194
해양환경측정망,고창연안1_연안,2019-02-18 00:00:00,126.4605556,35.5725,0,254.0,31.8,3.9,10.0,25.4,10.93,8.22,,2.7,,70.7,1.0,87.6,2.49,14.2,29.7,2019,2,1,20191
해양환경측정망,고창연안1_연안,2019-05-08 00:00:00,126.4605556,35.5725,0,204.7,31.67,14.41,3.6,33.7,8.94,8.19,,0.1,1.6,1.2,0.9,1.8,2.2,0.5,28.0,2019,5,2,20192
해양환경측정망,고창연안1_연안,2019-08-14 08:35:00,126.4605556,35.5725,0,220.4,30.63,27.57,2.75,6.8,6.32,8.01,,2.5,,13.5,1.9,56.8,1.8,40.8,45.9,2019,8,3,20193
해양환경측정망,고창연안1_연안,2019-11-17 07:06:00,126.4605556,35.5725,0,288.8,31.27,14.42,4.78,47.0,8.17,8.1,,8.2,,45.7,0.2,126.0,1.77,72.1,67.5,2019,11,4,20194
해양환경측정망,고창연안2_연안,2019-02-18 00:00:00,126.3916667,35.5,0,240.7,31.91,4.01,7.28,32.9,10.7,8.18,,2.8,,91.6,1.0,98.2,1.55,3.7,28.9,2019,2,1,20191
해양환경측정망,고창연안2_연안,2019-05-08 00:00:00,126.3916667,35.5,0,166.6,31.65,14.25,5.67,33.8,8.78,8.16,123.9,0.3,0.9,1.1,1.0,1.6,2.38,0.2,24.7,2019,5,2,20192
해양환경측정망,고창연안2_연안,2019-08-14 09:10:00,126.3916667,35.5,0,310.1,30.8,27.97,2.97,11.3,5.85,7.98,,2.8,,14.2,1.2,81.6,2.15,64.5,76.9,2019,8,3,20193
해양환경측정망,고창연안2_연안,2019-11-17 07:38:00,126.3916667,35.5,0,300.1,31.18,14.29,3.55,36.3,8.12,8.13,,4.5,,90.9,0.2,117.4,1.91,22.0,63.1,2019,11,4,20194
해양환경측정망,고창연안3_연안,2019-02-18 00:00:00,126.3775,35.38972222,0,168.1,31.67,3.8,15.53,43.3,11.15,8.28,33.6,0.5,1.1,2.7,0.5,9.3,2.46,6.1,23.7,2019,2,1,20191
해양환경측정망,고창연안3_연안,2019-05-09 00:00:00,126.3775,35.38972222,0,224.7,31.66,16.41,4.38,59.3,7.79,8.04,139.9,3.0,,19.7,0.3,27.8,2.44,5.1,42.4,2019,5,2,20192
해양환경측정망,고창연안3_연안,2019-08-14 09:45:00,126.3775,35.38972222,0,279.5,30.71,28.89,5.0,18.7,5.89,7.99,,3.8,,21.5,1.0,65.4,1.73,40.1,68.4,2019,8,3,20193
해양환경측정망,고창연안3_연안,2019-11-17 08:14:00,126.3775,35.38972222,0,370.4,31.2,14.51,2.97,51.8,8.31,8.09,,3.6,,,0.1,190.3,1.97,46.4,69.5,2019,11,4,20194
해양환경측정망,고창연안4_연안,2019-02-18 00:00:00,126.3,35.33333333,0,205.9,31.96,3.75,15.33,118.7,10.93,8.22,91.4,1.0,,22.0,0.1,28.2,2.29,5.2,32.1,2019,2,1,20191
해양환경측정망,고창연안4_연안,2019-05-09 00:00:00,126.3,35.33333333,0,318.5,31.85,16.75,3.78,77.3,7.63,7.96,,2.8,,76.6,0.1,79.5,4.64,0.2,91.2,2019,5,2,20192
해양환경측정망,고창연안4_연안,2019-08-14 10:16:00,126.3,35.33333333,0,275.0,31.12,28.89,9.0,15.6,6.01,8.05,132.8,1.0,,5.5,0.9,13.0,2.77,6.5,60.0,2019,8,3,20193
해양환경측정망,고창연안4_연안,2019-11-17 08:39:00,126.3,35.33333333,0,528.0,31.13,13.93,5.63,674.2,8.28,8.08,,1.4,,,0.0,173.2,1.98,13.3,89.2,2019,11,4,20194
해양환경측정망,고흥연안1_연안,2019-02-14 00:00:00,127.2433333,34.5,0,213.2,33.24,6.87,1.48,25.0,10.76,8.24,,2.2,,48.8,2.0,65.2,0.86,14.1,22.8,2019,2,1,20191
해양환경측정망,고흥연안1_연안,2019-05-05 00:00:00,127.2433333,34.5,0,104.0,33.4,15.41,2.6,18.8,9.18,8.23,,2.8,,19.8,1.5,23.9,0.93,1.3,20.9,2019,5,2,20192
해양환경측정망,고흥연안1_연안,2019-08-14 14:10:00,127.2433333,34.5,0,169.4,32.19,26.67,2.5,11.4,8.2,8.15,,2.0,4.1,5.5,2.2,20.7,0.83,13.1,23.4,2019,8,3,20193
해양환경측정망,고흥연안1_연안,2019-11-10 13:15:00,127.2433333,34.5,0,215.2,31.67,18.06,0.7,18.1,6.75,8.1,,29.4,,42.5,2.3,99.6,0.6,27.7,30.7,2019,11,4,20194
해양환경측정망,고흥연안2_연안,2019-02-14 00:00:00,127.2161111,34.33138889,0,126.4,33.02,7.6,0.78,13.7,10.4,8.21,,3.4,,70.1,1.0,94.6,0.8,21.1,19.7,2019,2,1,20191
해양환경측정망,고흥연안2_연안,2019-05-05 00:00:00,127.2161111,34.33138889,0,127.9,33.67,14.63,0.67,9.5,8.81,8.24,,5.8,,42.7,1.5,48.9,0.62,0.4,19.2,2019,5,2,20192
해양환경측정망,고흥연안2_연안,2019-08-13 12:00:00,127.2161111,34.33138889,0,200.6,32.32,25.36,1.57,6.0,8.57,8.2,84.5,0.3,1.6,1.2,4.5,2.7,0.87,1.3,13.5,2019,8,3,20193
해양환경측정망,고흥연안2_연안,2019-11-09 13:40:00,127.2161111,34.33138889,0,196.6,31.82,18.23,1.53,6.8,5.75,8.14,,14.7,,40.3,3.5,74.3,0.58,19.3,24.2,2019,11,4,20194
해양환경측정망,고흥연안3_연안,2019-02-14 00:00:00,127.4016667,34.40444444,0,189.2,33.24,7.1,0.6,18.1,10.66,8.26,,3.4,,54.3,1.0,57.8,0.83,0.2,18.7,2019,2,1,20191
해양환경측정망,고흥연안3_연안,2019-05-05 00:00:00,127.4016667,34.40444444,0,137.7,33.48,14.52,1.11,40.0,8.61,8.19,,6.7,,54.2,0.6,61.0,0.81,0.1,21.9,2019,5,2,20192
해양환경측정망,고흥연안3_연안,2019-08-13 10:56:00,127.4016667,34.40444444,0,135.2,32.2,26.94,2.62,14.1,8.2,8.17,,1.1,4.3,1.7,1.5,6.3,0.52,3.6,19.9,2019,8,3,20193
해양환경측정망,고흥연안3_연안,2019-11-09 11:45:00,127.4016667,34.40444444,0,179.6,31.94,18.59,1.87,5.0,5.21,8.14,,6.7,,18.0,4.0,26.4,1.46,1.7,22.6,2019,11,4,20194
해양환경측정망,고흥연안4_연안,2019-02-14 00:00:00,127.595,34.50916667,0,65.9,33.8,8.32,3.32,10.6,10.31,8.26,,2.2,,25.3,2.5,33.9,0.91,6.4,13.2,2019,2,1,20191
해양환경측정망,고흥연안4_연안,2019-05-06 00:00:00,127.595,34.50916667,0,117.7,33.44,15.16,1.22,17.1,8.44,8.19,,5.3,,42.1,1.9,47.8,1.58,0.4,18.8,2019,5,2,20192
해양환경측정망,고흥연안4_연안,2019-08-13 09:22:00,127.595,34.50916667,0,112.1,31.85,26.66,0.33,2.8,8.33,8.24,,0.7,0.4,3.1,9.5,3.9,1.15,0.1,7.0,2019,8,3,20193
해양환경측정망,고흥연안4_연안,2019-11-11 15:05:00,127.595,34.50916667,0,232.7,31.32,17.81,3.78,8.4,5.36,8.17,,14.3,,32.9,2.1,69.5,1.86,22.2,30.3,2019,11,4,20194
해양환경측정망,고흥연안5_연안,2019-02-14 00:00:00,127.4791667,34.47833333,0,105.9,33.28,6.68,2.51,7.3,10.55,8.26,,2.0,,29.8,1.5,39.2,1.05,7.4,15.3,2019,2,1,20191
해양환경측정망,고흥연안5_연안,2019-05-04 00:00:00,127.4791667,34.47833333,0,145.5,33.38,15.22,1.23,26.4,8.4,8.15,,4.2,,37.8,0.8,43.2,0.96,1.3,23.6,2019,5,2,20192
해양환경측정망,고흥연안5_연안,2019-08-14 15:40:00,127.4791667,34.47833333,0,159.1,32.08,26.97,2.62,8.4,7.57,8.19,,2.2,,5.6,1.0,15.6,0.63,7.8,17.9,2019,8,3,20193
해양환경측정망,고흥연안5_연안,2019-11-11 13:14:00,127.4791667,34.47833333,0,166.4,31.47,17.22,3.47,14.5,5.87,8.24,,1.6,4.2,12.1,1.1,14.5,1.62,0.9,22.6,2019,11,4,20194
해양환경측정망,고흥연안6_연안,2019-02-14 00:00:00,127.4916667,34.52277778,0,77.5,33.37,6.5,4.04,7.9,10.9,8.28,,0.5,4.0,5.5,2.5,31.4,1.25,25.4,12.7,2019,2,1,20191
해양환경측정망,고흥연안6_연안,2019-05-04 00:00:00,127.4916667,34.52277778,0,130.9,33.4,15.89,1.41,12.7,8.73,8.15,,5.5,,42.4,1.6,48.4,0.89,0.5,21.2,2019,5,2,20192
해양환경측정망,고흥연안6_연안,2019-08-14 16:08:00,127.4916667,34.52277778,0,131.2,31.93,28.2,0.75,4.8,8.55,8.25,,0.4,1.9,0.9,3.0,1.7,1.97,0.3,13.1,2019,8,3,20193
해양환경측정망,고흥연안6_연안,2019-11-09 10:20:00,127.4916667,34.52277778,0,194.6,31.22,17.54,2.58,7.1,7.91,8.23,,8.1,,21.6,3.0,35.1,2.14,5.4,24.3,2019,11,4,20194
해양환경측정망,고흥연안7_연안,2019-02-14 00:00:00,127.5475,34.45888889,0,92.6,33.55,7.22,3.4,21.9,10.76,8.21,,2.3,,29.9,1.5,39.8,1.09,7.6,14.0,2019,2,1,20191
해양환경측정망,고흥연안7_연안,2019-05-05 00:00:00,127.5475,34.45888889,0,131.7,33.45,14.22,1.19,14.7,9.01,8.2,,5.3,,39.5,1.1,70.8,1.24,26.0,20.2,2019,5,2,20192
해양환경측정망,고흥연안7_연안,2019-08-13 09:51:00,127.5475,34.45888889,0,151.2,32.35,24.46,3.02,11.0,7.65,8.18,,2.1,4.1,9.2,1.5,11.6,0.47,0.3,19.9,2019,8,3,20193
해양환경측정망,고흥연안7_연안,2019-11-11 13:45:00,127.5475,34.45888889,0,178.6,31.82,18.0,2.82,8.1,7.18,8.22,,13.9,2.9,7.5,2.6,24.5,1.86,3.1,23.9,2019,11,4,20194
해양환경측정망,고흥연안8_연안,2019-02-14 00:00:00,127.5475,34.4225,0,150.6,33.14,7.41,1.78,7.6,10.55,8.23,,2.9,,47.1,1.5,58.5,1.07,8.5,20.4,2019,2,1,20191
해양환경측정망,고흥연안8_연안,2019-05-05 00:00:00,127.5475,34.4225,0,144.4,33.42,14.57,0.71,17.9,8.48,8.21,,6.3,,47.4,1.0,53.9,1.1,0.2,21.6,2019,5,2,20192
해양환경측정망,고흥연안8_연안,2019-08-13 10:09:00,127.5475,34.4225,0,131.2,32.12,26.37,2.37,10.2,8.12,8.19,,1.4,4.1,3.0,2.5,4.4,0.56,0.1,16.4,2019,8,3,20193
해양환경측정망,고흥연안8_연안,2019-11-11 14:12:00,127.5475,34.4225,0,166.4,31.98,18.21,3.02,20.9,6.35,8.23,,12.8,3.4,8.2,1.5,26.9,1.72,5.9,22.1,2019,11,4,20194
해양환경측정망,광양만1_환경관리,2019-02-28 00:00:00,127.67972,34.85139,0,182.4,32.71,9.38,2.42,9.8,11.11,8.42,37.4,1.0,,9.2,2.1,28.2,1.51,17.9,26.1,2019,2,1,20191
해양환경측정망,광양만1_환경관리,2019-05-03 00:00:00,127.67972,34.85139,0,222.2,31.95,17.15,3.2,6.9,10.2,8.19,,2.3,,12.9,3.1,17.2,1.9,1.9,30.3,2019,5,2,20192
해양환경측정망,광양만1_환경관리,2019-08-15 14:30:00,127.67972,34.85139,0,195.7,29.84,28.82,7.56,45.4,9.35,8.45,27.5,0.4,,2.0,1.2,25.9,3.77,23.6,45.4,2019,8,3,20193
해양환경측정망,광양만1_환경관리,2019-11-15 10:33:00,127.67972,34.85139,0,347.8,31.07,16.49,2.42,8.1,8.51,8.21,,28.4,,114.2,2.9,193.0,1.47,50.4,50.5,2019,11,4,20194
해양환경측정망,광양만10_환경관리,2019-02-28 00:00:00,127.71028,34.86361,0,210.1,32.81,9.47,2.77,8.0,10.68,8.38,43.1,1.0,,10.8,2.1,25.7,1.54,13.9,28.1,2019,2,1,20191
해양환경측정망,광양만10_환경관리,2019-05-03 00:00:00,127.71028,34.86361,0,195.8,32.09,17.31,3.91,6.0,10.24,8.21,,1.1,,5.3,2.8,7.0,2.06,0.7,28.6,2019,5,2,20192
해양환경측정망,광양만10_환경관리,2019-08-15 14:12:00,127.71028,34.86361,0,209.5,29.92,28.58,6.64,34.5,9.08,8.31,65.2,0.6,,1.6,2.0,74.7,2.85,72.5,34.5,2019,8,3,20193
해양환경측정망,광양만10_환경관리,2019-11-15 10:55:00,127.71028,34.86361,0,361.3,31.01,16.85,1.88,9.4,8.4,8.2,,26.8,,129.0,2.3,208.4,1.67,52.6,52.1,2019,11,4,20194
해양환경측정망,광양만11_환경관리,2019-02-28 00:00:00,127.7,34.91,0,196.3,32.44,9.22,2.32,5.0,10.87,8.41,27.1,2.7,3.8,12.9,4.0,31.5,1.86,15.9,21.0,2019,2,1,20191
해양환경측정망,광양만11_환경관리,2019-05-03 00:00:00,127.7,34.91,0,212.0,31.85,16.0,1.3,7.3,9.45,8.18,,2.3,,24.8,1.9,38.9,1.53,11.9,20.7,2019,5,2,20192
해양환경측정망,광양만11_환경관리,2019-08-15 12:05:00,127.7,34.91,0,194.2,30.17,27.15,5.52,30.3,8.49,8.24,,1.5,,1.5,3.0,70.8,2.36,67.7,30.3,2019,8,3,20193
해양환경측정망,광양만11_환경관리,2019-11-13 14:48:00,127.7,34.91,0,348.3,30.29,18.07,2.0,11.6,5.57,8.07,,27.0,,109.3,1.1,189.6,2.08,53.4,40.1,2019,11,4,20194
해양환경측정망,광양만12_환경관리,2019-02-28 00:00:00,127.82639,34.94,0,170.6,33.36,10.94,2.38,8.2,10.56,8.35,20.5,0.0,,5.3,4.6,17.7,0.95,12.4,22.5,2019,2,1,20191
해양환경측정망,광양만12_환경관리,2019-05-03 00:00:00,127.82639,34.94,0,189.7,33.06,15.19,1.32,11.4,8.66,8.13,,1.8,,14.1,2.1,22.4,1.45,6.5,24.0,2019,5,2,20192
해양환경측정망,광양만12_환경관리,2019-08-15 15:43:00,127.82639,34.94,0,257.2,31.68,24.53,5.0,36.7,5.63,8.04,,8.9,,27.9,2.0,137.8,1.43,101.0,36.7,2019,8,3,20193
해양환경측정망,광양만12_환경관리,2019-11-15 13:25:00,127.82639,34.94,0,244.4,31.57,18.01,1.28,9.3,7.84,8.21,,14.1,,51.3,2.0,123.3,2.1,58.0,30.4,2019,11,4,20194
해양환경측정망,광양만2_환경관리,2019-02-28 00:00:00,127.65056,34.88389,0,178.8,32.84,9.22,2.57,7.0,10.71,8.25,26.8,2.4,4.4,11.0,4.1,35.4,1.22,22.0,19.6,2019,2,1,20191
해양환경측정망,광양만2_환경관리,2019-05-03 00:00:00,127.65056,34.88389,0,192.8,32.64,15.58,3.84,3.6,9.44,8.17,,1.7,,16.7,2.9,26.7,1.64,8.4,25.5,2019,5,2,20192
해양환경측정망,광양만2_환경관리,2019-08-15 12:56:00,127.65056,34.88389,0,210.5,30.53,26.07,6.12,45.3,6.59,8.13,,6.9,,15.0,2.2,75.8,1.94,54.0,45.3,2019,8,3,20193
해양환경측정망,광양만2_환경관리,2019-11-13 15:20:00,127.65056,34.88389,0,294.8,31.12,17.79,2.54,8.9,7.12,8.1,,33.8,,81.2,2.1,165.4,1.66,50.3,40.2,2019,11,4,20194
해양환경측정망,광양만3_환경관리,2019-02-28 00:00:00,127.68222,34.90222,0,170.1,32.72,9.36,2.11,6.8,10.38,8.42,24.8,2.0,3.8,9.9,4.1,19.6,1.79,7.8,18.9,2019,2,1,20191
해양환경측정망,광양만3_환경관리,2019-05-03 00:00:00,127.68222,34.90222,0,166.3,32.66,15.57,4.08,19.3,9.87,8.21,93.8,1.0,3.0,4.2,3.1,5.7,1.61,0.5,22.0,2019,5,2,20192
해양환경측정망,광양만3_환경관리,2019-08-15 12:18:00,127.68222,34.90222,0,176.9,30.35,26.53,7.04,39.4,8.12,8.23,92.8,1.1,,2.2,3.0,21.4,2.81,18.1,39.4,2019,8,3,20193
해양환경측정망,광양만3_환경관리,2019-11-13 15:02:00,127.68222,34.90222,0,293.7,31.16,18.22,1.98,40.0,6.48,8.11,,29.8,,73.7,2.1,153.3,1.77,49.8,38.1,2019,11,4,20194
해양환경측정망,광양만4_환경관리,2019-02-28 00:00:00,127.82333,34.92083,0,143.9,33.37,10.46,1.84,6.4,9.76,8.36,21.3,0.1,,5.3,5.5,17.9,0.87,12.5,17.8,2019,2,1,20191
해양환경측정망,광양만4_환경관리,2019-05-03 00:00:00,127.82333,34.92083,0,189.1,32.33,15.97,1.14,11.5,9.06,8.16,,1.7,,28.4,3.5,32.5,1.26,2.3,19.0,2019,5,2,20192
해양환경측정망,광양만4_환경관리,2019-08-15 15:31:00,127.82333,34.92083,0,209.2,31.6,25.89,6.2,34.8,6.38,8.06,,7.4,,24.6,1.3,87.6,1.67,55.6,34.8,2019,8,3,20193
해양환경측정망,광양만4_환경관리,2019-11-15 13:06:00,127.82333,34.92083,0,245.7,31.69,18.03,1.18,6.6,7.98,8.23,,13.6,,45.7,2.4,110.2,2.08,50.8,32.3,2019,11,4,20194
해양환경측정망,광양만5_환경관리,2019-02-28 00:00:00,127.80111,34.83194,0,179.0,33.0,9.39,2.65,5.6,10.47,8.41,29.3,2.6,,20.7,4.8,30.1,1.62,6.7,22.0,2019,2,1,20191
해양환경측정망,광양만5_환경관리,2019-05-03 00:00:00,127.80111,34.83194,0,203.1,32.26,16.06,2.8,5.5,9.92,8.21,,1.3,,17.1,3.4,18.8,1.58,0.3,22.1,2019,5,2,20192
해양환경측정망,광양만5_환경관리,2019-08-15 11:00:00,127.80111,34.83194,0,216.2,31.3,25.26,2.68,27.0,6.86,8.12,,5.4,,17.8,4.0,58.9,1.73,35.8,27.0,2019,8,3,20193
해양환경측정망,광양만5_환경관리,2019-11-15 09:25:00,127.80111,34.83194,0,256.3,31.9,17.89,1.49,14.5,8.01,8.25,,14.3,,42.1,1.9,97.9,2.04,41.5,30.8,2019,11,4,20194
