station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
강릉연안2_연안,2010-11-01,128.9555556,37.78,0,0.0,표층,459.209,32.99,16.99,1.3,6.6,8.51504,8.18,157.0,4.0,5.0,40.0,11.0,90.0,0.906667,46.0,,36.0
강릉연안2_연안,2010-11-01,128.9555556,37.78,0,22.0,저층,292.777,32.87,16.17,1.852,9.0,8.10045,8.18,143.0,4.0,5.0,37.0,,91.0,0.714667,50.0,,25.0
강릉연안3_연안,2010-02-01,128.9761111,37.76972222,0,0.0,표층,194.0,33.95,7.22,0.936,12.0,9.5834,8.1,281.0,2.0,16.0,98.0,9.5,111.0,0.309333,11.0,,37.0
강릉연안3_연안,2010-02-01,128.9761111,37.76972222,0,36.0,저층,226.0,33.96,5.7,0.564,11.6,9.45584,8.07,324.0,2.0,19.0,114.0,,119.0,0.581333,3.0,,21.0
강릉연안3_연안,2010-05-01,128.9761111,37.76972222,0,0.0,표층,310.28,33.89,11.0,1.484,9.0,9.95016,8.21,26.0,2.0,1.0,2.0,5.0,25.0,0.832,21.0,,20.0
강릉연안3_연안,2010-05-01,128.9761111,37.76972222,0,40.0,저층,382.69,34.03,8.92,3.008,14.4,10.2212,8.2,39.0,1.0,1.0,2.0,,16.0,0.784,13.0,,35.0
강릉연안3_연안,2010-08-01,128.9761111,37.76972222,0,0.0,표층,167.402,32.79,22.82,0.648,8.8,9.87043,8.14,33.0,1.0,0.0,2.0,11.0,48.0,1.28,45.0,,27.0
강릉연안3_연안,2010-08-01,128.9761111,37.76972222,0,35.0,저층,270.046,33.86,5.43,0.884,10.4,9.66313,8.19,181.0,5.0,10.0,55.0,,107.0,1.008,47.0,,17.0
강릉연안3_연안,2010-11-01,128.9761111,37.76972222,0,0.0,표층,333.633,32.98,17.06,1.432,5.8,8.91368,8.18,166.0,4.0,4.0,38.0,12.5,86.0,0.442667,44.0,,33.0
강릉연안3_연안,2010-11-01,128.9761111,37.76972222,0,38.0,저층,332.764,34.0,6.06,0.2768,1.4,6.761,8.03,455.0,5.0,30.0,187.0,,247.0,0.506667,55.0,,53.0
강릉연안4_연안,2010-02-01,128.9316667,37.80638889,0,0.0,표층,273.0,33.71,6.98,0.648,11.6,9.50367,8.11,284.0,2.0,16.0,98.0,9.5,105.0,0.352,5.0,,35.0
강릉연안4_연안,2010-02-01,128.9316667,37.80638889,0,28.0,저층,225.0,33.97,6.07,0.552,17.8,9.39205,8.1,311.0,2.0,18.0,110.0,,117.0,0.512,5.0,,40.0
강릉연안4_연안,2010-05-01,128.9316667,37.80638889,0,0.0,표층,396.437,33.98,10.7,1.016,18.6,9.99799,8.22,23.0,1.0,1.0,1.0,6.0,8.0,0.629333,6.0,,14.0
강릉연안4_연안,2010-05-01,128.9316667,37.80638889,0,25.0,저층,522.973,34.03,9.86,1.468,14.4,10.2053,8.22,29.0,1.0,1.0,1.0,,18.0,0.933333,16.0,,8.0
강릉연안4_연안,2010-08-01,128.9316667,37.80638889,0,0.0,표층,250.536,32.52,21.93,0.656,16.6,7.66991,8.16,22.0,1.0,0.0,10.0,9.0,49.0,0.693333,38.0,,31.0
강릉연안4_연안,2010-08-01,128.9316667,37.80638889,0,26.0,저층,302.599,33.79,7.63,0.928,12.8,9.99799,8.21,121.0,2.0,4.0,10.0,,55.0,0.101333,43.0,,25.0
강릉연안4_연안,2010-11-01,128.9316667,37.80638889,0,0.0,표층,215.537,33.0,17.15,1.288,6.2,8.2599,8.19,187.0,4.0,10.0,44.0,10.0,87.0,0.314667,39.0,,18.0
강릉연안4_연안,2010-11-01,128.9316667,37.80638889,0,23.0,저층,203.587,33.72,11.6,0.604,1.8,7.33505,8.14,276.0,7.0,14.0,90.0,,137.0,0.362667,40.0,,41.0
강릉연안5_연안,2010-02-01,129.0808333,37.66444444,0,0.0,표층,236.0,33.61,7.34,1.628,12.6,9.28043,8.11,273.0,2.0,15.0,95.0,9.0,99.0,0.730667,2.0,,40.0
강릉연안5_연안,2010-02-01,129.0808333,37.66444444,0,70.0,저층,265.0,33.89,3.19,0.1628,15.2,9.0253,8.01,449.0,1.0,28.0,162.0,,169.0,0.586667,6.0,,48.0
강릉연안5_연안,2010-05-01,129.0808333,37.66444444,0,0.0,표층,521.914,33.79,11.2,1.28,10.2,9.51962,8.2,15.0,1.0,3.0,1.0,6.5,26.0,0.773333,24.0,,18.0
강릉연안5_연안,2010-05-01,129.0808333,37.66444444,0,66.0,저층,521.692,33.9,4.6,1.536,14.0,8.97746,8.06,300.0,3.0,20.0,110.0,,151.0,0.709333,38.0,,43.0
강릉연안5_연안,2010-08-01,129.0808333,37.66444444,0,0.0,표층,284.408,33.26,22.19,0.628,11.6,7.74964,8.14,49.0,1.0,0.0,14.0,13.0,47.0,0.533333,32.0,,25.0
강릉연안5_연안,2010-08-01,129.0808333,37.66444444,0,74.0,저층,318.73,33.9,3.18,0.3228,7.4,9.26449,8.19,224.0,3.0,16.0,96.0,,133.0,0.149333,34.0,,22.0
강릉연안5_연안,2010-11-01,129.0808333,37.66444444,0,0.0,표층,326.209,32.86,17.14,1.492,5.2,9.0253,8.19,188.0,4.0,5.0,32.0,13.0,88.0,0.666667,52.0,,16.0
강릉연안5_연안,2010-11-01,129.0808333,37.66444444,0,76.0,저층,311.325,33.96,2.36,0.0924,6.6,8.38747,7.99,497.0,3.0,37.0,215.0,,264.0,0.442667,46.0,,57.0
강릉연안6_연안,2010-02-01,129.0372222,37.71666667,0,0.0,표층,200.0,33.96,7.68,1.028,10.6,9.43989,8.11,254.0,2.0,14.0,89.0,10.5,94.0,0.5493,3.0,,19.0
강릉연안6_연안,2010-02-01,129.0372222,37.71666667,0,81.0,저층,192.0,33.93,3.65,0.192,15.2,9.47178,8.03,414.0,1.0,25.0,149.0,,160.0,0.554667,10.0,,28.0
강릉연안6_연안,2010-05-01,129.0372222,37.71666667,0,0.0,표층,244.421,34.01,10.7,1.352,7.6,9.95016,8.21,21.0,2.0,1.0,1.0,7.0,32.0,0.837333,29.0,,30.0
강릉연안6_연안,2010-05-01,129.0372222,37.71666667,0,83.0,저층,776.265,33.97,4.1,0.788,6.4,9.85448,8.03,415.0,3.0,28.0,160.0,,202.0,1.02933,39.0,,32.0
강릉연안6_연안,2010-08-01,129.0372222,37.71666667,0,0.0,표층,239.475,32.68,22.49,2.176,8.4,8.94557,8.15,42.0,1.0,0.0,7.0,9.5,34.0,1.15733,26.0,,35.0
강릉연안6_연안,2010-08-01,129.0372222,37.71666667,0,80.0,저층,367.187,33.89,3.07,0.2824,11.6,9.08908,8.18,283.0,2.0,20.0,130.0,,174.0,0.117333,42.0,,26.0
강릉연안6_연안,2010-11-01,129.0372222,37.71666667,0,0.0,표층,243.074,32.96,17.0,1.644,6.0,8.57882,8.19,152.0,3.0,4.0,36.0,12.0,87.0,0.730667,48.0,,34.0
강릉연안6_연안,2010-11-01,129.0372222,37.71666667,0,80.0,저층,330.431,33.99,1.52,0.1152,5.4,8.78612,7.97,586.0,2.0,37.0,222.0,,281.0,0.506667,57.0,,38.0
강릉연안7_연안,2010-02-01,128.9952778,37.75083333,0,0.0,표층,235.0,33.86,6.91,0.972,11.6,9.74286,8.09,291.0,2.0,17.0,102.0,9.0,116.0,0.3893,12.0,,19.0
강릉연안7_연안,2010-02-01,128.9952778,37.75083333,0,33.0,저층,308.0,33.96,5.2,0.358,11.2,9.61529,8.07,350.0,2.0,21.0,126.0,,138.0,0.6453,10.0,,23.0
강릉연안7_연안,2010-05-01,128.9952778,37.75083333,0,0.0,표층,268.724,33.9,10.5,1.352,9.4,9.98205,8.21,23.0,2.0,3.0,14.0,6.0,37.0,1.09333,21.0,,31.0
강릉연안7_연안,2010-05-01,128.9952778,37.75083333,0,37.0,저층,225.949,34.04,9.2,3.084,7.4,10.2212,8.2,39.0,2.0,1.0,0.0,,27.0,1.31733,25.0,,33.0
강릉연안7_연안,2010-08-01,128.9952778,37.75083333,0,0.0,표층,247.004,32.8,21.51,1.132,19.0,8.33963,8.15,45.0,1.0,0.0,6.0,10.5,54.0,1.04533,47.0,,19.0
강릉연안7_연안,2010-08-01,128.9952778,37.75083333,0,42.0,저층,227.687,33.88,6.05,0.736,7.2,9.36016,8.19,175.0,4.0,10.0,51.0,,104.0,0.341333,49.0,,39.0
강릉연안7_연안,2010-11-01,128.9952778,37.75083333,0,0.0,표층,211.557,32.91,17.06,1.348,4.0,8.78612,8.18,154.0,4.0,6.0,47.0,12.0,134.0,0.714667,83.0,,41.0
강릉연안7_연안,2010-11-01,128.9952778,37.75083333,0,35.0,저층,320.608,33.91,8.52,0.52,5.0,6.93641,8.05,382.0,6.0,25.0,156.0,,260.0,0.298667,98.0,,53.0
거제도남안1_연안,2010-02-01,128.5580556,34.81333333,0,0.0,표층,137.0,33.58,7.54,5.1126,7.8,9.9,8.21,267.0,1.0,3.0,12.0,7.0,21.0,0.4,8.0,,23.0
거제도남안1_연안,2010-02-01,128.5580556,34.81333333,0,8.0,저층,105.0,33.99,7.0,6.4138,5.2,10.44,8.21,257.0,1.0,3.0,9.0,,10.0,0.38,0.0,,17.0
거제도남안1_연안,2010-05-01,128.5580556,34.81333333,0,0.0,표층,70.3094,33.27,17.38,2.104,12.6,7.76,8.23,104.821,1.0,5.8094,12.7,8.0,21.0598,1.61333,7.3598,,8.618
거제도남안1_연안,2010-05-01,128.5580556,34.81333333,0,10.0,저층,28.14,34.18,14.59,1.2342,41.6,8.31,8.16,285.785,1.6058,16.9322,9.0,,19.3194,1.17333,8.7136,,24.5235
거제도남안1_연안,2010-08-01,128.5580556,34.81333333,0,0.0,표층,128.064,31.8,24.77,2.3905,8.4,7.06,7.89,283.542,0.98,0.31,2.64429,4.0,36.2023,1.19,32.578,,6.3178
거제도남안1_연안,2010-08-01,128.5580556,34.81333333,0,10.3,저층,194.737,33.01,19.31,3.0,10.34,4.43,7.65,607.001,8.1942,10.8149,39.9444,,73.4912,2.43,25.3526,,37.8882
거제도남안1_연안,2010-11-01,128.5580556,34.81333333,0,0.0,표층,474.058,32.57,16.1,1.1338,1.6,8.04,7.76,663.583,8.2264,21.6473,65.268,8.0,92.8704,1.12,19.376,,53.7354
거제도남안1_연안,2010-11-01,128.5580556,34.81333333,0,8.0,저층,432.666,32.83,16.0,1.0078,5.4,6.37,7.48,701.168,6.8628,26.0741,65.6768,,120.61,1.24,48.0704,,32.9313
거제도남안2_연안,2010-02-01,128.52,34.78083333,0,0.0,표층,138.0,34.1,9.14,4.2154,6.0,9.45,8.14,317.0,6.0,11.0,49.0,5.0,66.0,0.3,11.0,,22.0
거제도남안2_연안,2010-02-01,128.52,34.78083333,0,10.0,저층,148.0,34.12,9.02,4.2595,9.8,8.95,8.15,316.0,5.0,11.0,41.0,,48.0,0.3,2.0,,23.0
거제도남안2_연안,2010-05-01,128.52,34.78083333,0,0.0,표층,49.2058,33.62,16.06,1.8688,8.0,8.26,8.24,21.378,1.0808,3.2798,21.1,6.0,34.2222,1.57333,12.0414,,17.7847
거제도남안2_연안,2010-05-01,128.52,34.78083333,0,10.5,저층,32.7276,33.9,14.64,0.3769,7.0,8.01,8.21,47.7064,0.3514,10.2455,8.6,,24.1918,0.933333,15.2404,,13.02
거제도남안2_연안,2010-08-01,128.52,34.78083333,0,0.0,표층,161.401,28.29,27.36,2.4351,7.8,6.93,8.17,174.476,0.8274,0.31,1.70967,4.5,35.2145,0.11,32.6774,,9.0954
거제도남안2_연안,2010-08-01,128.52,34.78083333,0,11.8,저층,157.759,32.99,19.8,2.0,12.6,7.16,7.81,198.722,1.7584,7.81106,3.15409,,29.6407,0.35,24.7282,,20.8692
거제도남안2_연안,2010-11-01,128.52,34.78083333,0,0.0,표층,291.498,32.75,16.72,1.1523,5.0,9.04,7.33,588.58,9.5522,22.4595,89.7946,3.5,117.957,0.88,18.6102,,28.1511
거제도남안2_연안,2010-11-01,128.52,34.78083333,0,13.0,저층,316.109,32.83,16.69,1.5013,14.0,6.33,7.27,599.211,9.3702,22.2611,77.1806,,122.543,1.04,35.9926,,26.6538
거제도남안3_연안,2010-02-01,128.5402778,34.72277778,0,0.0,표층,164.0,34.13,10.8,3.2399,8.8,8.62,8.12,342.0,10.0,9.0,52.0,5.0,62.0,0.25,0.0,,23.0
거제도남안3_연안,2010-02-01,128.5402778,34.72277778,0,42.0,저층,159.0,34.16,10.51,3.8141,8.8,8.62,8.13,360.0,7.0,12.0,70.0,,77.0,0.32,0.0,,22.0
거제도남안3_연안,2010-05-01,128.5402778,34.72277778,0,0.0,표층,28.938,33.91,13.77,2.8426,5.8,8.1,8.19,52.1752,2.7118,10.5276,14.0,5.5,24.766,1.13333,8.0542,,13.4106
거제도남안3_연안,2010-05-01,128.5402778,34.72277778,0,39.0,저층,40.0342,33.98,13.34,0.5411,4.8,7.9,8.14,75.8184,1.2572,17.2081,27.2,,36.1936,1.85333,7.7364,,18.3535
거제도남안3_연안,2010-08-01,128.5402778,34.72277778,0,0.0,표층,117.699,32.01,24.08,1.3135,4.0,8.15,7.98,98.7224,0.5054,0.31,0.14,6.0,29.1298,1.99,28.4844,,4.0765
거제도남안3_연안,2010-08-01,128.5402778,34.72277778,0,40.0,저층,178.769,33.45,17.12,1.5108,16.6,8.04,7.87,378.829,5.6644,7.96125,56.4703,,90.0619,1.19,27.9272,,28.613
거제도남안3_연안,2010-11-01,128.5402778,34.72277778,0,0.0,표층,180.524,32.8,18.3,0.8533,6.8,7.51,7.51,309.257,9.926,5.5645,50.323,5.0,72.4276,0.08,12.1786,,40.3
거제도남안3_연안,2010-11-01,128.5402778,34.72277778,0,35.0,저층,198.786,33.05,18.15,1.2091,9.6,5.64,7.67,369.454,10.5434,6.1628,71.4056,,90.7326,1.0,8.7836,,29.2175
거제도남안4_연안,2010-02-01,128.6427778,34.67388889,0,0.0,표층,164.0,34.13,10.09,3.1578,11.0,9.03,8.13,360.0,5.0,9.0,63.0,4.5,68.0,0.33,0.0,,23.0
거제도남안4_연안,2010-02-01,128.6427778,34.67388889,0,80.0,저층,155.0,34.21,10.99,3.0392,5.6,9.08,8.13,357.0,7.0,10.0,74.0,,82.0,0.35,1.0,,20.0
거제도남안4_연안,2010-05-01,128.6427778,34.67388889,0,0.0,표층,30.7412,33.98,13.46,1.7124,45.2,8.55,8.2,69.034,1.582,4.0517,11.9,5.5,20.734,1.41333,7.252,,13.0045
거제도남안4_연안,2010-05-01,128.6427778,34.67388889,0,86.0,저층,61.4558,33.98,13.43,0.3215,14.8,7.81,8.16,71.0864,2.4472,5.4994,17.1,,27.929,0.373333,8.3818,,12.2202
거제도남안4_연안,2010-08-01,128.6427778,34.67388889,0,0.0,표층,191.936,31.04,22.73,4.5616,7.2,8.7,7.93,373.554,5.6042,5.02027,52.6893,5.5,91.8459,1.27,33.5524,,7.9453
거제도남안4_연안,2010-08-01,128.6427778,34.67388889,0,85.0,저층,184.372,33.71,16.38,1.3044,8.0,5.27,7.89,290.156,2.2918,1.05242,25.8825,,50.4861,2.39,22.3118,,27.7512
거제도남안4_연안,2010-11-01,128.6427778,34.67388889,0,0.0,표층,231.574,32.92,18.45,0.784,5.4,7.34,7.94,268.702,8.2208,0.31,72.1336,4.0,93.912,0.76,13.5576,,27.3172
거제도남안4_연안,2010-11-01,128.6427778,34.67388889,0,75.0,저층,105.542,33.03,18.4,0.8421,12.2,5.65,7.76,300.782,9.8014,5.7412,55.8712,,74.4324,0.68,8.7598,,24.8217
거제도동안1_연안,2010-02-01,128.7333333,34.90944444,0,0.0,표층,487.191,34.127,11.6645,1.14346,10.4,8.87295,8.03,293.83,6.29595,19.8592,88.0408,3.0,100.457,1.05494,6.12066,,24.062
거제도동안1_연안,2010-02-01,128.7333333,34.90944444,0,20.0,저층,304.621,34.0878,11.6035,1.17336,10.0,8.77686,8.05,275.859,5.63707,22.7579,92.7943,,105.869,0.95904,7.43757,,28.1485
거제도동안1_연안,2010-05-01,128.7333333,34.90944444,0,0.0,표층,88.8368,33.0364,14.546,2.87734,3.5,10.761,8.11,14.9989,0.0381864,2.99244,3.77092,0.6,5.4432,1.05768,1.6341,,27.901
거제도동안1_연안,2010-05-01,128.7333333,34.90944444,0,19.4,저층,100.815,34.2118,12.8807,6.05362,3.65,8.85805,7.97,99.3704,0.347973,6.46967,13.1052,,17.3345,0.927504,3.88135,,15.9523
거제도동안1_연안,2010-08-01,128.7333333,34.90944444,0,0.0,표층,391.894,31.2658,23.4152,2.58587,5.1,10.0814,8.21,38.8287,1.18308,7.48328,0.901537,2.8,47.9916,3.7127,45.907,,20.4101
거제도동안1_연안,2010-08-01,128.7333333,34.90944444,0,20.0,저층,432.301,33.7151,15.1889,1.49472,5.5,5.47137,7.72,417.9,10.6102,24.5196,114.472,,223.788,2.22154,98.7055,,29.7088
거제도동안1_연안,2010-11-01,128.7333333,34.90944444,0,0.0,표층,253.51,32.8434,15.9114,2.21219,3.05,7.99341,8.06,466.032,13.5635,24.188,76.8485,5.0,100.093,1.13381,9.681,,38.45
거제도동안1_연안,2010-11-01,128.7333333,34.90944444,0,25.0,저층,253.865,32.953,15.9521,1.78619,1.9,7.51347,8.03,472.309,14.0765,18.7657,101.174,,124.656,1.03522,9.4059,,28.4195
거제도동안2_연안,2010-02-01,128.6797222,34.79861111,0,0.0,표층,316.725,34.2073,12.4692,0.612836,5.9,8.69678,8.04,322.106,5.75166,11.0252,97.6079,3.0,105.705,1.35864,2.34552,,24.2477
거제도동안2_연안,2010-02-01,128.6797222,34.79861111,0,17.7,저층,245.109,34.175,12.3921,0.485784,6.45,8.84092,8.05,304.929,5.80896,13.4953,96.6809,,110.366,0.895104,7.87654,,23.8762
거제도동안2_연안,2010-05-01,128.6797222,34.79861111,0,0.0,표층,81.8496,34.24,13.3438,2.18977,2.35,9.63271,8.0,73.2492,0.0663488,4.20191,3.22917,0.5,5.01285,0.927504,1.71733,,17.9438
거제도동안2_연안,2010-05-01,128.6797222,34.79861111,0,17.0,저층,88.8368,34.5393,12.7497,2.2944,2.15,9.38011,7.98,81.608,0.629597,6.46967,10.812,,16.2385,0.862416,4.7969,,14.1419
거제도동안2_연안,2010-08-01,128.6797222,34.79861111,0,0.0,표층,221.038,32.4944,24.8229,0.581447,2.35,8.70953,8.09,183.248,0.73369,0.668732,0.007938,7.0,135.767,1.68898,135.025,,5.38926
거제도동안2_연안,2010-08-01,128.6797222,34.79861111,0,17.7,저층,376.395,34.8423,15.6961,1.7563,7.45,6.12538,7.77,415.239,8.94767,26.533,94.7749,,175.758,2.83018,72.0352,,48.1272
거제도동안2_연안,2010-11-01,128.6797222,34.79861111,0,0.0,표층,278.402,33.7151,16.1442,1.18083,2.25,6.76874,8.03,541.109,9.3685,21.9287,140.113,3.5,153.477,0.90376,3.9956,,36.7783
거제도동안2_연안,2010-11-01,128.6797222,34.79861111,0,18.0,저층,278.224,33.715,16.1133,0.672624,3.4,6.4543,8.01,568.479,10.0626,16.3557,158.515,,172.207,0.98592,3.6288,,34.1777
거제도동안3_연안,2010-02-01,128.7744444,34.76805556,0,0.0,표층,291.508,34.2363,12.8222,0.411048,10.2,8.69678,8.04,317.878,6.61107,14.2672,98.053,2.0,113.682,0.895104,9.01786,,28.7057
거제도동안3_연안,2010-02-01,128.7744444,34.76805556,0,68.0,저층,250.152,34.2326,12.7887,0.440943,16.0,7.91,8.05,295.944,6.66836,12.1059,96.0389,,107.511,1.00699,4.80375,,25.1765
거제도동안3_연안,2010-05-01,128.7744444,34.76805556,0,0.0,표층,76.8588,34.0309,13.2688,1.41999,2.85,9.43063,8.02,63.0619,0.714084,5.86494,10.2282,0.7,14.9068,0.943776,3.96458,,13.2367
거제도동안3_연안,2010-05-01,128.7744444,34.76805556,0,66.0,저층,70.8698,33.9963,12.5749,0.82957,3.9,9.19486,7.99,63.0619,0.742246,6.62086,10.4568,,17.5773,0.781056,6.37829,,18.849
거제도동안3_연안,2010-08-01,128.7744444,34.76805556,0,0.0,표층,271.224,32.3366,23.5291,0.687572,4.5,8.26289,8.12,72.6959,0.765789,11.9747,32.4368,6.0,169.529,1.71941,136.326,,11.9813
거제도동안3_연안,2010-08-01,128.7744444,34.76805556,0,68.0,저층,443.003,34.1923,12.9103,0.204777,21.95,5.99777,7.75,411.61,4.5142,28.0818,183.776,,327.868,1.82592,139.578,,39.5439
거제도동안3_연안,2010-11-01,128.7744444,34.76805556,0,0.0,표층,231.818,33.262,16.7405,1.56198,0.8,7.62932,8.1,318.639,9.85137,10.331,92.9696,8.5,107.0,1.03522,4.179,,29.1625
거제도동안3_연안,2010-11-01,128.7744444,34.76805556,0,70.0,저층,291.559,34.4571,16.6373,0.672624,10.5,5.21309,8.01,520.771,5.53566,25.2423,191.3,,201.748,1.05165,4.9126,,41.9793
거제도동안4_연안,2010-02-01,128.7502778,34.87916667,0,0.0,표층,269.317,34.1928,12.0417,1.18083,9.65,8.85694,8.12,285.637,5.75166,15.8109,91.9913,3.0,102.547,0.991008,4.80375,,25.9195
거제도동안4_연안,2010-02-01,128.7502778,34.87916667,0,25.0,저층,267.3,34.1854,11.8505,0.695045,10.05,8.71279,8.14,296.737,6.15272,15.3478,89.2349,,106.074,1.53446,10.6859,,26.6625
거제도동안4_연안,2010-05-01,128.7502778,34.87916667,0,0.0,표층,79.8533,33.2686,14.6111,2.22713,2.0,10.4916,8.06,13.6928,0.010024,5.41139,4.2984,0.6,6.9413,1.46448,2.63288,,8.89176
거제도동안4_연안,2010-05-01,128.7502778,34.87916667,0,25.0,저층,83.846,34.2099,12.6933,1.42746,2.7,9.11066,7.98,99.8928,1.13652,8.58625,13.6006,,24.8608,1.35058,10.1237,,18.3058
거제도동안4_연안,2010-08-01,128.7502778,34.87916667,0,0.0,표층,329.529,32.0581,23.328,1.28546,3.7,8.58191,8.19,46.5697,0.765789,1.13336,31.5197,4.5,82.4206,2.52586,50.1352,,18.6219
거제도동안4_연안,2010-08-01,128.7502778,34.87916667,0,25.0,저층,455.55,34.1303,14.041,0.605362,8.2,5.2959,7.72,631.505,11.8061,42.0206,165.106,,239.732,2.40413,62.8198,,44.7297
거제도동안4_연안,2010-11-01,128.7502778,34.87916667,0,0.0,표층,272.89,32.9783,15.9422,2.75029,2.25,7.84446,8.06,450.213,13.8653,17.8619,84.5159,5.0,103.844,1.21597,5.4628,,40.679
거제도동안4_연안,2010-11-01,128.7502778,34.87916667,0,25.0,저층,304.894,34.2798,16.4542,0.321365,4.6,4.86555,7.98,641.799,4.69063,21.7781,191.579,,200.449,1.05165,4.179,,45.5085
거제도동안H1_항만,2010-02-01,128.7155556,34.88527778,0,0.0,표층,675.814,34.0845,11.2807,1.62925,7.9,9.33742,8.05,301.229,5.43655,21.0597,96.4735,4.0,109.699,0.87912,7.78875,,26.6625
거제도동안H1_항만,2010-02-01,128.7155556,34.88527778,0,27.0,저층,741.096,34.0365,11.2701,1.82356,6.8,8.84092,8.05,311.271,5.37925,21.986,95.8786,,112.383,1.45454,11.1249,,22.3902
거제도동안H1_항만,2010-08-01,128.7155556,34.88527778,0,0.0,표층,285.616,32.0681,22.2564,2.5485,4.2,8.85309,8.17,43.4249,0.990483,5.62476,2.24059,3.5,96.6242,4.24526,93.3932,,12.8997
거제도동안H1_항만,2010-08-01,128.7155556,34.88527778,0,15.0,저층,398.167,33.9925,16.0637,3.26597,7.3,5.35971,7.77,343.634,11.7769,16.0015,100.008,,150.97,3.48446,39.1852,,80.8513
거제도동안H2_항만,2010-02-01,128.7272222,34.86472222,0,0.0,표층,552.755,33.3937,11.4669,0.627783,14.55,8.3284,8.01,359.368,7.84288,15.6565,120.628,2.0,194.555,1.45454,66.084,,45.2375
거제도동안H2_항만,2010-02-01,128.7272222,34.86472222,0,3.0,저층,522.495,33.751,11.436,0.530626,7.45,8.28036,8.02,370.203,7.98611,32.638,127.551,,219.97,1.07093,84.4329,,49.324
거제도동안H2_항만,2010-08-01,128.7272222,34.86472222,0,0.0,표층,275.468,31.91,24.4261,1.56946,3.55,9.36354,8.22,14.8797,0.926285,0.823608,0.25327,4.0,80.3702,2.05416,79.1907,,17.3702
거제도동안H2_항만,2010-08-01,128.7272222,34.86472222,0,15.0,저층,273.623,34.3371,17.152,2.8325,10.6,7.78434,7.88,112.853,3.61,9.96129,1.75874,,121.204,2.16067,115.835,,26.6688
거진연안1_연안,2010-02-01,128.5055556,38.40833333,0,0.0,표층,267.0,34.12,3.78,0.576,14.0,10.1734,8.09,329.0,2.0,19.0,109.0,11.0,123.0,0.272,12.0,,38.0
거진연안1_연안,2010-02-01,128.5055556,38.40833333,0,41.0,저층,205.0,33.84,2.97,0.544,11.2,10.1256,8.08,366.0,2.0,21.0,123.0,,140.0,0.304,15.0,,54.0
거진연안1_연안,2010-05-01,128.5055556,38.40833333,0,0.0,표층,247.776,33.77,9.7,0.764,6.6,9.85448,8.19,31.0,2.0,6.0,1.0,10.0,16.0,0.432,13.0,,26.0
거진연안1_연안,2010-05-01,128.5055556,38.40833333,0,47.0,저층,308.616,33.98,6.5,1.74,11.0,9.93421,8.17,115.0,2.0,7.0,23.0,,42.0,0.864,17.0,,32.0
거진연안1_연안,2010-08-01,128.5055556,38.40833333,0,0.0,표층,281.524,32.75,20.03,1.052,15.6,8.51504,8.18,26.0,1.0,2.0,2.0,8.5,26.0,1.072,23.0,,20.0
거진연안1_연안,2010-08-01,128.5055556,38.40833333,0,44.0,저층,153.803,33.76,4.83,0.54,13.2,10.1575,8.22,107.0,2.0,9.0,13.0,,56.0,0.576,41.0,,15.0
거진연안1_연안,2010-11-01,128.5055556,38.40833333,0,0.0,표층,354.373,33.31,14.8,3.308,2.2,8.18018,8.18,154.0,3.0,2.0,33.0,8.0,53.0,0.64,17.0,,29.0
거진연안1_연안,2010-11-01,128.5055556,38.40833333,0,48.0,저층,517.727,33.74,8.83,1.008,10.4,6.98424,8.07,388.0,5.0,23.0,159.0,,183.0,0.432,19.0,,48.0
거진연안2_연안,2010-02-01,128.4597222,38.44027778,0,0.0,표층,268.0,33.85,3.39,1.26786,11.2,11.2258,8.11,318.0,2.0,17.0,100.0,8.0,112.0,0.64,10.0,,22.0
거진연안2_연안,2010-02-01,128.4597222,38.44027778,0,12.0,저층,225.0,33.96,3.36,0.433333,13.8,11.3534,8.1,307.0,1.0,16.0,93.0,,103.0,0.336,9.0,,41.0
거진연안2_연안,2010-05-01,128.4597222,38.44027778,0,0.0,표층,358.93,33.72,9.9,1.432,15.2,9.45584,8.19,40.0,2.0,2.0,1.0,6.0,21.0,0.784,18.0,,29.0
거진연안2_연안,2010-05-01,128.4597222,38.44027778,0,14.5,저층,280.223,33.84,9.3,1.424,17.0,9.77475,8.2,35.0,1.0,2.0,1.0,,22.0,0.88,20.0,,30.0
거진연안2_연안,2010-08-01,128.4597222,38.44027778,0,0.0,표층,175.111,32.87,20.38,1.44,10.2,8.57882,8.2,26.0,1.0,0.0,7.0,7.5,32.0,1.264,24.0,,22.0
거진연안2_연안,2010-08-01,128.4597222,38.44027778,0,11.0,저층,176.576,33.52,10.17,1.732,12.6,9.34422,8.2,28.0,1.0,0.0,5.0,,36.0,1.2,30.0,,31.0
거진연안2_연안,2010-11-01,128.4597222,38.44027778,0,0.0,표층,204.734,32.9,13.96,4.96,11.2,8.53098,8.19,59.0,1.0,2.0,23.0,4.5,43.0,0.624,19.0,,36.0
