station,date_time,longitude,latitude,bot.depth[m],depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
강구연안H1_항만,2019-02-11 00:00:00,129.3905556,36.35666667,0,0.0,261.4,33.47,11.92,0.96,3.3,8.66,8.29,,5.8,,,1.8,200.1,1.03,49.2,24.5
강구연안H1_항만,2019-02-11 00:00:00,129.3905556,36.35666667,0,4.0,263.3,33.7,12.21,0.99,2.8,8.78,8.31,,5.3,,,,144.2,1.0,5.8,24.8
강구연안H1_항만,2019-08-12 15:12:00,129.3905556,36.35666667,0,0.0,194.1,32.46,24.23,1.41,27.6,8.16,8.03,,0.8,1.6,,4.0,64.8,1.58,4.1,14.2
강구연안H1_항만,2019-08-12 15:12:00,129.3905556,36.35666667,0,4.5,164.6,32.59,24.13,1.48,14.8,8.13,8.05,,1.5,0.2,,,36.3,1.6,2.9,13.9
강릉연안1_연안,2019-02-18 00:00:00,128.9616667,37.78166667,0,0.0,172.8,34.34,10.27,0.35,2.4,8.85,8.29,,4.2,,,13.5,89.3,1.04,5.4,23.4
강릉연안1_연안,2019-02-18 00:00:00,128.9616667,37.78166667,0,30.0,268.9,34.08,4.61,0.15,3.4,8.28,8.12,,2.9,,,,157.3,1.73,0.6,38.7
강릉연안1_연안,2019-05-04 00:00:00,128.9616667,37.78166667,0,0.0,99.8,34.12,13.15,0.12,9.4,9.31,8.19,53.1,0.0,0.0,2.1,8.2,3.2,0.89,1.1,13.7
강릉연안1_연안,2019-05-04 00:00:00,128.9616667,37.78166667,0,30.0,228.0,34.1,5.56,0.44,11.4,7.67,7.91,,3.1,,,,184.0,1.64,7.6,35.6
강릉연안1_연안,2019-08-06 13:30:00,128.9616667,37.78166667,0,0.0,102.7,33.35,25.73,0.59,12.3,8.05,8.2,80.1,0.1,1.3,0.4,8.8,0.8,1.06,0.3,8.8
강릉연안1_연안,2019-08-06 13:30:00,128.9616667,37.78166667,0,29.0,164.6,34.15,12.06,0.98,3.6,7.58,8.11,,5.5,,,,82.4,0.59,0.4,30.7
강릉연안1_연안,2019-11-10 11:43:00,128.9616667,37.78166667,0,0.0,122.2,33.2,18.03,1.42,3.0,8.08,8.2,,4.4,2.0,16.7,11.5,26.4,0.96,5.3,14.0
강릉연안1_연안,2019-11-10 11:43:00,128.9616667,37.78166667,0,30.0,302.2,34.3,12.99,0.33,3.0,5.83,7.95,,5.7,,,,162.1,0.73,2.5,41.1
강릉연안2_연안,2019-02-18 00:00:00,128.9555556,37.78,0,0.0,172.1,34.33,10.21,0.44,2.8,8.92,8.28,,4.1,,,10.5,88.4,0.92,5.0,23.0
강릉연안2_연안,2019-02-18 00:00:00,128.9555556,37.78,0,21.0,240.1,34.15,6.5,0.26,2.3,8.51,8.18,,2.7,,,,100.4,1.33,5.0,33.8
강릉연안2_연안,2019-05-04 00:00:00,128.9555556,37.78,0,0.0,115.8,34.08,12.92,0.12,10.7,9.27,8.17,60.6,0.2,1.1,2.9,7.6,4.1,0.85,1.0,13.2
강릉연안2_연안,2019-05-04 00:00:00,128.9555556,37.78,0,19.0,206.8,34.14,7.72,0.46,8.0,7.37,8.04,,1.2,,,,62.9,1.6,12.8,24.4
강릉연안2_연안,2019-08-06 13:10:00,128.9555556,37.78,0,0.0,110.2,33.34,25.76,0.54,8.9,7.81,8.2,92.3,0.2,1.9,0.7,10.2,1.1,0.96,0.1,9.0
강릉연안2_연안,2019-08-06 13:10:00,128.9555556,37.78,0,17.5,117.3,34.02,14.78,1.67,5.7,8.56,,,2.1,,24.1,,27.9,1.23,1.7,19.4
강릉연안2_연안,2019-11-10 11:35:00,128.9555556,37.78,0,0.0,128.0,33.21,17.98,1.57,4.0,8.09,8.23,,4.3,1.1,16.9,8.5,27.3,0.94,6.2,10.5
강릉연안2_연안,2019-11-10 11:35:00,128.9555556,37.78,0,18.0,140.1,33.18,17.73,1.44,4.0,8.09,8.2,,3.3,,16.8,,27.4,0.81,7.3,13.4
강릉연안3_연안,2019-02-18 00:00:00,128.9761111,37.76972222,0,0.0,150.1,34.35,10.72,0.41,1.6,8.74,8.3,,4.3,,,10.5,84.1,0.71,4.3,22.8
강릉연안3_연안,2019-02-18 00:00:00,128.9761111,37.76972222,0,30.0,251.9,34.15,6.37,0.23,3.0,8.3,8.19,,3.2,,,,132.8,1.25,1.0,35.8
강릉연안3_연안,2019-05-04 00:00:00,128.9761111,37.76972222,0,0.0,120.5,34.13,13.22,0.17,11.1,9.84,8.2,56.6,0.1,0.5,3.0,7.1,12.2,1.2,9.0,13.7
강릉연안3_연안,2019-05-04 00:00:00,128.9761111,37.76972222,0,29.0,321.8,34.07,4.1,0.66,5.8,7.4,7.86,,3.1,,,,219.5,1.84,15.8,44.7
강릉연안3_연안,2019-08-06 12:40:00,128.9761111,37.76972222,0,0.0,114.9,33.37,26.08,0.42,10.8,7.65,8.21,109.9,0.2,2.0,0.4,10.5,0.8,0.8,0.2,7.6
강릉연안3_연안,2019-08-06 12:40:00,128.9761111,37.76972222,0,33.0,212.2,34.19,10.24,0.72,5.3,7.56,8.09,,6.6,,,,112.3,0.77,1.6,33.8
강릉연안3_연안,2019-11-10 11:05:00,128.9761111,37.76972222,0,0.0,135.7,33.21,18.02,1.44,3.6,8.16,8.21,,4.9,1.9,18.1,8.5,32.1,0.83,9.1,12.2
강릉연안3_연안,2019-11-10 11:05:00,128.9761111,37.76972222,0,30.0,275.2,33.93,14.27,0.38,2.9,6.09,8.0,,6.6,,,,143.0,0.75,2.0,36.5
강릉연안4_연안,2019-02-18 00:00:00,128.9316667,37.80638889,0,0.0,163.3,34.33,10.31,0.31,1.9,8.87,8.31,,4.5,,,14.0,112.1,0.82,20.3,24.2
강릉연안4_연안,2019-02-18 00:00:00,128.9316667,37.80638889,0,23.0,181.8,34.15,6.74,0.31,2.2,8.49,8.23,,4.2,,,,122.4,2.09,0.7,29.0
강릉연안4_연안,2019-05-04 00:00:00,128.9316667,37.80638889,0,0.0,125.3,34.15,13.54,0.03,6.2,8.97,8.17,100.5,0.5,0.4,16.3,10.0,17.2,0.82,0.4,12.5
강릉연안4_연안,2019-05-04 00:00:00,128.9316667,37.80638889,0,23.0,221.6,34.12,7.43,0.27,5.4,7.29,8.0,,3.4,,,,123.2,1.41,0.7,29.4
강릉연안4_연안,2019-08-09 13:40:00,128.9316667,37.80638889,0,0.0,115.8,32.45,26.77,0.99,8.7,7.91,8.04,124.7,0.2,1.7,0.8,6.8,1.0,1.02,0.0,10.0
강릉연안4_연안,2019-08-09 13:40:00,128.9316667,37.80638889,0,23.0,125.1,33.74,17.89,1.6,6.5,6.9,7.93,,1.4,,12.4,,21.2,1.71,7.4,17.8
강릉연안4_연안,2019-11-10 12:02:00,128.9316667,37.80638889,0,0.0,133.6,33.22,18.04,1.6,3.3,8.64,8.2,,4.2,2.5,16.5,10.0,29.0,0.85,8.3,12.9
강릉연안4_연안,2019-11-10 12:02:00,128.9316667,37.80638889,0,22.0,135.6,33.22,18.02,1.33,3.3,8.01,8.18,,4.1,,17.6,,27.3,0.83,5.6,12.9
강릉연안5_연안,2019-02-18 00:00:00,129.0808333,37.66444444,0,0.0,155.1,34.36,11.2,0.56,2.7,8.82,8.31,,4.3,,,13.0,78.1,0.85,3.1,22.3
강릉연안5_연안,2019-02-18 00:00:00,129.0808333,37.66444444,0,70.0,301.6,34.0,1.81,0.08,4.0,8.33,8.02,,1.3,,,,193.4,1.17,3.8,46.5
강릉연안5_연안,2019-05-02 00:00:00,129.0808333,37.66444444,0,0.0,116.0,34.08,11.84,0.53,5.2,9.69,8.23,27.5,0.0,0.5,2.9,9.8,3.3,1.3,0.4,10.9
강릉연안5_연안,2019-05-02 00:00:00,129.0808333,37.66444444,0,75.0,343.9,34.01,1.23,0.09,3.0,7.34,7.79,,0.9,,,,266.1,1.23,0.7,50.1
강릉연안5_연안,2019-08-06 11:15:00,129.0808333,37.66444444,0,0.0,109.6,33.45,23.62,0.4,3.6,8.13,8.19,109.3,0.4,1.2,1.3,9.5,2.0,1.04,0.3,9.3
강릉연안5_연안,2019-08-06 11:15:00,129.0808333,37.66444444,0,72.0,252.7,34.1,6.13,0.2,3.8,8.29,8.01,,2.0,,,,145.9,0.88,0.3,38.6
강릉연안5_연안,2019-11-10 09:45:00,129.0808333,37.66444444,0,0.0,145.5,33.2,18.04,1.37,3.0,8.06,8.21,,5.2,2.0,16.6,10.0,33.0,0.78,11.2,13.3
강릉연안5_연안,2019-11-10 09:45:00,129.0808333,37.66444444,0,68.0,371.9,34.04,3.48,1.37,3.0,7.62,7.85,,3.4,,,,214.5,0.67,8.2,52.0
강릉연안6_연안,2019-02-18 00:00:00,129.0372222,37.71666667,0,0.0,156.1,34.36,11.19,0.7,4.2,8.69,8.31,,4.3,,,13.5,78.2,0.61,2.3,23.1
강릉연안6_연안,2019-02-18 00:00:00,129.0372222,37.71666667,0,71.0,306.1,34.0,1.8,0.05,2.4,8.41,8.02,,1.1,,,,189.7,1.99,0.2,46.4
강릉연안6_연안,2019-05-02 00:00:00,129.0372222,37.71666667,0,0.0,144.2,34.09,12.93,0.31,3.5,9.57,8.22,46.9,0.7,0.6,2.5,10.0,5.1,1.25,1.9,14.8
강릉연안6_연안,2019-05-02 00:00:00,129.0372222,37.71666667,0,78.0,338.9,34.01,1.37,0.11,2.0,6.6,7.78,,1.8,,,,266.5,1.19,1.8,48.8
강릉연안6_연안,2019-08-06 11:50:00,129.0372222,37.71666667,0,0.0,107.0,33.38,24.87,0.4,9.3,8.1,8.17,145.2,0.4,2.1,0.8,12.1,4.8,0.9,3.6,8.4
강릉연안6_연안,2019-08-06 11:50:00,129.0372222,37.71666667,0,69.0,287.0,34.08,4.95,0.2,4.9,8.03,7.95,,1.8,,,,167.6,1.04,0.0,43.7
강릉연안6_연안,2019-11-10 10:23:00,129.0372222,37.71666667,0,0.0,174.8,33.14,17.96,1.47,3.2,7.99,8.18,,4.3,,19.2,8.0,34.0,0.59,10.4,17.3
강릉연안6_연안,2019-11-10 10:23:00,129.0372222,37.71666667,0,62.0,362.0,33.96,4.34,0.11,3.2,7.36,7.84,,4.1,,,,208.5,0.64,4.8,51.5
강릉연안7_연안,2019-02-18 00:00:00,128.9952778,37.75083333,0,0.0,166.2,34.35,10.93,0.48,2.6,8.8,8.29,,4.3,,,13.0,80.4,0.72,3.6,21.3
강릉연안7_연안,2019-02-18 00:00:00,128.9952778,37.75083333,0,28.0,255.5,34.1,5.4,0.19,4.0,8.13,8.17,,2.8,,,,142.6,1.29,3.0,35.6
강릉연안7_연안,2019-05-04 00:00:00,128.9952778,37.75083333,0,0.0,110.7,34.08,12.97,0.2,6.9,9.09,8.2,57.5,0.1,0.3,1.8,6.3,6.0,1.09,4.1,14.8
강릉연안7_연안,2019-05-04 00:00:00,128.9952778,37.75083333,0,36.0,348.8,34.04,2.94,0.18,7.3,6.9,7.81,,2.4,,,,236.7,1.99,1.8,53.2
강릉연안7_연안,2019-08-06 12:25:00,128.9952778,37.75083333,0,0.0,134.0,33.09,25.04,3.08,9.9,8.47,8.15,,5.7,,,5.8,128.7,1.49,0.1,23.9
강릉연안7_연안,2019-08-06 12:25:00,128.9952778,37.75083333,0,34.0,195.5,34.17,10.55,0.79,3.6,7.58,7.88,93.5,0.9,0.0,,,1.6,0.9,0.1,32.0
강릉연안7_연안,2019-11-10 10:49:00,128.9952778,37.75083333,0,0.0,146.3,33.18,17.97,1.56,2.9,8.05,8.19,,4.9,1.1,21.5,9.5,34.1,0.63,7.7,13.9
강릉연안7_연안,2019-11-10 10:49:00,128.9952778,37.75083333,0,33.0,324.3,34.13,11.29,0.22,2.9,5.97,7.93,,6.2,,,,179.5,0.56,1.9,42.8
거제도남안1_연안,2019-02-25 00:00:00,128.5580556,34.81333333,0,0.0,110.6,34.14,10.59,0.77,4.4,12.45,8.33,,1.0,,6.5,6.0,10.4,0.96,3.0,15.4
거제도남안1_연안,2019-02-25 00:00:00,128.5580556,34.81333333,0,9.0,143.0,34.21,10.53,0.88,2.7,10.77,8.32,,1.5,,8.6,,16.5,1.45,6.3,16.2
거제도남안1_연안,2019-05-01 00:00:00,128.5580556,34.81333333,0,0.0,131.7,34.02,16.07,0.67,3.3,8.41,8.13,,0.1,,2.3,5.9,2.6,1.42,0.2,18.6
거제도남안1_연안,2019-05-01 00:00:00,128.5580556,34.81333333,0,9.5,114.8,34.08,15.04,0.5,3.2,8.46,8.13,,0.2,,2.3,,3.1,1.4,0.6,17.5
거제도남안1_연안,2019-08-08 16:06:00,128.5580556,34.81333333,0,0.0,229.3,32.11,25.68,6.86,5.6,7.87,8.03,,7.1,,30.1,2.5,58.6,1.28,21.4,46.2
거제도남안1_연안,2019-08-08 16:06:00,128.5580556,34.81333333,0,10.0,262.2,33.14,19.56,6.08,5.9,6.03,7.95,,9.0,,36.5,,91.8,2.46,46.3,50.0
거제도남안1_연안,2019-11-07 09:01:00,128.5580556,34.81333333,0,0.0,407.2,32.24,18.64,3.7,3.1,4.65,8.0,,5.7,,9.8,7.6,33.8,1.15,18.4,21.7
거제도남안1_연안,2019-11-07 09:01:00,128.5580556,34.81333333,0,8.0,190.4,32.49,19.17,3.7,3.1,6.85,8.0,,13.4,,31.5,,68.1,1.18,23.2,25.8
거제도남안2_연안,2019-02-25 00:00:00,128.52,34.78083333,0,0.0,181.2,34.37,12.57,0.8,4.8,11.58,8.26,,4.0,,33.3,4.0,55.5,0.73,18.1,22.6
거제도남안2_연안,2019-02-25 00:00:00,128.52,34.78083333,0,9.5,179.8,34.36,12.16,0.97,4.1,10.53,8.25,,4.1,,36.9,,62.5,1.63,21.5,22.1
거제도남안2_연안,2019-05-01 00:00:00,128.52,34.78083333,0,0.0,142.5,34.08,15.21,1.01,4.6,8.6,8.17,,0.9,,6.5,5.6,9.1,1.32,1.8,19.6
거제도남안2_연안,2019-05-01 00:00:00,128.52,34.78083333,0,10.5,133.7,34.1,14.45,0.52,3.9,8.62,8.16,,0.5,,5.3,,8.7,1.39,2.9,19.5
거제도남안2_연안,2019-08-08 15:42:00,128.52,34.78083333,0,0.0,139.2,32.43,23.9,2.84,4.3,8.46,8.09,,1.6,,7.2,6.0,19.3,2.0,10.6,19.2
거제도남안2_연안,2019-08-08 15:42:00,128.52,34.78083333,0,10.5,162.2,33.03,20.41,3.98,5.5,7.86,8.08,,3.9,,17.7,,22.4,2.59,0.9,26.2
거제도남안2_연안,2019-11-07 09:29:00,128.52,34.78083333,0,0.0,191.2,32.37,18.78,5.98,4.2,8.36,8.11,,6.6,,15.3,5.3,30.8,0.88,8.9,24.2
거제도남안2_연안,2019-11-07 09:29:00,128.52,34.78083333,0,19.0,189.5,32.69,19.14,3.94,4.2,7.86,8.09,,13.5,,40.0,,64.7,1.09,11.2,24.4
거제도남안3_연안,2019-02-25 00:00:00,128.5402778,34.72277778,0,0.0,165.0,34.45,13.75,0.72,5.5,10.73,8.27,,4.6,,39.9,3.7,51.3,0.81,6.7,19.9
거제도남안3_연안,2019-02-25 00:00:00,128.5402778,34.72277778,0,39.0,176.8,34.42,13.34,0.89,4.4,10.93,8.25,,4.9,,45.3,,56.2,1.79,6.0,20.0
거제도남안3_연안,2019-05-01 00:00:00,128.5402778,34.72277778,0,0.0,144.9,34.08,14.61,1.15,3.2,9.13,8.21,,0.5,,3.6,7.2,4.6,1.45,0.5,16.7
거제도남안3_연안,2019-05-01 00:00:00,128.5402778,34.72277778,0,39.0,140.2,34.08,13.64,0.59,5.5,8.99,8.19,,0.5,,5.2,,10.7,1.45,5.0,15.5
거제도남안3_연안,2019-08-08 15:00:00,128.5402778,34.72277778,0,0.0,157.8,32.73,23.12,2.26,4.7,8.78,8.17,,0.6,1.4,3.9,5.5,13.0,2.02,8.5,20.5
거제도남안3_연안,2019-08-08 15:00:00,128.5402778,34.72277778,0,39.0,236.8,33.66,17.34,1.03,8.5,6.09,8.02,,7.2,,98.6,,106.8,2.96,1.0,36.5
거제도남안3_연안,2019-11-06 15:43:00,128.5402778,34.72277778,0,0.0,302.4,32.88,19.36,4.08,6.0,7.53,8.17,,9.6,,31.9,4.3,45.7,0.93,4.1,24.2
거제도남안3_연안,2019-11-06 15:43:00,128.5402778,34.72277778,0,38.0,229.9,33.42,18.42,0.58,6.0,4.8,8.06,,10.7,,124.9,,138.0,1.33,2.4,32.1
거제도남안4_연안,2019-02-25 00:00:00,128.6427778,34.67388889,0,0.0,154.8,34.59,15.4,1.35,4.6,11.5,8.29,,3.5,,23.1,7.3,28.9,0.84,2.3,17.9
거제도남안4_연안,2019-02-25 00:00:00,128.6427778,34.67388889,0,85.0,186.2,34.44,13.63,0.89,3.9,11.48,8.24,,5.3,,46.9,,56.8,2.33,4.6,23.8
거제도남안4_연안,2019-05-01 00:00:00,128.6427778,34.67388889,0,0.0,166.8,33.94,14.0,0.79,1.5,9.26,8.2,,0.3,,5.3,10.6,6.9,1.28,1.3,15.8
거제도남안4_연안,2019-05-01 00:00:00,128.6427778,34.67388889,0,84.0,124.4,34.02,13.35,0.38,2.2,8.87,8.2,,0.9,,6.8,,11.3,1.34,3.6,15.0
거제도남안4_연안,2019-08-08 14:10:00,128.6427778,34.67388889,0,0.0,118.1,32.42,25.0,0.62,5.8,9.14,8.23,62.6,0.3,0.7,1.5,10.0,54.4,1.46,52.7,11.1
거제도남안4_연안,2019-08-08 14:10:00,128.6427778,34.67388889,0,10.0,257.2,34.03,15.68,0.96,15.2,5.8,7.99,,4.7,,133.9,,139.2,0.24,0.6,39.0
거제도남안4_연안,2019-11-06 14:33:00,128.6427778,34.67388889,0,0.0,142.6,32.83,19.99,1.78,19.7,6.87,8.09,,13.2,,27.0,6.5,44.3,1.28,4.1,19.3
거제도남안4_연안,2019-11-06 14:33:00,128.6427778,34.67388889,0,80.0,263.3,33.95,16.9,0.68,19.7,4.84,7.98,,4.5,,,,174.0,1.09,1.1,38.6
거제도동안1_연안,2019-02-25 00:00:00,128.7333333,34.90944444,0,0.0,158.6,34.26,12.38,0.93,5.1,9.24,8.28,,4.3,,39.0,4.1,48.5,0.83,5.1,18.8
거제도동안1_연안,2019-02-25 00:00:00,128.7333333,34.90944444,0,20.0,146.8,34.26,12.3,0.69,5.8,9.26,8.28,,4.8,,50.2,,62.7,1.76,7.7,20.7
거제도동안1_연안,2019-05-01 00:00:00,128.7333333,34.90944444,0,0.0,240.4,32.63,15.01,0.5,2.1,8.63,8.25,50.8,1.4,2.1,65.7,6.8,83.8,1.61,16.7,19.7
거제도동안1_연안,2019-05-01 00:00:00,128.7333333,34.90944444,0,20.0,164.6,33.66,14.39,0.8,2.1,9.01,8.22,71.0,0.7,1.9,34.7,,40.0,1.69,4.7,14.4
거제도동안1_연안,2019-08-08 10:31:00,128.7333333,34.90944444,0,0.0,130.6,31.83,24.24,1.79,4.0,9.39,8.09,41.4,0.5,2.1,2.5,6.0,3.2,0.86,0.2,13.5
거제도동안1_연안,2019-08-08 10:31:00,128.7333333,34.90944444,0,2.0,142.0,32.53,21.61,2.46,5.6,7.53,8.22,,3.0,,21.1,,37.5,2.16,13.5,21.6
거제도동안1_연안,2019-11-06 10:44:00,128.7333333,34.90944444,0,0.0,176.5,31.14,18.72,4.02,4.3,7.71,8.29,,1.0,0.4,7.0,4.5,14.7,1.01,6.7,20.6
거제도동안1_연안,2019-11-06 10:44:00,128.7333333,34.90944444,0,19.0,156.8,32.76,19.3,4.02,3.8,7.17,8.13,,4.6,,31.6,,48.1,1.02,12.0,55.4
거제도동안2_연안,2019-02-25 00:00:00,128.6797222,34.79861111,0,0.0,171.6,34.44,13.67,0.86,4.9,10.92,8.27,,4.7,,37.6,3.8,47.3,0.88,5.0,19.3
거제도동안2_연안,2019-02-25 00:00:00,128.6797222,34.79861111,0,19.5,169.9,34.43,13.36,0.81,3.0,10.54,8.27,,4.6,,39.4,,48.7,3.76,4.7,19.8
거제도동안2_연안,2019-05-01 00:00:00,128.6797222,34.79861111,0,0.0,141.8,33.99,15.08,1.43,1.9,9.21,8.24,,0.2,2.2,4.1,9.0,5.2,1.36,0.9,14.8
거제도동안2_연안,2019-05-01 00:00:00,128.6797222,34.79861111,0,19.0,137.8,34.04,13.92,1.23,2.7,9.13,8.22,,0.1,2.7,6.2,,7.5,1.44,1.2,14.9
거제도동안2_연안,2019-08-08 13:13:00,128.6797222,34.79861111,0,0.0,110.0,32.37,25.24,1.32,4.5,9.15,8.22,57.3,0.4,1.6,2.3,6.5,3.0,1.1,0.3,12.5
거제도동안2_연안,2019-08-08 13:13:00,128.6797222,34.79861111,0,19.0,186.4,33.42,18.6,2.88,7.7,6.57,8.06,,3.9,,66.6,,73.9,2.34,3.4,33.7
거제도동안2_연안,2019-11-06 13:28:00,128.6797222,34.79861111,0,0.0,160.5,32.9,19.65,5.9,2.2,7.96,8.23,,1.1,3.6,4.5,5.0,10.1,0.8,4.5,20.4
거제도동안2_연안,2019-11-06 13:28:00,128.6797222,34.79861111,0,17.0,172.7,33.18,19.04,1.93,2.2,7.51,8.13,,10.4,,71.1,,84.6,0.85,3.2,24.0
거제도동안3_연안,2019-02-25 00:00:00,128.7744444,34.76805556,0,0.0,145.0,34.48,14.07,0.99,2.8,9.12,8.29,,4.4,,33.4,6.5,43.5,0.92,5.8,20.0
거제도동안3_연안,2019-02-25 00:00:00,128.7744444,34.76805556,0,67.5,168.6,34.44,13.69,0.58,3.9,9.55,8.26,,5.1,,46.5,,56.9,2.2,5.3,21.0
거제도동안3_연안,2019-05-01 00:00:00,128.7744444,34.76805556,0,0.0,134.3,34.16,15.01,2.16,2.8,9.08,8.26,,0.3,2.2,18.0,7.0,20.4,1.34,2.2,17.1
거제도동안3_연안,2019-05-01 00:00:00,128.7744444,34.76805556,0,67.0,143.3,34.07,13.47,0.43,3.6,8.9,8.2,,1.9,,15.5,,19.1,1.47,1.7,15.3
거제도동안3_연안,2019-08-08 12:26:00,128.7744444,34.76805556,0,0.0,108.3,31.8,27.27,0.24,3.1,8.18,8.2,,0.0,1.8,1.6,11.5,2.0,2.1,0.4,5.8
거제도동안3_연안,2019-08-08 12:26:00,128.7744444,34.76805556,0,67.0,250.0,34.32,15.0,0.31,8.0,5.86,7.99,,2.6,,,,152.2,3.76,0.1,39.3
거제도동안3_연안,2019-11-06 12:40:00,128.7744444,34.76805556,0,0.0,171.7,32.89,19.59,3.04,8.4,7.0,8.14,,9.4,,27.1,6.0,38.2,1.04,1.8,22.7
거제도동안3_연안,2019-11-06 12:40:00,128.7744444,34.76805556,0,65.0,301.6,34.31,15.61,0.33,8.4,6.41,7.97,,2.0,,,,200.0,0.97,1.0,44.1
거제도동안4_연안,2019-02-25 00:00:00,128.7502778,34.87916667,0,0.0,138.3,34.44,13.57,0.89,5.1,9.13,8.27,,5.0,,40.8,3.5,58.8,1.26,12.9,20.3
거제도동안4_연안,2019-02-25 00:00:00,128.7502778,34.87916667,0,26.0,174.7,34.32,12.6,0.83,5.3,8.79,8.27,,4.9,,42.6,,56.6,1.79,9.2,20.0
거제도동안4_연안,2019-05-01 00:00:00,128.7502778,34.87916667,0,0.0,144.9,33.49,14.81,0.44,3.5,9.04,8.28,47.8,0.9,2.4,17.6,8.6,19.0,1.53,0.5,15.3
거제도동안4_연안,2019-05-01 00:00:00,128.7502778,34.87916667,0,25.5,152.8,34.07,13.75,0.38,3.9,8.65,8.13,,1.8,,14.2,,21.5,1.58,5.5,16.2
거제도동안4_연안,2019-08-08 11:22:00,128.7502778,34.87916667,0,0.0,137.8,31.81,24.28,1.96,6.8,9.23,8.22,35.9,0.3,0.6,3.2,4.0,4.8,1.98,1.4,15.3
거제도동안4_연안,2019-08-08 11:22:00,128.7502778,34.87916667,0,5.5,191.0,32.96,19.71,1.69,7.7,6.92,8.19,,5.6,,42.7,,64.4,0.59,16.2,28.1
거제도동안4_연안,2019-11-06 11:12:00,128.7502778,34.87916667,0,0.0,199.2,31.44,18.85,8.18,5.7,7.79,8.3,,0.7,1.7,3.7,4.5,6.1,1.29,1.7,19.1
거제도동안4_연안,2019-11-06 11:12:00,128.7502778,34.87916667,0,24.0,152.0,33.15,19.06,1.72,4.5,7.18,8.13,,10.5,,67.0,,80.5,1.15,3.0,17.6
거제도동안H1_항만,2019-02-25 00:00:00,128.7155556,34.88527778,0,0.0,174.3,33.99,11.48,0.48,5.7,9.69,8.33,,6.5,,33.1,4.1,67.9,1.27,28.2,23.3
거제도동안H1_항만,2019-02-25 00:00:00,128.7155556,34.88527778,0,17.0,173.8,34.18,11.92,0.62,3.1,9.74,8.31,,4.8,,31.5,,64.1,1.37,27.7,21.8
거제도동안H1_항만,2019-08-08 10:50:00,128.7155556,34.88527778,0,0.0,168.6,31.32,25.84,1.28,6.15,9.22,8.23,56.3,1.1,2.9,5.2,5.5,18.7,0.98,12.4,18.4
거제도동안H1_항만,2019-08-08 10:50:00,128.7155556,34.88527778,0,17.5,203.3,32.63,20.62,1.47,5.65,7.22,8.09,,1.9,,12.0,,33.0,0.8,19.1,25.4
거제도동안H2_항만,2019-02-25 00:00:00,128.7272222,34.86472222,0,0.0,197.8,34.28,13.08,0.51,6.7,9.21,8.25,,4.9,,57.3,1.9,77.2,1.11,15.0,27.4
거제도동안H2_항만,2019-02-25 00:00:00,128.7272222,34.86472222,0,5.0,177.6,34.28,13.07,0.78,7.5,8.61,8.25,,5.2,,57.2,,88.4,1.69,26.0,25.9
거제도동안H2_항만,2019-08-08 11:42:00,128.7272222,34.86472222,0,0.0,191.2,31.88,24.4,2.88,5.45,9.55,8.22,59.8,0.8,1.9,1.7,4.0,3.0,2.32,0.5,26.5
거제도동안H2_항만,2019-08-08 11:42:00,128.7272222,34.86472222,0,5.5,192.9,32.22,22.86,4.06,6.65,9.25,8.19,93.2,0.7,,2.4,,6.0,2.22,2.9,28.5
거진연안1_연안,2019-02-17 00:00:00,128.5055556,38.40833333,0,0.0,186.5,34.19,6.64,0.96,2.2,9.46,8.15,,3.3,,,15.0,104.3,0.51,3.2,27.8
거진연안1_연안,2019-02-17 00:00:00,128.5055556,38.40833333,0,41.0,272.7,33.99,1.27,0.11,2.4,9.95,8.02,,1.9,,,,148.1,1.09,1.6,38.7
거진연안1_연안,2019-02-26 00:00:00,128.5055556,38.40833333,0,0.0,100.3,32.35,7.3,6.02,13.4,10.51,8.07,,0.4,,15.0,1.1,20.1,1.07,4.6,16.7
거진연안1_연안,2019-02-26 00:00:00,128.5055556,38.40833333,0,5.0,137.8,32.55,7.18,5.82,14.3,10.78,8.27,,0.7,,10.1,,75.8,1.81,64.9,22.6
거진연안1_연안,2019-05-02 00:00:00,128.5055556,38.40833333,0,0.0,111.5,34.04,13.34,0.78,4.2,9.04,8.19,71.2,0.2,2.3,6.6,7.5,17.7,1.37,11.0,11.9
거진연안1_연안,2019-05-02 00:00:00,128.5055556,38.40833333,0,41.0,338.8,34.05,2.82,0.2,8.9,8.2,7.81,,1.5,,,,258.2,1.4,31.2,49.7
거진연안1_연안,2019-05-14 00:00:00,128.5055556,38.40833333,0,0.0,199.5,33.04,18.67,4.33,10.3,8.37,8.1,,2.6,,20.0,1.5,23.2,1.38,0.5,29.9
거진연안1_연안,2019-05-14 00:00:00,128.5055556,38.40833333,0,8.0,222.7,33.37,17.2,1.53,9.7,8.19,8.11,,2.7,,28.6,,53.3,1.13,21.9,28.9
거진연안1_연안,2019-08-08 14:55:00,128.5055556,38.40833333,0,0.0,113.0,33.17,24.65,0.93,6.8,8.0,8.16,105.9,0.0,1.5,1.0,9.2,7.6,1.26,6.7,9.7
