station,일시,Longitude,Latitude,수심(m),수심(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L],부유물질 농도[mg/L],year,month,quarter,year_quarter
거제도동안H1_항만,2010-08-01,128.7155556,34.88527778,15.0,저층,398.167,33.9925,16.0637,3.26597,7.3,5.35971,7.77,343.634,11.7769,16.0015,100.008,,150.97,3.48446,39.1852,,80.8513,,2010,8,3,20103
거제도동안H2_항만,2010-02-01,128.7272222,34.86472222,3.0,저층,522.495,33.751,11.436,0.530626,7.45,8.28036,8.02,370.203,7.98611,32.638,127.551,,219.97,1.07093,84.4329,,49.324,,2010,2,1,20101
거제도동안H2_항만,2010-08-01,128.7272222,34.86472222,15.0,저층,273.623,34.3371,17.152,2.8325,10.6,7.78434,7.88,112.853,3.61,9.96129,1.75874,,121.204,2.16067,115.835,,26.6688,,2010,8,3,20103
거진연안1_연안,2010-02-01,128.5055556,38.40833333,41.0,저층,205.0,33.84,2.97,0.544,11.2,10.1256,8.08,366.0,2.0,21.0,123.0,,140.0,0.304,15.0,,54.0,,2010,2,1,20101
거진연안1_연안,2010-05-01,128.5055556,38.40833333,47.0,저층,308.616,33.98,6.5,1.74,11.0,9.93421,8.17,115.0,2.0,7.0,23.0,,42.0,0.864,17.0,,32.0,,2010,5,2,20102
거진연안1_연안,2010-08-01,128.5055556,38.40833333,44.0,저층,153.803,33.76,4.83,0.54,13.2,10.1575,8.22,107.0,2.0,9.0,13.0,,56.0,0.576,41.0,,15.0,,2010,8,3,20103
거진연안1_연안,2010-11-01,128.5055556,38.40833333,48.0,저층,517.727,33.74,8.83,1.008,10.4,6.98424,8.07,388.0,5.0,23.0,159.0,,183.0,0.432,19.0,,48.0,,2010,11,4,20104
거진연안2_연안,2010-02-01,128.4597222,38.44027778,12.0,저층,225.0,33.96,3.36,0.433333,13.8,11.3534,8.1,307.0,1.0,16.0,93.0,,103.0,0.336,9.0,,41.0,,2010,2,1,20101
거진연안2_연안,2010-05-01,128.4597222,38.44027778,14.5,저층,280.223,33.84,9.3,1.424,17.0,9.77475,8.2,35.0,1.0,2.0,1.0,,22.0,0.88,20.0,,30.0,,2010,5,2,20102
거진연안2_연안,2010-08-01,128.4597222,38.44027778,11.0,저층,176.576,33.52,10.17,1.732,12.6,9.34422,8.2,28.0,1.0,0.0,5.0,,36.0,1.2,30.0,,31.0,,2010,8,3,20103
거진연안2_연안,2010-11-01,128.4597222,38.44027778,13.0,저층,290.555,32.96,14.2,5.56,12.4,8.53098,8.2,18.0,0.0,1.0,15.0,,26.0,0.624,11.0,,9.0,,2010,11,4,20104
거진연안H1_항만,2010-02-01,128.4597222,38.44638889,6.0,저층,217.0,33.04,2.76,0.77,14.6,11.3534,8.06,253.0,1.0,12.0,67.0,,81.0,0.672,13.0,,24.0,,2010,2,1,20101
거진연안H1_항만,2010-08-01,128.4597222,38.44638889,7.0,저층,973.633,32.92,16.57,3.256,13.2,8.96152,8.17,117.0,1.0,0.0,11.0,,42.0,1.34933,30.0,,29.0,,2010,8,3,20103
고성자란만1_연안,2010-02-01,128.3147222,34.9275,11.0,저층,114.0,33.68,5.53,3.3944,6.4,11.07,8.15,49.0,0.0,2.0,12.0,,18.0,0.38,6.0,,15.0,,2010,2,1,20101
고성자란만1_연안,2010-05-01,128.3147222,34.9275,6.0,저층,36.897,33.28,16.25,1.2607,11.4,7.07,8.09,167.39,0.9716,6.9781,11.6,,19.4372,1.73333,6.8656,,15.8844,,2010,5,2,20102
고성자란만1_연안,2010-08-01,128.3147222,34.9275,5.0,저층,143.192,32.07,24.0,6.3139,19.8,4.98,7.5,559.222,8.9656,11.4157,16.4937,,43.2631,0.07,17.8038,,46.531,,2010,8,3,20103
고성자란만1_연안,2010-11-01,128.3147222,34.9275,5.0,저층,342.937,32.34,15.37,3.4242,15.0,7.46,7.25,374.626,2.9232,17.7196,4.55,,17.2368,2.12,9.7636,,42.5506,,2010,11,4,20104
고성자란만2_연안,2010-02-01,128.2233333,34.90944444,11.0,저층,111.0,33.67,4.99,3.3068,5.6,10.24,8.11,106.0,1.0,4.0,6.0,,11.0,0.36,4.0,,16.0,,2010,2,1,20101
고성자란만2_연안,2010-05-01,128.2233333,34.90944444,9.5,저층,28.1484,33.7,15.98,1.2496,3.4,7.27,8.14,83.1992,0.399,2.7652,13.2,,20.0348,1.41333,6.4358,,14.0492,,2010,5,2,20102
고성자란만2_연안,2010-08-01,128.2233333,34.90944444,8.5,저층,154.677,32.66,21.45,4.8291,21.4,4.87,7.61,600.474,12.1646,8.71221,33.3595,,65.1633,0.07,19.6392,,31.9703,,2010,8,3,20103
고성자란만2_연안,2010-11-01,128.2233333,34.90944444,8.2,저층,325.688,32.38,15.72,3.8464,5.6,7.35,7.45,396.133,0.4368,13.0293,0.14,,10.1416,2.48,9.5648,,35.2036,,2010,11,4,20104
고성자란만3_연안,2010-02-01,128.25,34.875,16.0,저층,101.0,33.8,6.15,5.5086,6.8,10.44,8.23,110.0,0.0,3.0,2.0,,4.0,0.35,2.0,,15.0,,2010,2,1,20101
고성자란만3_연안,2010-05-01,128.25,34.875,14.0,저층,22.253,34.0,14.05,1.9282,21.4,7.87,8.18,53.8832,0.4396,6.9254,11.7,,18.7532,2.13333,6.6136,,8.0972,,2010,5,2,20102
고성자란만3_연안,2010-08-01,128.25,34.875,13.0,저층,164.762,33.08,19.11,1.3688,12.6,4.57,7.71,542.853,18.0642,7.96125,19.8924,,54.7286,0.15,16.772,,30.2777,,2010,8,3,20103
고성자란만3_연안,2010-11-01,128.25,34.875,12.7,저층,180.89,32.62,17.18,3.0327,12.4,6.75,7.36,359.388,5.1842,10.4005,29.5316,,57.435,1.56,22.7192,,33.6133,,2010,11,4,20104
고창연안1_연안,2010-02-01,126.4605556,35.5725,8.0,저층,197.827,32.09,3.33,1.99,21.8,12.7,8.24,118.0,2.0,5.0,21.0,,42.0,1.2987,19.0,,45.0,,2010,2,1,20101
고창연안1_연안,2010-05-01,126.4605556,35.5725,9.0,저층,307.0,31.54,14.4,2.91812,14.6,8.66502,8.2,65.0,2.0,3.0,4.0,,13.0,2.21553,7.0,,33.0,,2010,5,2,20102
고창연안1_연안,2010-08-01,126.4605556,35.5725,10.9,저층,439.0,28.38,27.69,2.8205,24.0,6.23,8.04,722.0,3.0,20.0,58.0,,86.0,3.636,25.0,,50.6912,,2010,8,3,20103
고창연안1_연안,2010-11-01,126.4605556,35.5725,17.0,저층,116.335,31.38,11.43,1.3142,10.8,9.1,7.93,262.0,2.0,7.0,12.0,,27.0,0.7878,13.0,,16.8161,,2010,11,4,20104
고창연안2_연안,2010-02-01,126.3916667,35.5,7.5,저층,183.233,32.09,2.87,2.53,18.2,12.32,8.23,129.0,1.0,2.0,20.0,,25.0,2.01798,4.0,,38.0,,2010,2,1,20101
고창연안2_연안,2010-05-01,126.3916667,35.5,8.5,저층,319.0,31.55,15.72,2.76772,31.4,8.82727,8.23,43.0,3.0,3.0,1.0,,12.0,2.05633,8.0,,24.0,,2010,5,2,20102
고창연안2_연안,2010-08-01,126.3916667,35.5,10.3,저층,400.0,30.42,29.23,3.83822,19.4,6.12,7.96,478.0,5.0,5.0,17.0,,45.0,1.3938,23.0,,39.1705,,2010,8,3,20103
고창연안2_연안,2010-11-01,126.3916667,35.5,10.0,저층,51.7928,31.33,10.84,1.19452,15.4,9.13,7.99,296.0,2.0,11.0,12.0,,49.0,1.717,35.0,,21.3004,,2010,11,4,20104
고창연안3_연안,2010-02-01,126.3775,35.38972222,3.0,저층,235.933,32.31,3.71,2.19452,60.2,11.09,8.1,434.0,2.0,15.0,108.0,,119.0,0.37962,9.0,,46.0,,2010,2,1,20101
고창연안3_연안,2010-05-01,126.3775,35.38972222,6.0,저층,309.0,31.72,17.6,1.5116,37.8,8.90724,8.27,28.0,3.0,1.0,8.0,,18.0,2.03643,7.0,,27.0,,2010,5,2,20102
고창연안3_연안,2010-08-01,126.3775,35.38972222,5.0,저층,226.0,31.29,28.13,4.06478,93.4,6.06,7.94,317.0,1.0,1.0,38.0,,80.0,1.717,41.0,,48.3871,,2010,8,3,20103
고창연안3_연안,2010-11-01,126.3775,35.38972222,6.0,저층,36.6534,31.64,12.68,1.39248,12.0,9.17,8.0,231.0,2.0,9.0,16.0,,28.0,1.9594,10.0,,20.1794,,2010,11,4,20104
고창연안4_연안,2010-02-01,126.3,35.33333333,2.0,저층,259.445,32.31,4.04,0.56512,48.2,10.64,8.06,410.0,2.0,13.0,104.0,,129.0,1.33866,23.0,,60.0,,2010,2,1,20101
고창연안4_연안,2010-05-01,126.3,35.33333333,5.0,저층,317.0,31.74,15.98,3.69792,33.6,9.43128,8.03,17.0,3.0,1.0,1.0,,17.0,2.21553,13.0,,28.0,,2010,5,2,20102
고창연안4_연안,2010-08-01,126.3,35.33333333,2.2,저층,423.0,31.37,27.79,2.3661,71.8,6.12,7.95,374.0,1.0,1.0,47.0,,127.0,2.222,79.0,,28.8018,,2010,8,3,20103
고창연안4_연안,2010-11-01,126.3,35.33333333,6.2,저층,109.163,31.33,11.42,1.16052,69.6,9.13,8.04,220.0,1.0,9.0,10.0,,34.0,0.8686,23.0,,16.8161,,2010,11,4,20104
고흥연안1_연안,2010-02-01,127.2433333,34.5,29.0,저층,167.0,32.9,7.44,2.01,93.2,10.17,8.11,298.0,2.0,6.0,96.0,,130.0,0.56,32.0,,21.0,,2010,2,1,20101
고흥연안1_연안,2010-05-01,127.2433333,34.5,21.5,저층,64.0,33.7,15.5,6.15,17.2,8.21,8.23,98.0,3.0,9.0,7.0,,22.0,0.4,13.0,,13.0,,2010,5,2,20102
고흥연안1_연안,2010-08-01,127.2433333,34.5,21.5,저층,98.0,32.48,23.22,3.53,4.6,7.35,8.08,361.0,0.0,2.0,2.0,,2.0,0.84,0.0,,9.0,,2010,8,3,20103
고흥연안1_연안,2010-11-01,127.2433333,34.5,20.8,저층,160.0,31.97,16.53,2.52,7.4,8.09,7.9,361.0,10.0,8.0,55.0,,73.0,0.51,9.0,,27.0,,2010,11,4,20104
고흥연안2_연안,2010-02-01,127.2161111,34.33138889,18.6,저층,1363.0,32.84,8.43,2.1,88.0,10.09,8.06,391.0,2.0,14.0,100.0,,106.0,0.46,4.0,,471.0,,2010,2,1,20101
고흥연안2_연안,2010-05-01,127.2161111,34.33138889,16.0,저층,145.0,33.9,14.35,6.35,14.0,8.38,8.25,177.0,8.0,8.0,22.0,,42.0,0.43,11.0,,16.0,,2010,5,2,20102
고흥연안2_연안,2010-08-01,127.2161111,34.33138889,17.0,저층,86.0,32.99,19.93,1.14,6.6,8.52,8.15,165.0,0.0,1.0,3.0,,6.0,0.17,3.0,,47.0,,2010,8,3,20103
고흥연안2_연안,2010-11-01,127.2161111,34.33138889,16.5,저층,161.0,32.24,16.44,2.47,11.2,8.01,7.94,364.0,10.0,13.0,73.0,,91.0,0.62,8.0,,25.0,,2010,11,4,20104
고흥연안3_연안,2010-02-01,127.4016667,34.40444444,17.1,저층,542.0,33.02,7.58,2.96,49.2,10.17,8.12,277.0,2.0,6.0,34.0,,41.0,0.73,5.0,,99.0,,2010,2,1,20101
고흥연안3_연안,2010-05-01,127.4016667,34.40444444,15.4,저층,106.0,33.7,14.69,8.32,46.0,8.42,8.22,144.0,5.0,7.0,9.0,,30.0,0.6,17.0,,32.0,,2010,5,2,20102
고흥연안3_연안,2010-08-01,127.4016667,34.40444444,16.0,저층,103.0,32.82,21.17,4.33,12.4,7.65,8.08,314.0,0.0,7.0,6.0,,6.0,0.24,0.0,,12.0,,2010,8,3,20103
고흥연안3_연안,2010-11-01,127.4016667,34.40444444,15.0,저층,155.0,32.06,16.6,2.9,20.4,8.18,7.99,346.0,10.0,10.0,55.0,,72.0,0.67,7.0,,27.0,,2010,11,4,20104
고흥연안4_연안,2010-02-01,127.595,34.50916667,13.0,저층,143.0,32.81,5.18,4.61,84.0,11.06,8.13,153.0,1.0,4.0,9.0,,12.0,0.1,2.0,,23.0,,2010,2,1,20101
고흥연안4_연안,2010-05-01,127.595,34.50916667,13.0,저층,94.0,33.56,14.33,3.54,9.6,9.25,8.25,33.0,3.0,8.0,4.0,,16.0,0.79,8.0,,17.0,,2010,5,2,20102
고흥연안4_연안,2010-08-01,127.595,34.50916667,14.0,저층,128.0,32.78,21.18,5.76,11.0,6.03,8.03,313.0,0.0,0.0,4.0,,4.0,0.68,0.0,,14.0,,2010,8,3,20103
고흥연안4_연안,2010-11-01,127.595,34.50916667,14.0,저층,258.0,32.01,16.71,2.75,7.4,9.75,8.02,332.0,10.0,11.0,105.0,,256.0,0.56,140.0,,25.0,,2010,11,4,20104
고흥연안5_연안,2010-02-01,127.4791667,34.47833333,4.0,저층,659.0,32.95,6.73,6.0,82.0,10.72,8.15,195.0,2.0,3.0,13.0,,16.0,0.11,1.0,,111.0,,2010,2,1,20101
고흥연안5_연안,2010-05-01,127.4791667,34.47833333,7.0,저층,99.0,33.41,16.22,4.32,19.6,8.63,8.21,74.0,3.0,6.0,8.0,,13.0,0.52,2.0,,12.0,,2010,5,2,20102
고흥연안5_연안,2010-08-01,127.4791667,34.47833333,6.0,저층,93.0,32.15,24.5,4.89,13.2,8.6,8.15,148.0,0.0,0.0,9.0,,9.0,0.57,0.0,,13.0,,2010,8,3,20103
고흥연안5_연안,2010-11-01,127.4791667,34.47833333,6.0,저층,110.0,31.98,15.81,4.43,7.6,8.34,7.99,253.0,6.0,11.0,25.0,,37.0,0.73,6.0,,22.0,,2010,11,4,20104
고흥연안6_연안,2010-02-01,127.4916667,34.52277778,6.0,저층,140.0,32.92,6.13,5.48,82.8,11.23,8.16,131.0,1.0,4.0,19.0,,31.0,0.11,11.0,,20.0,,2010,2,1,20101
고흥연안6_연안,2010-05-01,127.4916667,34.52277778,7.0,저층,65.0,33.25,15.91,5.45,22.0,9.3,8.24,35.0,3.0,5.0,3.0,,12.0,0.67,5.0,,18.0,,2010,5,2,20102
고흥연안6_연안,2010-08-01,127.4916667,34.52277778,8.0,저층,109.0,32.14,23.79,6.83,7.6,7.48,8.04,118.0,0.0,1.0,5.0,,5.0,0.58,0.0,,14.0,,2010,8,3,20103
고흥연안6_연안,2010-11-01,127.4916667,34.52277778,8.0,저층,105.0,31.81,15.96,5.59,5.0,8.68,8.01,243.0,6.0,7.0,19.0,,27.0,0.64,2.0,,22.0,,2010,11,4,20104
고흥연안7_연안,2010-02-01,127.5475,34.45888889,7.8,저층,170.0,32.98,7.39,4.95,83.2,10.09,8.13,220.0,2.0,3.0,25.0,,29.0,0.21,2.0,,23.0,,2010,2,1,20101
고흥연안7_연안,2010-05-01,127.5475,34.45888889,10.0,저층,64.0,33.74,14.61,4.52,21.2,8.5,8.25,124.0,4.0,8.0,11.0,,16.0,0.48,0.0,,14.0,,2010,5,2,20102
고흥연안7_연안,2010-08-01,127.5475,34.45888889,10.0,저층,91.0,33.06,19.48,4.47,17.2,7.23,8.08,214.0,0.0,0.0,2.0,,2.0,0.36,0.0,,4.0,,2010,8,3,20103
고흥연안7_연안,2010-11-01,127.5475,34.45888889,11.0,저층,152.0,32.3,16.72,4.13,9.4,8.97,8.04,262.0,7.0,7.0,30.0,,40.0,0.59,3.0,,19.0,,2010,11,4,20104
고흥연안8_연안,2010-02-01,127.5475,34.4225,19.0,저층,99.0,32.98,7.39,3.52,82.4,11.44,8.14,237.0,2.0,5.0,28.0,,34.0,0.13,4.0,,21.0,,2010,2,1,20101
고흥연안8_연안,2010-05-01,127.5475,34.4225,18.0,저층,69.0,33.77,13.69,4.57,19.6,8.63,8.23,167.0,5.0,9.0,22.0,,37.0,0.81,10.0,,15.0,,2010,5,2,20102
고흥연안8_연안,2010-08-01,127.5475,34.4225,18.0,저층,97.0,33.19,18.52,3.02,14.6,6.65,8.07,352.0,0.0,2.0,13.0,,21.0,0.46,8.0,,7.0,,2010,8,3,20103
고흥연안8_연안,2010-11-01,127.5475,34.4225,17.5,저층,139.0,32.36,16.88,3.83,7.8,8.51,8.03,321.0,10.0,7.0,46.0,,59.0,0.57,3.0,,16.0,,2010,11,4,20104
광양만1_환경관리,2010-02-01,127.67972,34.85139,4.0,저층,131.0,32.05,5.41,6.78,140.0,12.07,7.86,43.0,2.0,6.0,64.0,,69.0,0.14,3.0,,20.0,,2010,2,1,20101
광양만1_환경관리,2010-05-01,127.67972,34.85139,6.0,저층,72.0,32.05,16.35,1.42,15.2,8.92,8.29,36.0,2.0,8.0,16.0,,22.0,1.05,4.0,,28.0,,2010,5,2,20102
광양만1_환경관리,2010-08-01,127.67972,34.85139,6.0,저층,319.0,32.21,20.79,2.0,15.6,3.91,7.85,874.0,16.0,16.0,16.0,,103.0,1.42,71.0,,21.0,,2010,8,3,20103
광양만1_환경관리,2010-11-01,127.67972,34.85139,6.0,저층,351.0,31.26,14.68,2.1,15.4,7.97,7.76,1239.0,44.0,45.0,167.0,,211.0,0.44,0.0,,48.0,,2010,11,4,20104
광양만2_환경관리,2010-02-01,127.65056,34.88389,17.0,저층,185.0,32.16,5.62,3.37,7.6,11.14,7.86,52.0,3.0,5.0,13.0,,19.0,0.14,3.0,,29.0,,2010,2,1,20101
광양만2_환경관리,2010-05-01,127.65056,34.88389,18.0,저층,111.0,32.51,14.68,3.43,20.4,8.05,8.3,28.0,4.0,9.0,49.0,,58.0,0.98,4.0,,25.0,,2010,5,2,20102
광양만2_환경관리,2010-08-01,127.65056,34.88389,20.0,저층,241.0,32.58,19.95,2.85,42.8,3.32,7.89,656.0,62.0,14.0,79.0,,158.0,1.18,17.0,,15.0,,2010,8,3,20103
광양만2_환경관리,2010-11-01,127.65056,34.88389,18.0,저층,206.0,31.82,16.84,1.62,7.0,7.39,7.71,868.0,36.0,32.0,107.0,,144.0,0.46,1.0,,31.0,,2010,11,4,20104
광양만3_환경관리,2010-02-01,127.68222,34.90222,15.0,저층,220.0,32.51,6.41,3.58,15.2,10.3,7.87,139.0,3.0,9.0,35.0,,51.0,0.23,13.0,,30.0,,2010,2,1,20101
광양만3_환경관리,2010-05-01,127.68222,34.90222,18.0,저층,72.0,32.81,14.17,4.39,16.0,7.59,8.33,31.0,3.0,6.0,15.0,,26.0,0.93,8.0,,22.0,,2010,5,2,20102
광양만3_환경관리,2010-08-01,127.68222,34.90222,21.0,저층,98.0,32.99,19.61,1.36,8.8,4.07,7.95,661.0,22.0,19.0,46.0,,74.0,0.65,6.0,,27.0,,2010,8,3,20103
광양만3_환경관리,2010-11-01,127.68222,34.90222,19.0,저층,274.0,31.67,16.71,2.16,10.6,7.35,7.8,972.0,40.0,35.0,123.0,,166.0,0.41,3.0,,40.0,,2010,11,4,20104
광양만4_환경관리,2010-02-01,127.82333,34.92083,13.4,저층,150.0,32.36,6.83,1.77,16.0,10.21,7.89,146.0,3.0,8.0,39.0,,43.0,0.15,1.0,,20.0,,2010,2,1,20101
광양만4_환경관리,2010-05-01,127.82333,34.92083,10.0,저층,50.0,33.16,14.47,2.17,11.6,8.8,8.29,38.0,4.0,9.0,10.0,,17.0,0.95,2.0,,19.0,,2010,5,2,20102
광양만4_환경관리,2010-08-01,127.82333,34.92083,12.0,저층,215.0,32.38,20.43,2.23,7.0,5.19,7.96,557.0,12.0,4.0,41.0,,70.0,0.57,18.0,,13.0,,2010,8,3,20103
광양만4_환경관리,2010-11-01,127.82333,34.92083,10.0,저층,273.0,,17.6,2.22,9.6,7.1,7.95,626.0,23.0,23.0,74.0,,100.0,0.36,2.0,,33.0,,2010,11,4,20104
광양만5_환경관리,2010-02-01,127.80111,34.83194,36.0,저층,155.0,33.18,8.13,1.83,22.4,9.75,7.86,318.0,4.0,11.0,69.0,,76.0,0.07,3.0,,24.0,,2010,2,1,20101
광양만5_환경관리,2010-05-01,127.80111,34.83194,42.0,저층,46.0,33.41,14.35,1.83,19.2,9.13,8.31,30.0,4.0,13.0,16.0,,25.0,0.82,5.0,,17.0,,2010,5,2,20102
광양만5_환경관리,2010-08-01,127.80111,34.83194,35.0,저층,67.0,33.34,18.51,0.83,5.4,5.28,8.01,499.0,6.0,9.0,17.0,,24.0,0.36,1.0,,12.0,,2010,8,3,20103
광양만5_환경관리,2010-11-01,127.80111,34.83194,42.0,저층,213.0,,17.24,1.83,6.6,7.43,8.11,717.0,24.0,23.0,86.0,,113.0,0.57,2.0,,29.0,,2010,11,4,20104
광양만6_환경관리,2010-02-01,127.78889,34.86944,16.5,저층,181.0,32.82,7.0,2.01,22.0,9.88,7.87,195.0,1.0,10.0,43.0,,69.0,0.23,25.0,,25.0,,2010,2,1,20101
광양만6_환경관리,2010-05-01,127.78889,34.86944,14.0,저층,65.0,32.82,14.99,2.68,11.6,9.09,8.31,17.0,3.0,10.0,15.0,,23.0,0.73,6.0,,14.0,,2010,5,2,20102
광양만6_환경관리,2010-08-01,127.78889,34.86944,16.0,저층,127.0,33.13,19.3,1.14,6.4,5.19,8.02,455.0,7.0,2.0,3.0,,10.0,0.39,0.0,,5.0,,2010,8,3,20103
광양만6_환경관리,2010-11-01,127.78889,34.86944,14.0,저층,232.0,,17.08,1.96,16.0,7.31,7.82,787.0,28.0,28.0,98.0,,126.0,0.55,0.0,,36.0,,2010,11,4,20104
광양만7_환경관리,2010-02-01,127.79889,34.90278,3.0,저층,160.0,32.41,6.74,1.45,12.4,10.51,7.87,154.0,3.0,6.0,34.0,,43.0,0.15,6.0,,21.0,,2010,2,1,20101
광양만7_환경관리,2010-05-01,127.79889,34.90278,6.0,저층,170.0,32.65,15.26,2.14,17.2,8.84,8.3,20.0,3.0,8.0,16.0,,22.0,0.86,3.0,,16.0,,2010,5,2,20102
광양만7_환경관리,2010-08-01,127.79889,34.90278,8.0,저층,220.0,32.74,19.97,1.22,10.2,5.61,7.99,578.0,10.0,5.0,32.0,,52.0,0.47,10.0,,53.0,,2010,8,3,20103
광양만7_환경관리,2010-11-01,127.79889,34.90278,4.0,저층,226.0,,17.49,1.94,56.8,7.14,8.06,663.0,23.0,25.0,81.0,,103.0,0.46,0.0,,35.0,,2010,11,4,20104
광양만8_환경관리,2010-02-01,127.75972,34.89167,27.0,저층,173.0,32.86,7.05,2.23,18.0,10.72,7.87,208.0,0.0,2.0,53.0,,73.0,0.12,20.0,,24.0,,2010,2,1,20101
광양만8_환경관리,2010-05-01,127.75972,34.89167,21.0,저층,124.0,33.05,14.4,2.51,16.0,8.59,8.32,32.0,3.0,8.0,10.0,,18.0,0.9,5.0,,15.0,,2010,5,2,20102
광양만8_환경관리,2010-08-01,127.75972,34.89167,16.0,저층,184.0,33.12,19.15,0.89,9.6,5.53,7.99,616.0,10.0,8.0,34.0,,48.0,0.6,5.0,,25.0,,2010,8,3,20103
광양만8_환경관리,2010-11-01,127.75972,34.89167,24.0,저층,242.0,31.91,17.4,2.03,17.6,7.35,8.03,835.0,33.0,31.0,109.0,,143.0,0.57,0.0,,37.0,,2010,11,4,20104
광양만9_환경관리,2010-02-01,127.72389,34.9025,21.0,저층,163.0,32.67,6.73,1.79,14.4,10.26,7.91,105.0,3.0,7.0,36.0,,53.0,0.17,14.0,,22.0,,2010,2,1,20101
광양만9_환경관리,2010-05-01,127.72389,34.9025,25.0,저층,169.0,32.97,14.31,2.64,20.4,8.38,8.34,33.0,4.0,8.0,3.0,,21.0,0.81,14.0,,18.0,,2010,5,2,20102
광양만9_환경관리,2010-08-01,127.72389,34.9025,27.0,저층,294.0,33.12,19.37,1.25,7.4,3.7,7.95,720.0,18.0,16.0,43.0,,85.0,0.62,25.0,,38.0,,2010,8,3,20103
광양만9_환경관리,2010-11-01,127.72389,34.9025,26.0,저층,313.0,31.64,15.89,2.91,15.6,7.72,7.68,1062.0,43.0,42.0,145.0,,188.0,0.66,0.0,,51.0,,2010,11,4,20104
광양만H1_항만,2010-02-01,127.7402778,34.8625,4.0,저층,87.0,32.25,6.21,3.47,10.4,10.3,7.75,129.0,4.0,15.0,42.0,,58.0,0.19,12.0,,18.0,,2010,2,1,20101
광양만H1_항만,2010-08-01,127.7402778,34.8625,4.0,저층,246.0,31.91,21.25,9.41,15.4,5.82,7.9,333.0,10.0,11.0,61.0,,72.0,2.18,1.0,,35.0,,2010,8,3,20103
구룡포연안1_연안,2010-02-01,129.5638889,35.98305556,22.0,저층,222.0,33.97,8.18,0.572,14.0,8.37153,8.09,388.0,6.0,21.0,118.0,,138.0,0.656,14.0,,41.0,,2010,2,1,20101
구룡포연안1_연안,2010-05-01,129.5638889,35.98305556,20.0,저층,452.084,34.08,8.9,14.24,6.6,10.4445,8.18,42.0,1.0,2.0,7.0,,9.0,0.538667,1.0,,25.0,,2010,5,2,20102
구룡포연안1_연안,2010-08-01,129.5638889,35.98305556,28.0,저층,704.885,33.86,14.79,5.48,10.2,6.761,8.12,347.0,3.0,14.0,113.0,,137.0,0.928,21.0,,27.0,,2010,8,3,20103
구룡포연안1_연안,2010-11-01,129.5638889,35.98305556,22.0,저층,153.655,33.45,18.53,1.024,11.0,7.57424,8.18,173.0,4.0,5.0,44.0,,88.0,0.736,40.0,,10.0,,2010,11,4,20104
구룡포연안2_연안,2010-02-01,129.5880556,35.99777778,35.0,저층,360.0,33.99,7.47,0.2392,6.0,8.22801,8.05,419.0,5.0,24.0,143.0,,159.0,0.688,11.0,,25.0,,2010,2,1,20101
구룡포연안2_연안,2010-05-01,129.5880556,35.99777778,36.0,저층,367.554,34.06,8.4,16.48,8.0,10.3647,8.17,47.0,1.0,6.0,24.0,,32.0,0.746667,7.0,,43.0,,2010,5,2,20102
구룡포연안2_연안,2010-08-01,129.5880556,35.99777778,35.0,저층,624.323,34.07,7.06,1.028,6.6,6.92046,8.12,491.0,5.0,28.0,161.0,,195.0,0.592,29.0,,32.0,,2010,8,3,20103
구룡포연안2_연안,2010-11-01,129.5880556,35.99777778,35.0,저층,290.62,33.17,18.05,1.66,6.6,8.02072,8.2,144.0,4.0,5.0,38.0,,85.0,0.592,43.0,,37.0,,2010,11,4,20104
구룡포연안H1_항만,2010-02-01,129.5563889,35.98555556,8.5,저층,404.0,34.16,10.96,2.352,19.8,9.08908,8.14,393.0,8.0,24.0,126.0,,258.0,1.16267,124.0,,47.0,,2010,2,1,20101
구룡포연안H1_항만,2010-08-01,129.5563889,35.98555556,8.9,저층,240.371,33.41,17.33,4.44,12.8,10.0937,8.2,75.0,0.0,0.0,7.0,,36.0,1.26933,29.0,,18.0,,2010,8,3,20103
군산연안1_연안,2010-02-01,126.7191667,35.99777778,6.6,저층,1272.9,26.79,2.53,2.4364,62.0,10.79,7.97,670.0,18.0,34.0,651.0,,849.0,2.51082,180.0,,59.0,,2010,2,1,20101
군산연안1_연안,2010-05-01,126.7191667,35.99777778,2.3,저층,429.0,23.72,15.06,4.97,48.8,9.47047,8.27,83.0,18.0,4.0,371.0,,423.0,2.78932,34.0,,77.0,,2010,5,2,20102
군산연안1_연안,2010-08-01,126.7191667,35.99777778,7.5,저층,415.0,23.47,28.86,2.06708,115.0,5.44,7.95,1221.0,55.0,4.0,316.0,,387.0,4.47228,16.0,,81.448,,2010,8,3,20103
군산연안1_연안,2010-11-01,126.7191667,35.99777778,5.0,저층,666.135,24.37,11.32,1.48028,66.6,8.76,7.98,416.0,13.0,33.0,452.0,,616.0,4.5854,151.0,,41.4798,,2010,11,4,20104
군산연안10_연안,2010-02-01,126.4,35.97916667,17.3,저층,376.196,32.15,3.64,0.36816,8.0,10.56,8.06,507.0,2.0,21.0,139.0,,145.0,0.2997,4.0,,53.0,,2010,2,1,20101
