project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),총질소[μg/L],totdisn_qc,염분[psu],sal_qc,수온[℃],wtrtmp_qc,클로로필-a[μg/L],chla_qc,부유물질 농도[mg/L],sussed_qc,용존산소[mg/L],disoxy_qc,수소이온농도[무단위],hydioncon_qc,규산염[μg/L],reasil_qc,아질산성질소[μg/L],nitnit_qc,인산염인[μg/L],po4p_qc,질산성질소[μg/L],natnit_qc,투명도[m],tr_qc,용존무기질소[μg/L],disinon_qc,화학적산소요구량[mg/L],cheoxydem_qc,암모니아성 질소[μg/L],amn_qc,총인[μg/L],totp_qc
해양환경측정망,감포연안1_연안,2020-02-14 12:45,Minute,129.5108333,35.79805556,26,저층,26,242.13,2,34.1958,1,12.7929,1,0.462,1,6.2,2,7.81,1,8.13,2,374.64,1,3.85,2,20.584,1,105.616,1,,,116.172,2,1.09344,2,6.706,2,30.907,2
해양환경측정망,감포연안1_연안,2020-05-29 13:25,Minute,129.5108333,35.79805556,0,표층,26,120.834,2,34.246,1,17.7936,1,2.98,1,11.4,2,10.5549,1,8.25,2,127.568,1,0.21,2,0.279,1,1.61,1,4.5,2,2.002,2,1.09317,2,0.182,2,14.601,2
해양환경측정망,감포연안1_연안,2020-05-29 13:25,Minute,129.5108333,35.79805556,26,저층,26,170.184,2,34.1237,1,14.3532,1,2.6,1,12.1,2,8.40416,1,8.15,2,358.456,1,5.558,2,12.648,1,66.658,1,,,72.538,2,1.78603,2,0.322,2,25.606,2
해양환경측정망,감포연안1_연안,2020-08-04 13:30,Minute,129.5108333,35.79805556,0,표층,26,92.092,2,32.3449,1,19.4481,1,3.1,1,9.6,2,10.6433,1,8.22,2,299.684,1,0.224,2,0.155,1,3.528,1,5,2,6.762,2,2.09109,2,3.01,2,18.352,2
해양환경측정망,감포연안1_연안,2020-08-04 13:30,Minute,129.5108333,35.79805556,26,저층,26,191.632,2,34.1582,1,13.3382,1,0.202,1,4.4,2,6.56947,1,7.95,2,590.268,1,2.674,2,29.884,1,171.962,1,,,175.546,2,0.660053,2,0.91,2,36.239,2
해양환경측정망,감포연안1_연안,2020-11-02 11:01,Minute,129.5108333,35.79805556,0,표층,25,169.988,2,33.7576,1,15.2627,1,2.12,1,2.35,2,8.15033,1,8.22,2,198.884,1,4.298,2,8.866,1,47.334,1,11,2,57.092,2,1.18483,2,5.46,2,18.848,2
해양환경측정망,감포연안1_연안,2020-11-02 11:01,Minute,129.5108333,35.79805556,25,저층,25,150.122,2,33.768,1,15.118,1,1.99,1,2.05,2,8.19868,1,8.23,2,193.088,1,4.172,2,8.556,1,45.36,1,,,54.838,2,1.2809,2,5.306,2,18.693,2
해양환경측정망,감포연안2_연안,2020-02-14 11:35,Minute,129.5305556,35.81555556,0,표층,41,206.416,2,34.2076,1,13.9577,1,0.556,1,4.25,2,8.29605,1,8.18,2,377.496,1,5.348,2,16.74,1,107.45,1,4,2,115.612,2,0.77184,2,2.814,2,25.947,2
해양환경측정망,감포연안2_연안,2020-02-14 11:35,Minute,129.5305556,35.81555556,41,저층,41,236.544,2,34.1918,1,12.6042,1,0.376,1,6.9,2,7.87,1,8.15,2,404.236,1,3.752,2,21.731,1,114.156,1,,,123.564,2,1.43112,2,5.656,2,30.69,2
해양환경측정망,감포연안2_연안,2020-05-29 12:34,Minute,129.5305556,35.81555556,0,표층,43,134.568,2,33.9707,1,16.7587,1,4.48,1,19.35,2,10.2557,1,8.26,2,143.248,1,0.518,2,0.558,1,1.946,1,4,2,2.898,2,1.14261,2,0.434,2,17.794,2
해양환경측정망,감포연안2_연안,2020-05-29 12:34,Minute,129.5305556,35.81555556,43,저층,43,255.304,2,34.191,1,13.5196,1,0.398,1,9.55,2,7.51324,1,8.08,2,530.46,1,7.574,2,23.932,1,133.234,1,,,141.284,2,1.07051,2,0.476,2,36.952,2
해양환경측정망,감포연안2_연안,2020-08-04 12:18,Minute,129.5305556,35.81555556,0,표층,41,65.716,2,32.1387,1,20.2727,1,1.148,1,10.15,2,10.7899,1,8.19,2,233.38,1,0.21,2,0.093,1,2.268,1,3.5,2,9.968,2,2.03008,2,7.49,2,12.307,2
해양환경측정망,감포연안2_연안,2020-08-04 12:18,Minute,129.5305556,35.81555556,41,저층,41,198.548,2,34.2072,1,12.6807,1,0.228,1,4.9,2,7.55263,1,7.91,2,643.664,1,2.534,2,33.387,1,194.068,1,,,197.358,2,0.9984,2,0.756,2,38.347,2
해양환경측정망,감포연안2_연안,2020-11-02 10:45,Minute,129.5305556,35.81555556,0,표층,41,131.194,2,33.8085,1,15.648,1,1.78,1,3.05,2,8.03147,1,8.22,2,193.928,1,4.48,2,8.184,1,46.676,1,15,2,55.44,2,1.07275,2,4.284,2,17.329,2
해양환경측정망,감포연안2_연안,2020-11-02 10:45,Minute,129.5305556,35.81555556,41,저층,41,160.496,2,33.7691,1,15.2421,1,1.984,1,1.6,2,8.10829,1,8.23,2,199.556,1,4.298,2,9.114,1,46.228,1,,,58.17,2,1.16882,2,7.644,2,20.553,2
해양환경측정망,감포연안3_연안,2020-02-14 15:40,Minute,129.4883333,35.7075,0,표층,23,201.782,2,34.1774,1,14.5132,1,0.404,1,5.75,2,8.27807,1,8.15,2,389.2,1,4.62,2,17.05,1,111.776,1,3,2,122.136,2,1.01304,2,5.74,2,24.459,2
해양환경측정망,감포연안3_연안,2020-02-14 15:40,Minute,129.4883333,35.7075,23,저층,23,220.626,2,34.1932,1,12.59,1,0.452,1,11.25,2,8.26,1,8.14,2,396.2,1,3.668,2,20.987,1,116.018,1,,,124.53,2,1.06128,2,4.844,2,29.078,2
해양환경측정망,감포연안3_연안,2020-05-29 14:10,Minute,129.4883333,35.7075,0,표층,26,112.91,2,34.0265,1,18.8089,1,2.52,1,13.9,2,9.02896,1,8.24,2,162.4,1,0.826,2,2.201,1,6.58,1,5,2,7.966,2,1.01077,2,0.56,2,16.678,2
해양환경측정망,감포연안3_연안,2020-05-29 14:10,Minute,129.4883333,35.7075,26,저층,26,191.758,2,34.089,1,14.6816,1,2.98,1,9.5,2,7.07671,1,8.16,2,347.564,1,6.58,2,11.997,1,59.143,1,,,74.263,2,1.38667,2,8.54,2,27.187,2
해양환경측정망,감포연안3_연안,2020-08-04 14:29,Minute,129.4883333,35.7075,0,표층,24,163.968,2,33.1282,1,18.0629,1,7.42,1,13.9,2,10.211,1,8.16,2,476,1,0.378,2,1.984,1,3.444,1,2.5,2,9.646,2,2.76406,2,5.824,2,34.596,2
해양환경측정망,감포연안3_연안,2020-08-04 14:29,Minute,129.4883333,35.7075,24,저층,24,213.01,2,34.1237,1,13.9518,1,0.346,1,6.8,2,6.8226,1,7.96,2,525.364,1,3.962,2,28.706,1,142.352,1,,,154.238,2,1.48096,2,7.924,2,39.525,2
해양환경측정망,감포연안3_연안,2020-11-02 12:20,Minute,129.4883333,35.7075,0,표층,19,134.134,2,34.1069,1,17.2521,1,1.536,1,1.7,2,7.38841,1,8.22,2,199.472,1,5.236,2,8.277,1,44.632,1,11,2,54.054,2,1.29691,2,4.186,2,18.693,2
해양환경측정망,감포연안3_연안,2020-11-02 12:20,Minute,129.4883333,35.7075,19,저층,19,159.236,2,33.8366,1,15.7537,1,2.06,1,1.95,2,8.11326,1,8.23,2,209.188,1,4.69,2,9.021,1,47.978,1,,,58.716,2,1.10477,2,6.048,2,18.693,2
해양환경측정망,감포연안4_연안,2020-02-14 13:10,Minute,129.5005556,35.74638889,0,표층,19,210.588,2,34.1535,1,14.0648,1,0.452,1,5,2,8.2797,1,8.16,2,289.94,1,3.906,2,13.764,1,82.516,1,3.1,2,95.06,2,1.1256,2,8.638,2,25.916,2
해양환경측정망,감포연안4_연안,2020-02-14 13:10,Minute,129.5005556,35.74638889,19,저층,19,225.456,2,34.1933,1,13.2086,1,0.436,1,6.4,2,8.05,1,8.15,2,338.548,1,3.738,2,16.74,1,96.488,1,,,106.33,2,1.09344,2,6.104,2,28.179,2
해양환경측정망,감포연안4_연안,2020-05-29 13:52,Minute,129.5005556,35.74638889,0,표층,22,113.582,2,34.1542,1,17.1706,1,3.9,1,18.5,2,9.99355,1,8.27,2,142.296,1,0.546,2,0.434,1,1.666,1,5,2,2.436,2,1.17557,2,0.224,2,16.678,2
해양환경측정망,감포연안4_연안,2020-05-29 13:52,Minute,129.5005556,35.74638889,22,저층,22,169.204,2,34.0733,1,14.7571,1,3.2,1,10.35,2,8.67443,1,8.18,2,289.408,1,4.746,2,8.618,1,44.096,1,,,49.402,2,1.28683,2,0.56,2,22.878,2
해양환경측정망,감포연안4_연안,2020-08-04 14:00,Minute,129.5005556,35.74638889,0,표층,21,118.706,2,32.677,1,18.8666,1,5.36,1,5.75,2,9.38418,1,8.13,2,399.504,1,0.56,2,1.891,1,1.946,1,5,2,3.458,2,2.36288,2,0.952,2,23.839,2
해양환경측정망,감포연안4_연안,2020-08-04 14:00,Minute,129.5005556,35.74638889,21,저층,21,150.682,2,33.9613,1,14.6098,1,0.41,1,1.9,2,6.38318,1,7.95,2,614.124,1,3.752,2,23.715,1,128.562,1,,,136.108,2,1.54752,2,3.794,2,29.698,2
해양환경측정망,감포연안4_연안,2020-11-02 11:24,Minute,129.5005556,35.74638889,0,표층,19,152.992,2,33.7514,1,15.7156,1,2.2,1,2,2,8.22939,1,8.22,2,203.98,1,4.172,2,9.176,1,46.494,1,10,2,57.638,2,0.976683,2,6.972,2,18.507,2
해양환경측정망,감포연안4_연안,2020-11-02 11:24,Minute,129.5005556,35.74638889,19,저층,19,158.48,2,33.7574,1,15.2511,1,4.2,1,3.6,2,8.04443,1,8.23,2,205.128,1,4.396,2,9.145,1,47.278,1,,,57.148,2,1.32893,2,5.474,2,20.119,2
해양환경측정망,감포연안H1_항만,2020-02-14 12:20,Minute,129.5055556,35.80694444,0,표층,5,294.252,2,33.9271,1,13.3589,1,1.296,1,5.4,2,7.91489,1,8.12,2,251.412,1,2.926,2,18.662,1,82.712,1,4.1,2,129.108,2,0.90048,2,43.47,2,34.813,2
해양환경측정망,감포연안H1_항만,2020-02-14 12:20,Minute,129.5055556,35.80694444,5,저층,5,235.564,2,34.0471,1,13.2729,1,1.076,1,5.2,2,8.11,1,8.13,2,411.684,1,5.404,2,24.769,1,129.878,1,,,181.594,2,1.06128,2,46.312,2,33.635,2
해양환경측정망,감포연안H1_항만,2020-08-04 13:20,Minute,129.5055556,35.80694444,0,표층,5,116.326,2,32.1424,1,19.6764,1,5.08,1,12.8,2,8.68377,1,8.14,2,345.8,1,0.462,2,1.705,1,2.632,1,3.5,2,25.228,2,2.44053,2,22.134,2,24.397,2
해양환경측정망,감포연안H1_항만,2020-08-04 13:20,Minute,129.5055556,35.80694444,5,저층,5,96.292,2,32.8766,1,17.7758,1,3.76,1,5.15,2,8.80308,1,8.11,2,407.12,1,0.644,2,3.596,1,4.55,1,,,32.746,2,1.52533,2,27.552,2,20.615,2
해양환경측정망,강구연안1_연안,2020-02-20 16:50,Minute,129.4205556,36.38055556,0,표층,48,157.668,2,34.2792,1,13.0347,1,0.956,1,3.3,2,8.6387,1,8.26,2,331.772,1,3.724,2,14.291,1,93.856,1,6,2,101.066,2,1.38149,2,3.486,2,25.265,2
해양환경측정망,강구연안1_연안,2020-02-20 16:50,Minute,129.4205556,36.38055556,48,저층,48,176.918,2,34.2712,1,12.5865,1,1.082,1,4.3,2,8.56,1,8.26,2,343.728,1,3.878,2,15.841,1,96.138,1,,,102.074,2,1.47825,2,2.058,2,25.451,2
해양환경측정망,강구연안1_연안,2020-05-31 10:45,Minute,129.4205556,36.38055556,0,표층,56,121.114,2,34.2976,1,18.5148,1,1.006,1,10.45,2,10.4,1,8.36,2,90.524,1,0.196,2,0.124,1,1.358,1,9,2,4.074,2,1.49968,2,2.52,2,12.989,2
해양환경측정망,강구연안1_연안,2020-05-31 10:45,Minute,129.4205556,36.38055556,56,저층,56,271.292,2,34.2086,1,10.6146,1,0.220889,1,5.5,2,8.29338,1,8.14,2,537.824,1,4.956,2,28.117,1,167.448,1,,,173.888,2,1.10416,2,1.484,2,41.323,2
해양환경측정망,강구연안1_연안,2020-08-19 14:39,Minute,129.4205556,36.38055556,0,표층,54,74.914,2,33.2944,1,22.0388,1,0.696,1,7.1,2,10.6588,1,8.26,2,54.824,1,0.266,2,0.0075,1,1.218,1,8,2,3.906,2,2.00235,2,2.422,2,10.695,2
해양환경측정망,강구연안1_연안,2020-08-19 14:39,Minute,129.4205556,36.38055556,54,저층,54,258.538,2,34.5153,1,9.3706,1,0.238,1,5.65,2,8.15883,1,7.98,2,554.596,1,3.276,2,33.294,1,182.896,1,,,192.136,2,1.53643,2,5.964,2,39.153,2
해양환경측정망,강구연안1_연안,2020-11-18 14:50,Minute,129.4205556,36.38055556,0,표층,41,129.556,2,33.196,1,16.9546,1,2.38,1,2.5,2,9.15314,1,8.19,2,50.596,1,0.014,2,0.186,1,1.75,1,10,2,2.842,2,1.25421,2,1.078,2,12.586,2
해양환경측정망,강구연안1_연안,2020-11-18 14:50,Minute,129.4205556,36.38055556,41,저층,41,276.724,2,34.0895,1,9.4548,1,2.2,1,3.5,2,6.56489,1,7.98,2,514.304,1,1.722,2,33.232,1,188.538,1,,,190.68,2,0.645785,2,0.42,2,41.013,2
해양환경측정망,강구연안2_연안,2020-02-20 17:40,Minute,129.3975,36.35,0,표층,19,191.828,2,34.2385,1,12.8819,1,1.388,1,3.7,2,8.83591,1,8.28,2,323.092,1,3.108,2,14.074,1,89.754,1,4.8,2,99.442,2,1.57501,2,6.58,2,22.909,2
해양환경측정망,강구연안2_연안,2020-02-20 17:40,Minute,129.3975,36.35,19,저층,19,185.906,2,34.2464,1,12.5236,1,1.03,1,4.55,2,8.64,1,8.26,2,336.56,1,4.046,2,15.407,1,96.054,1,,,102.004,2,1.31699,2,1.904,2,25.172,2
해양환경측정망,강구연안2_연안,2020-05-31 9:54,Minute,129.3975,36.35,0,표층,17,114.996,2,33.9042,1,17.8643,1,1.036,1,5.6,2,10.0247,1,8.34,2,62.86,1,0.112,2,0.31,1,2.492,1,7.5,2,11.046,2,1.11515,2,8.442,2,11.532,2
해양환경측정망,강구연안2_연안,2020-05-31 9:54,Minute,129.3975,36.35,17,저층,17,145.754,2,34.0302,1,16.1273,1,2.94,1,8.85,2,9.86846,1,8.33,2,164.668,1,0.84,2,1.798,1,12.3062,1,,,15.7082,2,1.34587,2,2.562,2,17.329,2
해양환경측정망,강구연안2_연안,2020-08-19 15:35,Minute,129.3975,36.35,0,표층,17.5,91.266,2,33.2497,1,20.5252,1,0.876,1,4.6,2,10.211,1,8.2,2,354.032,1,4.522,2,9.114,1,47.908,1,8,2,52.962,2,2.11883,2,0.532,2,10.478,2
해양환경측정망,강구연안2_연안,2020-08-19 15:35,Minute,129.3975,36.35,17.5,저층,17.5,164.738,2,33.9313,1,15.6007,1,3.48,1,5.75,2,7.21903,1,8,2,346.556,1,4.452,2,10.168,1,46.298,1,,,59.472,2,1.38667,2,8.722,2,23.312,2
해양환경측정망,강구연안2_연안,2020-11-18 14:32,Minute,129.3975,36.35,0,표층,23.5,116.83,2,33.1133,1,16.7516,1,2.26,1,2.55,2,9.2259,1,8.11,2,45.108,1,0.112,2,0.496,1,2.058,1,9.5,2,3.206,2,1.0941,2,1.036,2,9.548,2
해양환경측정망,강구연안2_연안,2020-11-18 14:32,Minute,129.3975,36.35,23.5,저층,23.5,139.86,2,34.1352,1,14.6729,1,1.414,1,3.7,2,8.37865,1,8,2,102.368,1,0.966,2,3.689,1,24.416,1,,,25.522,2,1.06208,2,0.14,2,12.338,2
해양환경측정망,강구연안H1_항만,2020-02-20 17:15,Minute,129.3905556,36.35666667,0,표층,4,211.526,2,33.9734,1,12.41,1,1.06,1,5.65,2,8.7432,1,8.27,2,375.844,1,4.13,2,16.027,1,119.168,1,2.5,2,131.796,2,0.784818,2,8.498,2,23.963,2
해양환경측정망,강구연안H1_항만,2020-02-20 17:15,Minute,129.3905556,36.35666667,4,저층,4,219.366,2,34.0318,1,12.3984,1,1.174,1,8.5,2,8.78,1,8.27,2,353.024,1,3.85,2,14.849,1,111.944,1,,,121.072,2,0.897703,2,5.278,2,27.001,2
해양환경측정망,강구연안H1_항만,2020-08-19 15:00,Minute,129.3905556,36.35666667,0,표층,4,133.616,2,31.5533,1,23.8667,1,1.934,1,5.45,2,10.4769,1,8.24,2,178.08,1,0.77,2,0.093,1,14.714,1,4,2,17.248,2,2.11883,2,1.764,2,12.276,2
해양환경측정망,강구연안H1_항만,2020-08-19 15:00,Minute,129.3905556,36.35666667,4,저층,4,139.44,2,32.284,1,21.9398,1,2.2,1,13.75,2,10.5132,1,8.22,2,152.32,1,0.308,2,0.0075,1,10.934,1,,,21.168,2,2.13547,2,9.926,2,14.322,2
해양환경측정망,강릉연안1_연안,2020-02-10 11:00,Minute,128.9616667,37.76777778,0,표층,28,166.488,2,34.2018,1,11.3825,1,0.858,1,3.8,2,8.76954,1,8.2,2,174.72,1,2.072,2,10.757,1,49.112,1,10.1,2,57.932,2,1.23098,2,6.748,2,23.188,2
해양환경측정망,강릉연안1_연안,2020-02-10 11:00,Minute,128.9616667,37.76777778,28,저층,28,193.116,2,34.1734,1,10.9922,1,0.908,1,3.1,2,8.96,1,8.21,2,330.652,1,4.2,2,14.167,1,92.316,1,,,99.47,2,0.537547,2,2.954,2,25.792,2
해양환경측정망,강릉연안1_연안,2020-05-26 13:45,Minute,128.9616667,37.76777778,0,표층,30,117.544,2,33.9894,1,15.5246,1,3.9,1,11.15,2,11.1397,1,8.26,2,110.88,1,0.126,2,0.031,1,1.19,1,4,2,3.43,2,1.79307,2,2.114,2,14.446,2
해양환경측정망,강릉연안1_연안,2020-05-26 13:45,Minute,128.9616667,37.76777778,30,저층,30,153.398,2,34.089,1,12.9375,1,2.92,1,6.95,2,8.93147,1,8.19,2,230.86,1,3.794,2,9.207,1,50.17,1,,,54.356,2,1.52533,2,0.392,2,22.01,2
해양환경측정망,강릉연안1_연안,2020-08-15 15:13,Minute,128.9616667,37.76777778,0,표층,27.5,105.742,2,31.9661,1,22.8658,1,2.32,1,15.45,2,9.62085,1,8.19,2,52.024,1,0.168,2,6.262,1,1.008,1,7.2,2,15.764,2,1.38112,2,14.588,2,12.09,2
해양환경측정망,강릉연안1_연안,2020-08-15 15:13,Minute,128.9616667,37.76777778,27.5,저층,27.5,124.278,2,33.6856,1,12.3667,1,0.618,1,3.65,2,9.46816,1,8.11,2,185.948,1,3.626,2,6.324,1,23.548,1,,,30.814,2,1.76384,2,3.64,2,15.376,2
해양환경측정망,강릉연안1_연안,2020-11-25 10:47,Minute,128.9616667,37.76777778,0,표층,29,143.136,2,33.3641,1,15.0329,1,5.54,1,6.3,2,8.77251,1,8.29,2,41.3,1,0.49,2,0.93,1,6.664,1,10,2,9.338,2,1.24344,2,2.184,2,15.965,2
해양환경측정망,강릉연안1_연안,2020-11-25 10:47,Minute,128.9616667,37.76777778,29,저층,29,125.972,2,33.3731,1,14.999,1,5.04,1,3.05,2,8.50968,1,8.28,2,43.708,1,0.952,2,1.24,1,7.784,1,,,11.256,2,1.02791,2,2.52,2,13.888,2
해양환경측정망,강릉연안2_연안,2020-02-10 10:46,Minute,128.9555556,37.78,0,표층,21,146.692,2,33.7915,1,11.3862,1,0.878,1,3.85,2,8.66994,1,8.2,2,216.888,1,2.786,2,10.819,1,61.656,1,11,2,71.176,2,1.00521,2,6.734,2,22.041,2
해양환경측정망,강릉연안2_연안,2020-02-10 10:46,Minute,128.9555556,37.78,21,저층,21,191.884,2,34.2044,1,11.1912,1,1.012,1,3.05,2,8.79,1,8.21,2,311.192,1,4.018,2,13.764,1,87.43,1,,,94.332,2,1.05359,2,2.884,2,25.327,2
해양환경측정망,강릉연안2_연안,2020-05-26 13:55,Minute,128.9555556,37.78,0,표층,20,133.378,2,33.7555,1,15.2628,1,4.64,1,17.35,2,10.5637,1,8.28,2,89.908,1,0.028,2,0.217,1,2.142,1,3.7,2,13.79,2,1.92427,2,11.62,2,17.36,2
해양환경측정망,강릉연안2_연안,2020-05-26 13:55,Minute,128.9555556,37.78,20,저층,20,135.912,2,34.0138,1,13.4125,1,6.4,1,13.3,2,10.7339,1,8.22,2,167.216,1,1.246,2,3.627,1,16.751,1,,,24.395,2,1.77667,2,6.398,2,20.181,2
해양환경측정망,강릉연안2_연안,2020-08-15 15:25,Minute,128.9555556,37.78,0,표층,19.5,115.388,2,32.2765,1,22.4039,1,2.06,1,6.5,2,8.9584,1,8.18,2,99.288,1,0.252,2,0.0075,1,2.548,1,8,2,5.306,2,1.28128,2,2.506,2,10.974,2
해양환경측정망,강릉연안2_연안,2020-08-15 15:25,Minute,128.9555556,37.78,19.5,저층,19.5,111.188,2,33.4243,1,19.6602,1,1.396,1,3.45,2,9.20686,1,8.15,2,97.272,1,0.0289,2,0.062,1,1.442,1,,,4.2429,2,1.21472,2,2.772,2,10.137,2
해양환경측정망,강릉연안2_연안,2020-11-25 10:35,Minute,128.9555556,37.78,0,표층,20,140.308,2,33.3636,1,15.0224,1,4.92,1,20,2,8.67777,1,8.29,2,43.204,1,0.532,2,1.085,1,6.37,1,9,2,8.568,2,1.02791,2,1.666,2,14.725,2
해양환경측정망,강릉연안2_연안,2020-11-25 10:35,Minute,128.9555556,37.78,20,저층,20,118.678,2,33.3669,1,15.0063,1,5.5,1,4.25,2,8.74395,1,8.29,2,42.644,1,0.812,2,0.992,1,6.258,1,,,9.996,2,1.02791,2,2.926,2,13.113,2
해양환경측정망,강릉연안3_연안,2020-02-10 10:20,Minute,128.9761111,37.76972222,0,표층,30,191.226,2,34.0944,1,11.5468,1,0.93,1,2.55,2,8.66577,1,8.18,2,349.244,1,5.236,2,15.004,1,102.788,1,15.4,2,121.352,2,1.29549,2,13.328,2,24.769,2
해양환경측정망,강릉연안3_연안,2020-02-10 10:20,Minute,128.9761111,37.76972222,30,저층,30,198.324,2,34.1976,1,11.4626,1,0.708,1,3.35,2,8.88,1,8.19,2,331.548,1,4.62,2,14.57,1,95.116,1,,,103.572,2,1.15035,2,3.836,2,26.195,2
해양환경측정망,강릉연안3_연안,2020-05-26 14:18,Minute,128.9761111,37.76972222,0,표층,29,129.052,2,33.953,1,15.7508,1,4.16,1,29.7,2,10.6788,1,8.23,2,148.876,1,0.322,2,0.341,1,2.324,1,4.2,2,17.5,2,1.72747,2,14.854,2,16.399,2
해양환경측정망,강릉연안3_연안,2020-05-26 14:18,Minute,128.9761111,37.76972222,29,저층,29,151.648,2,34.0652,1,13.0844,1,4.08,1,6.95,2,9.62529,1,8.19,2,208.6,1,2.17,2,7.068,1,36.01,1,,,38.376,2,1.28467,2,0.196,2,20.584,2
해양환경측정망,강릉연안3_연안,2020-08-15 15:47,Minute,128.9761111,37.76972222,0,표층,28,87.43,2,30.801,1,22.5393,1,2.5,1,9.45,2,9.42565,1,8.19,2,226.856,1,5.264,2,7.533,1,32.662,1,3.6,2,44.184,2,1.3312,2,6.258,2,10.85,2
해양환경측정망,강릉연안3_연안,2020-08-15 15:47,Minute,128.9761111,37.76972222,28,저층,28,130.27,2,33.7313,1,14.3414,1,0.522,1,2.6,2,9.24508,1,8.1,2,221.508,1,4.998,2,8.153,1,31.108,1,,,49.532,2,1.18144,2,13.426,2,14.012,2
해양환경측정망,강릉연안3_연안,2020-11-25 10:10,Minute,128.9761111,37.76972222,0,표층,29,159.88,2,33.2853,1,14.9272,1,4.98,1,5,2,8.72933,1,8.29,2,62.272,1,1.092,2,2.015,1,16.506,1,8,2,24.934,2,1.02791,2,7.336,2,15.624,2
해양환경측정망,강릉연안3_연안,2020-11-25 10:10,Minute,128.9761111,37.76972222,29,저층,29,130.018,2,33.3988,1,15.0819,1,5.2,1,2.25,2,8.63221,1,8.3,2,39.872,1,0.756,2,0.837,1,6.272,1,,,9.618,2,1.35949,2,2.59,2,14.353,2
해양환경측정망,강릉연안4_연안,2020-02-12 12:55,Minute,128.9316667,37.80638889,0,표층,22,145.306,2,34.1833,1,11.513,1,0.65,1,5.1,2,8.7885,1,8.19,2,327.18,1,4.466,2,13.671,1,92.456,1,10.3,2,102.06,2,1.489,2,5.138,2,20.584,2
해양환경측정망,강릉연안4_연안,2020-02-12 12:55,Minute,128.9316667,37.80638889,22,저층,22,196.21,2,34.2016,1,11.2339,1,0.578,1,3.35,2,8.8,1,8.19,2,331.604,1,4.788,2,15.779,1,93.632,1,,,105.994,2,1.4245,2,7.574,2,25.699,2
해양환경측정망,강릉연안4_연안,2020-05-26 13:25,Minute,128.9316667,37.80638889,0,표층,24,116.354,2,34.0177,1,15.5348,1,4.74,1,10.05,2,10.6122,1,8.3,2,128.996,1,0.042,2,0.837,1,3.934,1,4.5,2,5.656,2,1.9844,2,1.68,2,14.26,2
해양환경측정망,강릉연안4_연안,2020-05-26 13:25,Minute,128.9316667,37.80638889,24,저층,24,171.374,2,34.0646,1,13.0927,1,3.2,1,5.9,2,9.25683,1,8.22,2,222.908,1,3.64,2,8.587,1,44.604,1,,,49.49,2,1.80821,2,1.246,2,23.002,2
해양환경측정망,강릉연안4_연안,2020-08-15 14:56,Minute,128.9316667,37.80638889,0,표층,21.5,84.294,2,30.858,1,23.9224,1,1.364,1,8.95,2,9.35655,1,8.19,2,142.212,1,0.644,2,1.085,1,4.27,1,6,2,21.084,2,1.8304,2,16.17,2,10.354,2
해양환경측정망,강릉연안4_연안,2020-08-15 14:56,Minute,128.9316667,37.80638889,21.5,저층,21.5,118.692,2,33.2919,1,18.8124,1,1.012,1,3.6,2,8.90714,1,8.13,2,133.728,1,0.28,2,1.24,1,3.304,1,,,14.364,2,1.21472,2,10.78,2,10.726,2
해양환경측정망,강릉연안4_연안,2020-11-25 11:05,Minute,128.9316667,37.80638889,0,표층,21,112.21,2,33.3577,1,14.9967,1,5.06,1,6.05,2,8.6723,1,8.28,2,39.536,1,0.462,2,1.457,1,4.844,1,8.5,2,6.272,2,1.11081,2,0.966,2,14.849,2
해양환경측정망,강릉연안4_연안,2020-11-25 11:05,Minute,128.9316667,37.80638889,21,저층,21,140.406,2,33.3632,1,14.9908,1,5.04,1,3.01,2,8.51079,1,8.28,2,40.32,1,0.756,2,1.054,1,4.886,1,,,8.834,2,1.30976,2,3.192,2,15.221,2
해양환경측정망,강릉연안5_연안,2020-02-10 9:10,Minute,129.0808333,37.66444444,0,표층,70,175.434,2,32.4539,1,11.8346,1,0.898,1,2.1,2,8.54877,1,8.19,2,301.308,1,4.172,2,13.919,1,87.15,1,12,2,95.116,2,1.39225,2,3.794,2,23.901,2
해양환경측정망,강릉연안5_연안,2020-02-10 9:10,Minute,129.0808333,37.66444444,70,저층,70,239.358,2,34.1865,1,10.7507,1,0.33,1,2.75,2,7.95,1,8.13,2,433.02,1,6.454,2,23.157,1,137.858,1,,,150.136,2,1.44063,2,5.824,2,34.906,2
해양환경측정망,강릉연안5_연안,2020-05-24 9:45,Minute,129.0808333,37.66444444,0,표층,74,143.01,2,34.3535,1,13.5966,1,2.86,1,5.1,2,9.71662,1,8.1,2,156.744,1,0.84,2,3.534,1,15.568,1,6,2,21.392,2,1.23691,2,4.984,2,17.391,2
해양환경측정망,강릉연안5_연안,2020-05-24 9:45,Minute,129.0808333,37.66444444,74,저층,74,298.76,2,34.0795,1,5.9649,1,0.1592,1,3.8,2,8.35978,1,7.9,2,474.096,1,2.534,2,31.124,1,154.144,1,,,156.734,2,0.770987,2,0.056,2,43.245,2
해양환경측정망,강릉연안5_연안,2020-08-13 9:06,Minute,129.0808333,37.66444444,0,표층,71,86.268,2,29.4893,1,22.9421,1,1.174,1,11.05,2,9.81868,1,8.19,2,103.544,1,0.378,2,0.0075,1,18.732,1,9,2,22.596,2,1.59744,2,3.486,2,10.292,2
